,CDM,Description,REVENUE,HCPCS,CPT,Price,Hospital,Year
4342,,"Hepatitis B Virus Core Antibodies, Total-ARUP",,,86704,16.44,College Medical Center,2019
4343,,Hepatitis B Virus Core IgM Antibody-ARUP,,,86705,16.07,College Medical Center,2019
4344,,Hepatitis B Virus DNA Ultra Quant RT- PCR-ARUP,,,87517,58.44,College Medical Center,2019
4345,,Hepatitis B Virus Surface Antibody-ARUP,,,86317,20.45,College Medical Center,2019
4346,,Hepatitis Be Virus Antibody-ARUP,,,86707,15.78,College Medical Center,2019
4347,,Hepatitis Be Virus Antigen-ARUP,,,87350,15.73,College Medical Center,2019
4348,,Hepatitis C Antibody by CIA Interp-ARUP,,,86803,19.47,College Medical Center,2019
4349,,Hepatitis C Virus Antibody by CIA-ARUP,,,86803,19.47,College Medical Center,2019
4350,,"Hepatitis C Virus Antibody, RIBA-ARUP",,,86804,21.13,College Medical Center,2019
4351,,Heroin Level-ARUP,,,80361,26.54,College Medical Center,2019
4352,,Herpes Simplex Virus By PCR-ARUP,,,87530,58.44,College Medical Center,2019
4353,,Herpesvirus 6 (HHV-6) IgG Ab-ARUP,,,86790,17.58,College Medical Center,2019
4354,,Heterophile Ab Reflex to Titer-ARUP,,,86308,7.06,College Medical Center,2019
4355,,Hexosaminidase A and Total Serum-ARUP,,,88245,177.17,College Medical Center,2019
4356,,Histone IgG Antibody-ARUP,,,83516,12.66,College Medical Center,2019
4357,,Histoplasma Antibodies by CF-ARUP,,,86171,13.66,College Medical Center,2019
4358,,Histoplasma Antibody by ID-ARUP,,,86698,17.05,College Medical Center,2019
4359,,Homocysteine Total-ARUP,,,83090,23.01,College Medical Center,2019
4360,,Huntington Disease Mutation W/Reflex - ARUP,,,83519,18.43,College Medical Center,2019
4361,,"Hydromorphone Confirmation/Quant., Urine",,G0480,80361,26.54,College Medical Center,2019
4362,,IGF-1 (Insulin-Like Growth Factor 1)-ARUP,,,84305,29.0,College Medical Center,2019
4363,,IVC Filter,,,,1900.0,College Medical Center,2019
4364,,Imipramine (Urine) Conf/Qt.,,,82542,24.63,College Medical Center,2019
4365,,Immunoglobulin A-ARUP,,,82784,8.94,College Medical Center,2019
4366,,Immunoglobulin E-ARUP,,,82785,22.47,College Medical Center,2019
4367,,Immunoglobulin G  CSF-ARUP,,,82784,8.94,College Medical Center,2019
4368,,Immunoglobulin G CSF Index-ARUP,,,82784,8.94,College Medical Center,2019
4369,,Immunoglobulin G Subclass 1-ARUP,,,82787,10.94,College Medical Center,2019
4370,,Immunoglobulin G-ARUP,,,82784,8.94,College Medical Center,2019
4371,,Immunoglobulin M-ARUP,,,82784,8.94,College Medical Center,2019
4372,,India Ink,,,87210,5.82,College Medical Center,2019
4373,,India ink,,,87210,5.82,College Medical Center,2019
4374,,Infectious Mono Slide Test-ARUP,,,86308,7.06,College Medical Center,2019
4375,,Influenza A Virus IgG Ab-ARUP,,,86710,18.49,College Medical Center,2019
4376,,Influenza A Virus IgM Ab-ARUP,,,86710,18.49,College Medical Center,2019
4377,,Influenza A/B DFA w/ Reflex to Culture-ARUP,,,87276,12.66,College Medical Center,2019
4378,,Influenza B Virus IgG Antibody-ARUP,,,86710,18.49,College Medical Center,2019
4379,,Influenza B Virus IgM Antibody-ARUP,,,86710,18.49,College Medical Center,2019
4380,,Insulin Antibody-ARUP,,,86337,29.21,College Medical Center,2019
4381,,"Insulin, Random-ARUP",,,83525,15.59,College Medical Center,2019
4382,,Interleukin 6-ARUP,,,87252,35.56,College Medical Center,2019
4383,,Intrinsic Factor Blocking Antibody-ARUP,,,86340,20.56,College Medical Center,2019
4384,,Iron Level,,,83540,8.83,College Medical Center,2019
4385,,Iron Level,,,83540,8.83,College Medical Center,2019
4386,,Iron Urine-ARUP,,,83540,8.83,College Medical Center,2019
4387,,Islet Cell IgG Antibody-ARUP,,,86341,22.67,College Medical Center,2019
4388,,JO-1 Antibody-ARUP,,,86235,22.34,College Medical Center,2019
4389,,Kappa-Lambda Quant FLC With Ratio-ARUP,,,83883,18.54,College Medical Center,2019
4390,,Keppra{R} (Levetiracetam) Level-ARUP,,,80299,18.68,College Medical Center,2019
4391,,Kleihauer-Betke,,,85460,10.56,College Medical Center,2019
4392,,Lactate Dehydrogenase,,,83615,8.23,College Medical Center,2019
4393,,Lactate Dehydrogenase Body Fluid-ARUP,,,83615,8.23,College Medical Center,2019
4394,,Lactate Dehydrogenase Isoenzymes-ARUP,,,83625,17.46,College Medical Center,2019
4395,,Lactic Acid Cerebrospinal Fluid-ARUP,,,83605,14.57,College Medical Center,2019
4396,,Lactic Acid Lvl,,,83605,14.57,College Medical Center,2019
4397,,Lamotrigine Level-ARUP,,,80299,18.68,College Medical Center,2019
4398,,"Lead, Whole Blood Venous-ARUP",,,83655,16.52,College Medical Center,2019
4399,,Legionella pneumophila Antigen Urine-ARUP,,,87449,12.66,College Medical Center,2019
4400,,Leptospira Antibody-ARUP,,,86720,18.0,College Medical Center,2019
4401,,Leukocyte Alkaline Phosphatase Smear-ARUP,,,85540,11.74,College Medical Center,2019
4402,,Lipase Level,,,83690,9.4,College Medical Center,2019
4403,,Lipoprotein (a)-ARUP,,,82172,19.23,College Medical Center,2019
4404,,Lithium Level,,,80178,9.02,College Medical Center,2019
4405,,Lithium Level,,,80178,9.02,College Medical Center,2019
4406,,Lupus Anticoagulant Reflexive Panel-ARUP,,,85730,8.19,College Medical Center,2019
4407,,Luteinizing Hormone-ARUP,,,83002,25.26,College Medical Center,2019
4408,,Lymphocyte Subset Panel 2-CD4  Per & Abs-ARUP,,,86361,36.53,College Medical Center,2019
4409,,MDA (Urine) Conf/Qt.,,,G6042,21.2,College Medical Center,2019
4410,,MDA (Urine) Conf/Qt.,,,G6042,21.2,College Medical Center,2019
4411,,MDEA (Urine) Conf/Quant.,,,G6042,21.2,College Medical Center,2019
4412,,MDEA (Urine) Conf/Quant.,,,G6042,21.2,College Medical Center,2019
4413,,MDMA (Urine) Conf/Quant.,,,G6042,21.2,College Medical Center,2019
4414,,MDMA (Urine) Conf/Quant.,,,G6042,21.2,College Medical Center,2019
4415,,MRI Sella w/o Contrast,,,70551,0.0,College Medical Center,2019
4416,,MRSA Nasal Screen Culture,,,87070,11.75,College Medical Center,2019
4417,,Magnesium Level,,,83735,9.14,College Medical Center,2019
4418,,Magnesium Level,,,83735,9.14,College Medical Center,2019
4419,,Magnesium Level Urine,,,83735,9.14,College Medical Center,2019
4420,,Malaria Smear,,,87177,12.14,College Medical Center,2019
4421,,Manual Differential,,,85007,4.69,College Medical Center,2019
4422,,Measles (Rubeola) IgG Antibody-ARUP,,,86765,17.58,College Medical Center,2019
4423,,Measles (Rubeola) IgM Ab-ARUP,,,86765,17.58,College Medical Center,2019
4424,,"Measles, Rubeola IgG, IgM Abs-ARUP",,,86765,17.58,College Medical Center,2019
4425,,"Meperidine Confirmation Quant, Urine",,,82542,24.63,College Medical Center,2019
4426,,"MeprobamateConfirmation Quant, Urine",,,82542,24.63,College Medical Center,2019
4427,,Mercury Blood-ARUP,,,83825,22.18,College Medical Center,2019
4428,,Metanephrines (Free)-ARUP,,,83835,23.11,College Medical Center,2019
4429,,Metanephrines Urine-ARUP,,,83835,23.11,College Medical Center,2019
4430,,Methamphetamine (Urine) Conf/Qt.,,,G6042,21.2,College Medical Center,2019
4431,,Methylmalonic Acid (MMA) Quantitative-ARUP,,,83918,22.45,College Medical Center,2019
4432,,Miscellaneous Culture,,,87070,11.75,College Medical Center,2019
4433,,Mitochondrial M2 IgG Antibody-ARUP,,,83516,12.66,College Medical Center,2019
4434,,Monoclonal Protein Detection Quant-ARUP,,,86334,30.48,College Medical Center,2019
4435,,Mumps Virus IgG Antibody-ARUP,,,86735,17.8,College Medical Center,2019
4436,,Mumps Virus IgM Antibody-ARUP,,,86735,17.8,College Medical Center,2019
4437,,Mycoplasma pneumoniae IgG Antibody-ARUP,,,86738,18.07,College Medical Center,2019
4438,,Mycoplasma pneumoniae IgM Antibody-ARUP,,,86738,18.07,College Medical Center,2019
4439,,Myelin Basic Protein CSF-ARUP,,,83873,23.47,College Medical Center,2019
4440,,Myeloperox IgG Antibodies-ARUP,,,83876,46.31,College Medical Center,2019
4441,,Myoglobin,,,83874,17.62,College Medical Center,2019
4442,,Myoglobin Urine-ARUP,,,83874,17.62,College Medical Center,2019
4443,,Neis & Haem Identification (APINH),,,87077,11.03,College Medical Center,2019
4444,,"Neisseria gonorrhoeae, Amplified Detect-ARUP",,,87591,47.87,College Medical Center,2019
4445,,Neuro - EEG,,,95816,374.5,College Medical Center,2019
4446,,"Newborn Drug Screen, Urine",,G0479,80301,99.2,College Medical Center,2019
4447,,Nicotine (Urine) Screen w/reflex to Confirmation/Q,,,82542,24.63,College Medical Center,2019
4448,,"Nicotine, Ur Qual.",,,82542,24.63,College Medical Center,2019
4449,,"Norfentanyl Confirmation Quant, Urine",,,82542,24.63,College Medical Center,2019
4450,,"Normeperidine Confirmation Quant, Urine",,,82542,24.63,College Medical Center,2019
4451,,Nortriptyline (Urine) Conf/Qt.,,,82542,24.63,College Medical Center,2019
4452,,Nose Culture,,,87070,11.75,College Medical Center,2019
4453,,OR Ankle Left XR,,,73600,26.04,College Medical Center,2019
4454,,OR Ankle Right XR,,,73600,26.04,College Medical Center,2019
4455,,OR Chest XR,,,71045,18.33,College Medical Center,2019
4456,,OR Forearm Left XR,,,73090,25.13,College Medical Center,2019
4457,,OR Forearm Right XR,,,73090,25.13,College Medical Center,2019
4458,,OR Hand Left XR,,,73120,24.68,College Medical Center,2019
4459,,OR Hand Right XR,,,73120,24.68,College Medical Center,2019
4460,,OR Lumbar Spine XR,,,72100,31.03,College Medical Center,2019
4461,,OR Shoulder Left XR,,,73020,20.59,College Medical Center,2019
4462,,OR Shoulder Right XR,,,73020,20.59,College Medical Center,2019
4463,,Occult Blood Stool,,,82270,4.44,College Medical Center,2019
4464,,Oligoclonal Band Profile-ARUP,,,86325,30.51,College Medical Center,2019
4465,,Osmolality Urine-ARUP,,G0480,80361,9.3,College Medical Center,2019
4466,,Osmolality-ARUP,,,83930,9.02,College Medical Center,2019
4467,,Ova and Parasite Exam Stool-ARUP,,,87177,12.14,College Medical Center,2019
4468,,"Oxycodone Confirmation/Quant., Urine",,,G6056,26.54,College Medical Center,2019
4469,,"Oxycodone Confirmation/Quant., Urine",,,G6056,26.54,College Medical Center,2019
4470,,"Oxymorphone Confirmation/Quant., Urine",,,G6056,26.54,College Medical Center,2019
4471,,PIP-TAZ PA (E-Test),,,87186,11.8,College Medical Center,2019
4472,,PIP-TAZGN (E-Test),,,87186,11.8,College Medical Center,2019
4473,,PSA Total With Free PSA Reflex-ARUP,,,84154,25.09,College Medical Center,2019
4474,,PT Mix(1:1),,,85611,5.38,College Medical Center,2019
4475,,PTT Mix (1:1),,,85732,8.83,College Medical Center,2019
4476,,Parathyroid Hormone Intact-ARUP,,,83970,56.31,College Medical Center,2019
4477,,Parathyroid Hormone-Related Peptide-ARUP,,,82397,19.27,College Medical Center,2019
4478,,Partial Thromboplastin Time,,,85730,8.5,College Medical Center,2019
4479,,Partial Thromboplastin Time,,,85730,8.19,College Medical Center,2019
4480,,"Parvovirus B19 IgG,IgM Abs-ARUP",,,86747,20.51,College Medical Center,2019
4481,,Patient RBC Phenotype / ARC,,,86905,5.22,College Medical Center,2019
4482,,Patient Serum Screen / LifeStream,,,86904,12.97,College Medical Center,2019
4483,,Peak Flow,,,,86.0,College Medical Center,2019
4484,,Phencyclidine (PCP) (Urine) Conf/Qt.,,,83992,20.05,College Medical Center,2019
4485,,Phenobarbital (Urine) Conf/Qt.,,,80184,15.62,College Medical Center,2019
4486,,Phenobarbital Level,,,80184,15.62,College Medical Center,2019
4487,,Phenobarbital Level,,,80184,15.62,College Medical Center,2019
4488,,Phenotype / LifeStream,,,86902,5.22,College Medical Center,2019
4489,,Phenytoin Level Total,,,80185,18.09,College Medical Center,2019
4490,,Phospholipids-ARUP,,,84311,9.54,College Medical Center,2019
4491,,Phosphorus Level,,,84100,6.46,College Medical Center,2019
4492,,Phosphorus Level Urine,,,84105,7.06,College Medical Center,2019
4493,,Platelet Antibodies Indirect-ARUP,,,86022,25.06,College Medical Center,2019
4494,,Platelet Count,,,85049,6.33,College Medical Center,2019
4495,,Platelet Count,,,85049,6.11,College Medical Center,2019
4496,,Platelet Function ADP,,,85576,29.31,College Medical Center,2019
4497,,Platelet Function Assay,,,85002,6.15,College Medical Center,2019
4498,,Potassium Level,,,84132,6.51,College Medical Center,2019
4499,,Potassium Level,,,84132,6.27,College Medical Center,2019
4500,,Potassium Level Urine,,,84133,5.87,College Medical Center,2019
4501,,Prealbumin,,,84134,19.89,College Medical Center,2019
4502,,Prescreen unit using Patient Serum / ARC,,,86904,12.97,College Medical Center,2019
4503,,Primidone and Metabolite-ARUP,,,80188,22.64,College Medical Center,2019
4504,,Procainamide and NAPA-ARUP,,,80299,18.68,College Medical Center,2019
4505,,Progesterone-ARUP,,,84144,28.46,College Medical Center,2019
4506,,Prolactin-ARUP,,,84146,26.44,College Medical Center,2019
4507,,Prostate Specific Antigen,,,84153,25.09,College Medical Center,2019
4508,,Prostatic Acid Phosphatase-ARUP,,,84066,13.18,College Medical Center,2019
4509,,Protein 24 Hour Urine,,,84156,5.0,College Medical Center,2019
4510,,Protein Body Fluid-ARUP,,,84157,5.0,College Medical Center,2019
4511,,Protein C Total Antigen-ARUP,,,85302,16.4,College Medical Center,2019
4512,,Protein C Total-ARUP,,,85302,16.4,College Medical Center,2019
4513,,"Protein C, Functional-ARUP",,,85303,18.87,College Medical Center,2019
4514,,Protein CSF,,,84155,5.0,College Medical Center,2019
4515,,Protein Cerebrospinal Fluid,,,84155,5.0,College Medical Center,2019
4516,,Protein Electrophoresis CSF-ARUP,,,86325,30.51,College Medical Center,2019
4517,,Protein Electrophoresis-ARUP,,,84165,14.65,College Medical Center,2019
4518,,Protein S Total Antigen-ARUP,,,85305,15.83,College Medical Center,2019
4519,,Protein S Total-ARUP,,,85305,15.83,College Medical Center,2019
4520,,"Protein S, Functional-ARUP",,,85305,15.83,College Medical Center,2019
4521,,Protein Total Blood,,,84155,5.0,College Medical Center,2019
4522,,Protein Urine,,,84156,5.0,College Medical Center,2019
4523,,Prothrombin Time,,,85610,5.56,College Medical Center,2019
4524,,Prothrombin Time,,,85610,5.37,College Medical Center,2019
4525,,Pseudomonas  (E-Test),,,87186,11.8,College Medical Center,2019
4526,,QuantiFERON-TB Gold Plus-ARUP,,,86480,76.52,College Medical Center,2019
4527,,Quinidine Level-ARUP,,,80194,19.92,College Medical Center,2019
4528,,RPR,,,86592,5.82,College Medical Center,2019
4529,,RT - Diffusion Capacity,,,,,College Medical Center,2019
4530,,Rapid Plasma Reagin Test,,,86592,5.82,College Medical Center,2019
4531,,Renin Activity-ARUP,,,84244,30.01,College Medical Center,2019
4532,,Respiratory Syncytial Virus DFA-ARUP,,,87280,12.66,College Medical Center,2019
4533,,Reticulocyte Count,,,85044,5.87,College Medical Center,2019
4534,,Rh Phenotype / LifeStream,,,86906,10.57,College Medical Center,2019
4535,,Rh Phenotype Complete / ARC,,,86906,10.57,College Medical Center,2019
4536,,Rh Type / ARC,,,86901,4.07,College Medical Center,2019
4537,,Rh Typing / LifeStream,,,86901,4.07,College Medical Center,2019
4538,,Rheumatoid Factor-ARUP,,,86430,7.74,College Medical Center,2019
4539,,Ribonucleic Protein (ENA) IgG Ab-ARUP,,,86235,22.34,College Medical Center,2019
4540,,Ribosomal P Protein IgG Ab-ARUP,,,83520,17.66,College Medical Center,2019
4541,,Rotavirus Antigen by EIA-ARUP,,,87425,12.66,College Medical Center,2019
4542,,Rubella IgG Antibody-ARUP,,,86762,19.64,College Medical Center,2019
4543,,Rubella IgM Antibody-ARUP,,,86762,19.64,College Medical Center,2019
4544,,"SSA 52 and 60 (Ro) (ENA) Ab,IgG-ARUP",,,86235,22.34,College Medical Center,2019
4545,,SSB (La) (ENA) IgG Antibody-ARUP,,,86235,22.34,College Medical Center,2019
4546,,Salicylate Level,,G0480,80329,9.68,College Medical Center,2019
4547,,Salicylate Level,,,80329,9.68,College Medical Center,2019
4548,,Scleroderma (Scl-70) (ENA) IgG Ab-ARUP,,,86235,22.34,College Medical Center,2019
4549,,Screening for Antigen Negative Blood/LS,,,86902,5.22,College Medical Center,2019
4550,,Sedimentation Rate Non-automated,,,85651,4.84,College Medical Center,2019
4551,,Serine Protease 3 IgG-ARUP,,,83516,12.66,College Medical Center,2019
4552,,Slide coagulase,,,87077,11.03,College Medical Center,2019
4553,,Smith (ENA) IgG Antibody-ARUP,,,86235,22.34,College Medical Center,2019
4554,,Sodium Level,,,84295,6.82,College Medical Center,2019
4555,,Sodium Level,,,84295,6.56,College Medical Center,2019
4556,,Sodium Level Urine,,,84300,6.64,College Medical Center,2019
4557,,Specific Gravity Body Fluid,,,84315,3.43,College Medical Center,2019
4558,,"Specific Gravity, Urine",,,81002,3.49,College Medical Center,2019
4559,,Stool Culture,,,87045,12.88,College Medical Center,2019
4560,,Strep Typing for Scripted Workup only,,,87081,9.05,College Medical Center,2019
4561,,Strep pneumoniae Sensitivity Panel (Vitek 68),,,87186,11.8,College Medical Center,2019
4562,,Strep pneumoniae Sensitivity Panel (Vitek 74),,,87186,11.8,College Medical Center,2019
4563,,Streptex,,,87081,9.05,College Medical Center,2019
4564,,Striated Muscle IgG Ab Reflex-ARUP,,,86256,16.44,College Medical Center,2019
4565,,Sulfonylurea Hypoglycemics-ARUP,,,82542,24.63,College Medical Center,2019
4566,,T-Cell Immunodeficiency Short-ARUP,,,86360,64.1,College Medical Center,2019
4567,,T. pallidum IgG (FTA-ABS) Antibody-ARUP,,,86593,6.0,College Medical Center,2019
4568,,T3 Free-ARUP,,,84481,23.11,College Medical Center,2019
4569,,T3 Resin Uptake,,,84479,8.83,College Medical Center,2019
4570,,T3 Reverse-ARUP,,,84482,21.5,College Medical Center,2019
4571,,T3 Total-ARUP,,,84450,7.06,College Medical Center,2019
4572,,T3 Uptake,,,84479,8.83,College Medical Center,2019
4573,,T3 Uptake,,,84479,8.83,College Medical Center,2019
4574,,TSH,,,84443,22.93,College Medical Center,2019
4575,,Tacrolimus-ARUP,,,80197,18.73,College Medical Center,2019
4576,,"Tapentadol Confirmation Quant, Urine",,,82542,24.63,College Medical Center,2019
4577,,Tegretol Level,,,80156,19.87,College Medical Center,2019
4578,,Testosterone Free and Total by LC-MS/MS-ARUP,,,84403,35.22,College Medical Center,2019
4579,,Testosterone Free by LC-MS/MS-ARUP,,,84403,35.22,College Medical Center,2019
4580,,"Testosterone Free, Adult Male-ARUP",,,84402,34.74,College Medical Center,2019
4581,,Testosterone Urine-ARUP,,,84403,35.22,College Medical Center,2019
4582,,"Testosterone, Adult Male-ARUP",,,84403,35.22,College Medical Center,2019
4583,,"Testosterone, LC-MS/MS-ARUP",,,84403,35.22,College Medical Center,2019
4584,,Theophylline Level,,,80198,19.3,College Medical Center,2019
4585,,Throat Culture,,,87070,11.75,College Medical Center,2019
4586,,Thyroglobulin Antibody-ARUP,,,86800,21.7,College Medical Center,2019
4587,,Thyroid Peroxidase (TPO) Antibody-ARUP,,,86376,19.85,College Medical Center,2019
4588,,Thyroid Stimulating Hormone,,,84443,22.93,College Medical Center,2019
4589,,Thyroid Stimulating Hormone Receptor Ab-ARUP,,,83520,17.66,College Medical Center,2019
