,IVNUM,IVDESC,IVREVCD,IVCPTCD,Price,Hospital,Year
10534,90002098,APPLICATOR CHLORAPREP 26ML ORG,270,,23.71,Stanislaus Surgical Center,2019
10535,90002099,BANDAGE ESMARK 6 X9 STRL,270,,21.75,Stanislaus Surgical Center,2019
10536,90002100,BATH SITZ W/BAG MAUVE,270,,7.52,Stanislaus Surgical Center,2019
10537,90002101,BIFURCATED SUCTION DRAIN,270,,30.51,Stanislaus Surgical Center,2019
10538,90002102,BLADE SURGICAL 12,270,,6.58,Stanislaus Surgical Center,2019
10539,90002103,BLADE AGGRESSIVE TOOTH,270,,108.0,Stanislaus Surgical Center,2019
10540,90002104,BLADE MAMMATOME DEBAKEY 8MM,270,,25.07,Stanislaus Surgical Center,2019
10541,90002105,BLADE DUAL-CUT SAGITTAL,270,,148.0,Stanislaus Surgical Center,2019
10542,90002106,BLADE HEAVY DUTY RECIP,270,,123.6,Stanislaus Surgical Center,2019
10543,90002107,BLADE STABILIZING NO OFFSET,270,,90.64,Stanislaus Surgical Center,2019
10544,90002108,BLADE RECIP DOUBLE SIDED OFFSET,270,,123.6,Stanislaus Surgical Center,2019
10545,90002109,BLADE SAGITTAL - DR. TEMNYK/WHANG,270,,148.0,Stanislaus Surgical Center,2019
10546,90002110,BLADE SURG 11 SS STRL LF,270,,0.95,Stanislaus Surgical Center,2019
10547,90002111,BLADE SURG 15 SS STRL LF,270,,0.95,Stanislaus Surgical Center,2019
10548,90002112,BLADE SURGICAL 10,270,,0.95,Stanislaus Surgical Center,2019
10549,90002113,BLADE SURGICAL 20,270,,1.39,Stanislaus Surgical Center,2019
10550,90002114,BLANKET HYPOTHERMIA 25X64 NS,270,,53.12,Stanislaus Surgical Center,2019
10551,90002115,BLANKET THERMO-LITE 4X7,270,,15.94,Stanislaus Surgical Center,2019
10552,90002116,BLANKET WARMING ADULT UNDERBODY,270,,65.2,Stanislaus Surgical Center,2019
10553,90002117,BLANKET WARMING FULL BODY LF,270,,20.6,Stanislaus Surgical Center,2019
10554,90002118,BLANKET WARMING LARGE PEDI UNDERBODY,270,,62.0,Stanislaus Surgical Center,2019
10555,90002119,BLANKET WARMING LITHOTOMY UNDERBODY ADLT,270,,80.56,Stanislaus Surgical Center,2019
10556,90002120,BLANKET WARMING LOWER BODY,270,,31.04,Stanislaus Surgical Center,2019
10557,90002121,BLANKET WARMING PEDIATRIC UNDERBODY,270,,62.0,Stanislaus Surgical Center,2019
10558,90002122,BLANKET WARMING SMALL LOWER BODY,270,,34.88,Stanislaus Surgical Center,2019
10559,90002123,BOOT CRADLE FOAM,270,,96.36,Stanislaus Surgical Center,2019
10560,90002124,BOTTLE LID CAP TRAP SET 003984-901,270,,55.92,Stanislaus Surgical Center,2019
10561,90002125,BOWL CEMENT MIXING HIP,270,,366.68,Stanislaus Surgical Center,2019
10562,90002126,BOWL CEMENT MIXING KNEE,270,,186.0,Stanislaus Surgical Center,2019
10563,90002127,CABLE BIPOLAR DISP,270,,16.91,Stanislaus Surgical Center,2019
10564,90002129,CAP SHAMPOO NO RINSE,270,,7.16,Stanislaus Surgical Center,2019
10565,90002130,CASSETTE BASIC,270,,189.0,Stanislaus Surgical Center,2019
10566,90002131,CAST TAPE FIBERGLASS ROLL 2,270,,8.64,Stanislaus Surgical Center,2019
10567,90002132,OP TEMP II,270,,90.0,Stanislaus Surgical Center,2019
10568,90002133,COAGULATOR SUCTION 12FR,270,,57.76,Stanislaus Surgical Center,2019
10569,90002134,COAGULATOR SUCTION 10F,270,,36.68,Stanislaus Surgical Center,2019
10570,90002135,HAT URINE COLLECTION,270,,2.16,Stanislaus Surgical Center,2019
10571,90002136,COUNTER NDL 60CT DBL FOAM,270,,3.72,Stanislaus Surgical Center,2019
10572,90002137,COVER BACK TABLE 44X88 RNF,270,,7.56,Stanislaus Surgical Center,2019
10573,90002138,COVER MAYO STAND XL LF STRL,270,,7.36,Stanislaus Surgical Center,2019
10574,90002139,BLADE CRESCENT,270,,144.2,Stanislaus Surgical Center,2019
10575,90002140,CUP MED 2OZ STRL,270,,2.16,Stanislaus Surgical Center,2019
10576,90002142,DENT ROLL,270,,1.23,Stanislaus Surgical Center,2019
10577,90002143,DEVICE BOVIE FOOT CONTROL W/BLADE,270,,12.4,Stanislaus Surgical Center,2019
10578,90002144,DRAIN BLAKE 15F W/TROCAR,270,,188.44,Stanislaus Surgical Center,2019
10579,90002145,DRAIN BLAKE 19F W/TROCAR,270,,300.76,Stanislaus Surgical Center,2019
10580,90002146,DRAIN EYE,270,,12.84,Stanislaus Surgical Center,2019
10581,90002147,CATHETER TRAY FOLEY LATEX FREE,270,,33.12,Stanislaus Surgical Center,2019
10582,90002148,DRAIN PENROSE 1/4 X 12,270,,2.65,Stanislaus Surgical Center,2019
10583,90002149,DRAPE ARTHRO 114X88X116 W/PCH,270,,126.03,Stanislaus Surgical Center,2019
10584,90002150,DRAPE BAR ORTHO 100X60 RNF,270,,19.72,Stanislaus Surgical Center,2019
10585,90002151,DRAPE STERI 14X19,270,,9.48,Stanislaus Surgical Center,2019
10586,90002152,DRAPE CRANIAL,270,,78.36,Stanislaus Surgical Center,2019
10587,90002153,DRAPE HALF 44X60 FF STRL,270,,5.26,Stanislaus Surgical Center,2019
10588,90002154,DRAPE HAND 76X150 1.5 FEN LF,270,,53.84,Stanislaus Surgical Center,2019
10589,90002155,DRAPE HIP 114X88X126 W/POCKET,270,,88.48,Stanislaus Surgical Center,2019
10590,90002156,DRAPE INSTR 7X12 LF STRL,270,,6.28,Stanislaus Surgical Center,2019
10591,90002157,DRAPE IOBAN 13X13 INCISE,270,,13.6,Stanislaus Surgical Center,2019
10592,90002158,DRAPE IOBAN 23X23 INCISE STRL,270,,26.6,Stanislaus Surgical Center,2019
10593,90002159,DRAPE LAP CHOLE 104X76X120 FEN,270,,39.28,Stanislaus Surgical Center,2019
10594,90002160,DRAPE LAPAROSCOPIC PELVIC LF,270,,87.12,Stanislaus Surgical Center,2019
10595,90002161,DRAPE LASER ARM,270,,24.19,Stanislaus Surgical Center,2019
10596,90002162,DRAPE LINGEMAN,270,,172.64,Stanislaus Surgical Center,2019
10597,90002163,DRAPE LOWER EXTREM 88X131 FEN,270,,26.97,Stanislaus Surgical Center,2019
10598,90002164,DRAPE MAGNETIC,270,,32.48,Stanislaus Surgical Center,2019
10599,90002165,DRAPE NEUROSCOPE OPMI DRAPE,270,,73.2,Stanislaus Surgical Center,2019
10600,90002167,DRAPE REINFORCED LOWER EXTREMITY,270,,64.2,Stanislaus Surgical Center,2019
10601,90002168,DRAPE SHOULDER FLUID COLL DR MCMILLIN,270,,87.24,Stanislaus Surgical Center,2019
10602,90002169,DRAPE TOWEL 17X23 LF STRL 1010,270,,3.16,Stanislaus Surgical Center,2019
10603,90002170,DRAPE U 47.12X51.12,270,,15.23,Stanislaus Surgical Center,2019
10604,90002171,DRAPE U 60X70 4X21 SPLIT IMP,270,,14.64,Stanislaus Surgical Center,2019
10605,90002172,DRAPE U 76X120 4X40 SP RNF,270,,28.44,Stanislaus Surgical Center,2019
10606,90002173,DRAPE UNDER BUTTOCKS 40X44 PCH,270,,20.3,Stanislaus Surgical Center,2019
10607,90002174,DRAPE UROLOGICAL 23X35 W/ADH,270,,21.36,Stanislaus Surgical Center,2019
10608,90002175,DUPACO SPINAL POSITIONER PAD,270,,280.0,Stanislaus Surgical Center,2019
10609,90002176,ELECTRODE BLADE 2.5 MOD EZ,270,,16.52,Stanislaus Surgical Center,2019
10610,90002177,ELECTRODE BLADE 6.5 MOD EZ,270,,18.75,Stanislaus Surgical Center,2019
10611,90002178,ELECTRODE BOVIE 4 TEFLON,270,,37.64,Stanislaus Surgical Center,2019
10612,90002179,ELECTRODE MOD 4 TEFLON,270,,39.56,Stanislaus Surgical Center,2019
10613,90002180,ELECTRODE NDL 2.75 MOD EZ LF,270,,12.48,Stanislaus Surgical Center,2019
10614,90002181,ELECTRODE NDL MODIFIED 2.75,270,,5.61,Stanislaus Surgical Center,2019
10615,90002182,KIT FILL,270,,65.0,Stanislaus Surgical Center,2019
10616,90002183,GAUZE VAG PACKING 2 X3YD XRAY,270,,11.08,Stanislaus Surgical Center,2019
10617,90002184,GOWN MICROCOOL SLEEVE CSR WRAP STRL,270,,2.33,Stanislaus Surgical Center,2019
10618,90002185,DRILL KIT,270,,990.0,Stanislaus Surgical Center,2019
10619,90002186,GOWN SURG 2XL UNRNF STRL,270,,16.18,Stanislaus Surgical Center,2019
10620,90002187,GOWN SURG LG UNRNF STRL,270,,12.81,Stanislaus Surgical Center,2019
10621,90002188,HOLDER NASAL UNIV FITS ALL,270,,15.76,Stanislaus Surgical Center,2019
10622,90002189,HOLDER VACU CRTDG NDL PROTECT,270,,0.49,Stanislaus Surgical Center,2019
10623,90002190,HOOD DISPOSABLE,270,,78.42,Stanislaus Surgical Center,2019
10624,90002191,HYDRODISSECTION,270,,13.12,Stanislaus Surgical Center,2019
10625,90002192,TUBING DAVOL PUMP HYDROFLEX,270,,198.75,Stanislaus Surgical Center,2019
10626,90002193,INSTR SUCTION FRAZIER 12F DISP,270,,10.08,Stanislaus Surgical Center,2019
10627,90002194,INSTR SUCTION FRAZIER 10F LF,270,,6.36,Stanislaus Surgical Center,2019
10628,90002195,IRRIGATING CYSTOTOME FORMED,270,,9.24,Stanislaus Surgical Center,2019
10629,90002196,IRRIGATOR SUCTION,270,,171.32,Stanislaus Surgical Center,2019
10630,90002197,J.P RESERVOIR,270,,18.68,Stanislaus Surgical Center,2019
10631,90002199,JP DRAIN 10FR FLAT,270,,20.76,Stanislaus Surgical Center,2019
10632,90002200,JP DRAIN 7FR FLAT,270,,20.76,Stanislaus Surgical Center,2019
10633,90002201,JP DRAIN 7FR ROUND,270,,22.68,Stanislaus Surgical Center,2019
10634,90002202,KAM VAC,270,,248.0,Stanislaus Surgical Center,2019
10635,90002203,KIT HEMOVAC SUCTION 1/8 CWV 3-SPRING,270,,30.88,Stanislaus Surgical Center,2019
10636,90002204,KIT BEACH CHAIR PATIENT W/IMMOBILIZER,270,,117.95,Stanislaus Surgical Center,2019
10637,90002205,KIT HEMOVAC SUCTION 3/16 CLSD WOUND,270,,30.88,Stanislaus Surgical Center,2019
10638,90002206,LEGGINGS 31X48 W/CUFF 2/PK LF,270,,9.6,Stanislaus Surgical Center,2019
10639,90002207,LINER CARAFE FOR H222-10,270,,0.3,Stanislaus Surgical Center,2019
10640,90002208,GLOVE INDICATOR BIOGEL 6.5 LTX,270,,3.48,Stanislaus Surgical Center,2019
10641,90002209,GLOVE INDICATOR BIOGEL 7,270,,3.48,Stanislaus Surgical Center,2019
10642,90002210,GLOVE INDICATOR BIOGEL 7.5 LTX,270,,3.48,Stanislaus Surgical Center,2019
10643,90002211,GLOVE INDICATOR BIOGEL 8,270,,3.48,Stanislaus Surgical Center,2019
10644,90002212,GLOVE INDICATOR BIOGEL SIZE 6,270,,3.87,Stanislaus Surgical Center,2019
10645,90002213,GLOVE INDICATOR BIOGEL SIZE 8.5,270,,3.48,Stanislaus Surgical Center,2019
10646,90002214,LOOPS VESSEL,270,,3.57,Stanislaus Surgical Center,2019
10647,90002215,MARKER SKIN SCRIBE LF,270,,4.64,Stanislaus Surgical Center,2019
10648,90002216,NEEDLE TRU-CUT BIOPSY,270,,120.0,Stanislaus Surgical Center,2019
10649,90002217,NEURAY PATTIES 1 X 1,270,,26.1,Stanislaus Surgical Center,2019
10650,90002218,NEURAY PATTIES 1 X 3,270,,26.1,Stanislaus Surgical Center,2019
10651,90002219,NEURAY PATTIES 1/2 X 1 1/2,270,,29.0,Stanislaus Surgical Center,2019
10652,90002220,NEURAY PATTIES 1/2 X 1/2,270,,26.1,Stanislaus Surgical Center,2019
10653,90002221,NEURAY PATTIES 1/2 X 3,270,,30.78,Stanislaus Surgical Center,2019
10654,90002222,NUCLEUS HYDRODISSECTOR 25G,270,,9.32,Stanislaus Surgical Center,2019
10655,90002223,PACK ACL CSTM,270,,300.0,Stanislaus Surgical Center,2019
10656,90002224,PACK ARTHROSCOPY CSTM,270,,223.92,Stanislaus Surgical Center,2019
10657,90002225,PACK BASIC SETUP,270,,9.4,Stanislaus Surgical Center,2019
10658,90002226,PACK BREAST AUGMENTATION,270,,197.72,Stanislaus Surgical Center,2019
10659,90002229,SLIDER LOCK ASSEMBLY,270,,214.92,Stanislaus Surgical Center,2019
10660,90002230,RUBBER WASHER,270,,37.0,Stanislaus Surgical Center,2019
10661,90002231,FAST-FIX STRAIGHT NEEDLE DELIVERY SYSTEM,270,,1596.0,Stanislaus Surgical Center,2019
10662,90002232,KIT DRILL 1.7/2.0MM,270,,284.4,Stanislaus Surgical Center,2019
10663,90002233,DRILL BIT 2.0MM,270,,306.0,Stanislaus Surgical Center,2019
10664,90002234,DRILL BIT 2.0MM,270,,1224.0,Stanislaus Surgical Center,2019
10665,90002235,K-WIRE 1.1,270,,64.0,Stanislaus Surgical Center,2019
10666,90002236,DRILL BIT 1.75MM,270,,480.0,Stanislaus Surgical Center,2019
10667,90002237,DRILL BIT 2.30MM,270,,480.0,Stanislaus Surgical Center,2019
10668,90002238,WIRE GUIDE 1.6,270,,54.0,Stanislaus Surgical Center,2019
10669,90002239,DRILL BIT 2.0 CANN,270,,534.4,Stanislaus Surgical Center,2019
10670,90002240,DRILL BIT 3.4 CANN,270,,637.2,Stanislaus Surgical Center,2019
10671,90002241,GUIDEWIRE 2.5MM DRILL TIP 200MM,270,,226.0,Stanislaus Surgical Center,2019
10672,90002242,DRILL BIT 3.2MM CANNULATED,270,,1531.76,Stanislaus Surgical Center,2019
10673,90002245,STYLET INTUBATING 2.5-4.5,270,,7.6,Stanislaus Surgical Center,2019
10674,90002253,ARTHRO SHAVER 4.0MM 12 FLUTE BARREL-REPR,270,,86.96,Stanislaus Surgical Center,2019
10675,90002255,VACURETTE 8.0MM STRAIGHT,270,,21.6,Stanislaus Surgical Center,2019
10676,90002256,DEPTH GAUGE FOR MINI SCREWS,278,C1713,2329.44,Stanislaus Surgical Center,2019
10677,90002257,3.2MM DRILL BIT/JC/130MM,270,,331.2,Stanislaus Surgical Center,2019
10678,90002259,WRENCH HEX,270,,160.0,Stanislaus Surgical Center,2019
10679,90002260,TOOL LONG TUNNELING,270,,192.0,Stanislaus Surgical Center,2019
10680,90002265,SOLUTION 0.9% SODIUM CHLORIDE 250 ML,270,,3.48,Stanislaus Surgical Center,2019
10681,90002266,SUTURE CLOSESURE PASSER- STRYKER,270,,239.36,Stanislaus Surgical Center,2019
10682,90002267,2.7MM UNIVERSAL DRILL GUIDE,270,,480.24,Stanislaus Surgical Center,2019
10683,90002268,SOLUTION 0.9% SODIUM CHLORIDE 1000ML,270,,5.78,Stanislaus Surgical Center,2019
10684,90002269,SOLUTION 0.9% SODIUM CHLORIDE 500ML,270,,4.85,Stanislaus Surgical Center,2019
10685,90002270,DRILL BIT 2.5MM/QC/GOLD/110MM- REPR,270,,123.2,Stanislaus Surgical Center,2019
10686,90002273,DRILL BIT WITH DEPTH MARK STRYKER REPROS,270,,831.68,Stanislaus Surgical Center,2019
10687,90002274,TRAY 20G SINGLE SHOT EPIDURAL,270,,57.36,Stanislaus Surgical Center,2019
10688,90002275,TUBING EXTENSION 12  SMALL BORE,270,,7.0,Stanislaus Surgical Center,2019
10689,90002276,TUBING EXTENSION 12  SMALL BORE,270,,5.09,Stanislaus Surgical Center,2019
10690,90002277,DRILL BIT W DEPTH MARK 140MM 2.0MM REPR,270,,123.2,Stanislaus Surgical Center,2019
10691,90002279,PERTRACH ADULT TRACHEOSTOMY KIT,270,,524.0,Stanislaus Surgical Center,2019
10692,90002280,CATHETER STAMEY SUPRAPUBIC 10 FR.,270,,216.0,Stanislaus Surgical Center,2019
10693,90002281,CATHETER STAMEY SUPRAPUBIC 12 FR.,270,,247.6,Stanislaus Surgical Center,2019
10694,90002282,CATHETER STAMEY SUPRAPUBIC 14 FR. 25CM,270,,216.0,Stanislaus Surgical Center,2019
10695,90002283,CATHETER STAMEY SUPRAPUBIC 14 FR. 23CM,270,,256.72,Stanislaus Surgical Center,2019
10696,90002284,MYOSURE DISPOSABLE DEVICE,270,,4664.0,Stanislaus Surgical Center,2019
10697,90002285,MYOSURE LITE TISSUE REMOVAL DEVICE,270,,2502.0,Stanislaus Surgical Center,2019
10698,90002286,MYOSURE ROD LENS SCOPE SEALS,270,,40.0,Stanislaus Surgical Center,2019
10699,90002287,TUBING SET MYOSURE AQUILEX INFLOW/OUTFLO,270,,452.0,Stanislaus Surgical Center,2019
10700,90002288,REAMER PILOTED 8.5,270,,738.0,Stanislaus Surgical Center,2019
10701,90002289,2.0 DRILL BIT,270,,444.0,Stanislaus Surgical Center,2019
10702,90002290,2.3 DRILL BIT,270,,444.0,Stanislaus Surgical Center,2019
10703,90002291,2.5 DRILL BIT,270,,444.0,Stanislaus Surgical Center,2019
10704,90002292,2.7 DRILL BIT,270,,444.0,Stanislaus Surgical Center,2019
10705,90002293,SAW BLADE,270,,332.0,Stanislaus Surgical Center,2019
10706,90002294,JUGGERKNOT 2.9MM DRILL BIT,270,,356.0,Stanislaus Surgical Center,2019
10707,90002296,SUTURE 6-0 POLYSORB SS-2 DA,270,,44.72,Stanislaus Surgical Center,2019
10708,90002299,VERSJET EXACT HANDPIECE 45DEG-14MM,270,,2380.0,Stanislaus Surgical Center,2019
10709,90002300,VERSJET EXACT HANDPIECE 45DEG-8MM,270,,2380.0,Stanislaus Surgical Center,2019
10710,90002301,PROTACK FIXATION DEVICE 30 SHOT,270,,2017.52,Stanislaus Surgical Center,2019
10711,90002302,SPACEMAKER PLUS DISSECTOR SYSTEM,270,,2065.04,Stanislaus Surgical Center,2019
10712,90002303,REAMER PILOTED 7.5,270,,738.0,Stanislaus Surgical Center,2019
10713,90002304,SHAVER ARTHROSCOPY 5.5MM 6 FLUTE BA-REPR,270,,86.96,Stanislaus Surgical Center,2019
10714,90002305,SPEE-D-RING 1/2,270,,1.4,Stanislaus Surgical Center,2019
10715,90002306,BAG PATIENT BELONGING,270,,0.48,Stanislaus Surgical Center,2019
10716,90002307,TUBE LEVIN 14FR.,270,,5.56,Stanislaus Surgical Center,2019
10717,90002308,SLIDES GASTROCULT,270,,4.85,Stanislaus Surgical Center,2019
10718,90002313,DRILL BIT CANNULATED 2.5MM,270,,306.0,Stanislaus Surgical Center,2019
10719,90002314,DRILL BIT 2.5MM,270,,306.0,Stanislaus Surgical Center,2019
10720,90002315,DRILL BIT 2.0MM,270,,342.0,Stanislaus Surgical Center,2019
10721,90002319,INTRODUCER SUPRAPUBIC CATHETER,270,,360.0,Stanislaus Surgical Center,2019
10722,90002320,30  STERILE TOURNIQUET DUAL PORT,270,,90.08,Stanislaus Surgical Center,2019
10723,90002321,K-WIRE .35X6,270,,48.0,Stanislaus Surgical Center,2019
10724,90002323,BIOTENODESIS INSTR KIT,270,,702.0,Stanislaus Surgical Center,2019
10725,90002328,"DRILL BIT 2.4MM QUICK COUPLING, 100MM",270,,660.0,Stanislaus Surgical Center,2019
10726,90002329,KIT ACCESSORY POCKET SIZER,270,,0.04,Stanislaus Surgical Center,2019
10727,90002330,TOOL LONG TUNNELING,270,,1000.0,Stanislaus Surgical Center,2019
10728,90002331,INTRODUCER,270,,200.0,Stanislaus Surgical Center,2019
10729,90002334,CUP SPEC 6.5OZ W/LID NON-STERILE,270,,0.4,Stanislaus Surgical Center,2019
10730,90002335,DRILL CANNULATED 1.7MM,270,,1387.2,Stanislaus Surgical Center,2019
10731,90002337,HEMACLEAR LG/BLUE,270,,196.0,Stanislaus Surgical Center,2019
10732,90002338,HEMACLEAR LG/ORANGE,270,,196.0,Stanislaus Surgical Center,2019
10733,90002339,HEMACLEAR XL/B&W,270,,220.0,Stanislaus Surgical Center,2019
10734,90002340,SWAB PROCTO 16,270,,0.8,Stanislaus Surgical Center,2019
10735,90002341,NS 3000ML IRRIG,270,,36.64,Stanislaus Surgical Center,2019
10736,90002342,WEBRIL 6  STERILE,270,,13.12,Stanislaus Surgical Center,2019
10737,90002343,WEBRIL 4  STERILE,270,,5.52,Stanislaus Surgical Center,2019
10738,90002344,DEVICE ENDO STITCH,270,,423.32,Stanislaus Surgical Center,2019
10739,90002345,ENDO STITCH 0 POLYSORB,270,,231.52,Stanislaus Surgical Center,2019
10740,90002346,SUTURE VICRYL PLUS 4-0 KS,270,,10.56,Stanislaus Surgical Center,2019
10741,90002348,SUTURE GORE TEX 4-0,270,,89.0,Stanislaus Surgical Center,2019
10742,90002349,OR CABLE AND EXTENSION,270,,4.0,Stanislaus Surgical Center,2019
10743,90002350,SUTURE FIBERWIRE 4-0 18,270,,70.2,Stanislaus Surgical Center,2019
10744,90002352,DRAIN PENROSE 1/2X12 STRL LTX,270,,2.74,Stanislaus Surgical Center,2019
10745,90002353,FLIPCUTTER 7.5,270,,1170.0,Stanislaus Surgical Center,2019
10746,90002354,FLIPCUTTER 8.5,270,,1170.0,Stanislaus Surgical Center,2019
10747,90002355,FLIPCUTTER 9.0,270,,1170.0,Stanislaus Surgical Center,2019
10748,90002356,FLIPCUTTER 9.5,270,,1170.0,Stanislaus Surgical Center,2019
10749,90002357,FLIPCUTTER 10.0,270,,1300.0,Stanislaus Surgical Center,2019
10750,90002358,FLIPCUTTER 10.5,270,,1170.0,Stanislaus Surgical Center,2019
10751,90002359,FLIPCUTTER 11.0,270,,1170.0,Stanislaus Surgical Center,2019
10752,90002360,SUTURE BRAIDED FIBERWIRE 3-0 8,270,,70.2,Stanislaus Surgical Center,2019
10753,90002361,SUTURE FIBERLOOP 4-0 20 TAPER,270,,104.4,Stanislaus Surgical Center,2019
10754,90002362,SUTURE FIBERWIRE 2-0 38,270,,70.2,Stanislaus Surgical Center,2019
10755,90002365,NEEDLE ILLINOIS BONE MARROW,270,,94.92,Stanislaus Surgical Center,2019
10756,90002366,KNIFE 15 DEGREE OPHTHALMIC,270,,28.4,Stanislaus Surgical Center,2019
10757,90002367,KNIFE DUAL BEVEL 2.6MM ANGLED SLIT,270,,68.2,Stanislaus Surgical Center,2019
10758,90002368,MASK ADULT SMALL,270,,15.6,Stanislaus Surgical Center,2019
10759,90002369,PAD ONE STEP E ADULT,270,,338.64,Stanislaus Surgical Center,2019
10760,90002370,PAD ONE STEP E PEDI,270,,229.6,Stanislaus Surgical Center,2019
10761,90002372,TROCAR 5MM BLADELESS- REPR,270,,117.0,Stanislaus Surgical Center,2019
10762,90002373,SHAVER ARTHROSCOPY RESECTOR 4.0MM - REPR,270,,89.76,Stanislaus Surgical Center,2019
10763,90002387,ULTRASOUND PROBE COVER STERILE KIT,270,,21.46,Stanislaus Surgical Center,2019
10764,90002389,SCISSORS CURVED W/UNIPOLAR,270,,325.92,Stanislaus Surgical Center,2019
10765,90002390,TROCAR VERSAPORT 12MM BLADED DILATED TIP,270,,84.0,Stanislaus Surgical Center,2019
10766,90002391,NEEDLE STR CUT PT. KEITHS AB .034X2.756,270,,18.32,Stanislaus Surgical Center,2019
10767,90002392,NEEDLE 1/2 CIR. REVERSE CUT .037X1.378,270,,18.32,Stanislaus Surgical Center,2019
10768,90002393,SUTURE TEVDEK II 18 TIES -  TEMNYK,270,,11.38,Stanislaus Surgical Center,2019
10769,90002394,GRASPER 5MM ENDOPATH- REPR,270,,104.0,Stanislaus Surgical Center,2019
10770,90002395,SUTURE VICRYL 3-0 FS-2 27,270,,8.72,Stanislaus Surgical Center,2019
10771,90002396,SUTURE VICRYL 2-0 CT-1 27,270,,8.52,Stanislaus Surgical Center,2019
10772,90002397,SUTURE VICRYL 2-0 FS-1 27,270,,11.99,Stanislaus Surgical Center,2019
10773,90002398,SUTURE VICRYL 5-0 PC-1 18,270,,15.95,Stanislaus Surgical Center,2019
10774,90002399,SUTURE VICRYL 4-0 RB-1 27,270,,6.4,Stanislaus Surgical Center,2019
10775,90002400,SUTURE PDS II VIOLET MONOFILAMENT 1 CT,270,,12.36,Stanislaus Surgical Center,2019
10776,90002401,NEEDLE STR CUT KEITHS ABDOM .027X1.496,270,,18.33,Stanislaus Surgical Center,2019
10777,90002402,NEEDLE 1/2 CIR. TAPER PT MAYO .05X1.102,270,,18.33,Stanislaus Surgical Center,2019
10778,90002403,NEEDLE 1/2 CIRCLE TAPER MAYO .05X1.260,270,,18.33,Stanislaus Surgical Center,2019
10779,90002404,SUTURE VICRYL TIES 4-0 18 12 12,270,,31.27,Stanislaus Surgical Center,2019
10780,90002405,SUTURE TICRON CV-305 TAPER 1/2 CIR 25MM,270,,17.55,Stanislaus Surgical Center,2019
10781,90002406,SUTURE TICRON CV-331 TAPER 1/2 CIR 16MM,270,,16.84,Stanislaus Surgical Center,2019
10782,90002407,NEEDLE FRENCH SPRING EYE 1/2 CIR TAPER,270,,7.3,Stanislaus Surgical Center,2019
10783,90002409,DRILL TWIST 1.5,270,,56.44,Stanislaus Surgical Center,2019
10784,90002410,DRILL TWIST 2.0,270,,118.0,Stanislaus Surgical Center,2019
10785,90002411,DRILL TWIST 2.7,270,,118.0,Stanislaus Surgical Center,2019
10786,90002412,DRILL TWIST 3.2,270,,118.0,Stanislaus Surgical Center,2019
10787,90002413,DRILL WIRE PASS 1.5,270,,48.52,Stanislaus Surgical Center,2019
10788,90002414,BUR LINDEMANN SERRATED,270,,86.4,Stanislaus Surgical Center,2019
10789,90002415,BLADE SAGITTAL SAW 5.8,270,,20.0,Stanislaus Surgical Center,2019
10790,90002416,STYLET INTUBATION 5.0-7.0,270,,7.6,Stanislaus Surgical Center,2019
10791,90002417,NEEDLE SPROTTE 24G X 3.5,270,,51.24,Stanislaus Surgical Center,2019
10792,90002418,NEEDLE SPINAL SPROTTE 24G X 4.75,270,,103.34,Stanislaus Surgical Center,2019
10793,90002419,BLADE MICRO SAGITTAL SAW 9.4 DISCONTINUE,270,,24.0,Stanislaus Surgical Center,2019
10794,90002420,CHLORAPREP 3ML APPLICATOR,270,,3.33,Stanislaus Surgical Center,2019
