,Charge Code (CDM/EAP),Description,Total Price ,CPT/HCPC,Hospital,Year
8204,36125605,HC CLSD TX DSTL RAD FX W/MAN,3150.0,25605,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8205,36126010,HC DRNGE ABSC FINGER SIMPLE,681.0,26010,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8206,36126989,HC UNLISTD PROC HANDS/FINGER,502.0,26989,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8207,36127599,HC FEMUR/KNEE SURG UNLISTED,941.0,27599,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8208,36127824,HC CLSD TRMT FX TIB W/O MAN,853.0,27824,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8209,36127899,HC UNLISTED PROC LEG OR ANKLE,941.0,27899,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8210,36128515,HC CLSD TX FX PHLNX W/MAN EA,545.0,28515,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8211,36128810,HC AMPUT METAT W/TOE SNGL,6173.0,28810,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8212,36129345,HC APPLICATION LONG LEG CAST,1030.0,29345,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8213,36129405,HC APP SHRT LEG CAST BK-TOES,554.0,29405,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8214,36130100,"HC BIOPSY, INTRANASAL",2656.0,30100,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8215,36130117,HC REM 1-NASAL LES INT APPR,5717.0,30117,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8216,36130560,HC LYSIS INTRANASAL SYNECHIA,1074.0,30560,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8217,36130901,HC CNTRL NASAL HEM ANT SIMP,1169.0,30901,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8218,36130905,HC CNTRL NASAL HEM POST;INIT,366.0,30905,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8219,36130906,HC CNTRL HEM POS SUB;ANY MET,417.0,30906,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8220,36130999,"HC UNLISTED PROCEDURE, NOSE",417.0,30999,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8221,36131231,HC NASAL ENDO DX UNIL/BIL,4551.0,31231,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8222,36131233,HC NSL ENDSCPY W/MAX SNSCPY,877.0,31233,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8223,36131235,"HC NASAL/SPHENOID SINUS ENDOSCOPY,DX",3089.0,31235,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8224,36131237,HC ENDO W BX/POLYP/DEBRIDE,5442.0,31237,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8225,36131238,HC NSL/SIN ENDOS W/CNTRL HEM,5699.0,31238,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8226,36131299,HC UNLISTED PROC ACC SINUSES,417.0,31299,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8227,36131500,"HC INTUBTN, ENDOTRACH, EMERG",577.0,31500,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8228,36131505,"HC LARYNGOSCOPY INDIRECT,DX",367.0,31505,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8229,36131515,"HC LARYNGSPY,DIR, FOR ASPIR",2955.0,31515,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8230,36131525,"HC LARYNGOSCOPY DIRECT,DX",3089.0,31525,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8231,36131535,HC DIR LARYNGOSCOPY W/BX,6106.0,31535,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8232,36131570,"HC LARYNGSPY,DIR,INJ VOC CRD",6106.0,31570,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8233,36131575,"HC LARYNGOSCOPY, FLEX/FO,DX",2403.0,31575,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8234,36131576,"HC LARYNGSCPY,FLEX/FO,W/BX",6318.0,31576,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8235,36131577,HC LARGSC W/RMVL FRGN BODY(S),3875.0,31577,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8236,36131579,HC LARYNGY;FLX W/STRBSCPY,1862.0,31579,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8237,36131599,HC UNLISTED PROC LARYNX,417.0,31599,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8238,36131615,HC TRACHEOBRONCH THRU STOMA,2055.0,31615,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8239,36131622,HC BRONCH DIAG W/CELL WASH,5517.0,31622,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8240,36132552,HC RMVL IND TUN PLEURAL CATH,1430.0,32552,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8241,36132554,HC ASPIRATE PLEURA W/O IMAGE,2360.0,32554,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8242,36132555,HC ASPIRATE PLEURA W/IMAGE,3516.0,32555,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8243,36132562,HC LYSE CHST FIBRIN SUBQ DAY,1596.0,32562,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8244,36132999,HC UNLSTED PROC LUNGS/PLEURA,2483.0,32999,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8245,36135226,HC REPAIR BLD VES LWR EXT,4314.0,35226,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8246,36136251,HC SLCTV CATH 1STORD W/WO ART PUNCT/FLR/S&1 UNI,4722.0,36251,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8247,36136556,"HC CVP INSERT, >/=5YRS OLD",5209.0,36556,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8248,36136557,HC INSERT TUNLD CVC CATH<5YO,8800.0,36557,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8249,36136568,"HC INSRT PICC <5 YR W/O IMG, W/O PORT/PUMP",3959.0,36568,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8250,36136569,"HC INSRT PICC>/=5 YR W/O IMG, W/O PORT/PUMP",4394.0,36569,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8251,36136572,"HC INSRT PICC <5 YR W/IMG, W/O PRT/PMP",4820.0,36572,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8252,36136573,"HC INSRT PICC>/=5 YR W/IMG, W/O PRT/PMP",5265.0,36573,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8253,36136589,HC RMVL TNL  CV CATH WO PORT,4567.0,36589,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8254,36136590,HC RMVL VENOUS CATH/PUMP/POR,7247.0,36590,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8255,36136595,HC SA MECH REM OBSTR FR CVD VIA VEN ACSS,5817.0,36595,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8256,36137184,HC PRIM PRQ TRNSLMNL M-THRMBC 1ST VSL,16115.0,37184,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8257,36137249,HC TRLML BAL ANGIOP OPN/PQ W/IMG S&I ADL VN,1730.0,37249,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8258,36138220,"HC ASPIRATION, BONE MARROW",3146.0,38220,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8259,36138221,"HC BIOPSY, BONE MARROW",3146.0,38221,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8260,36138505,"HC BX NDLE,LYMPH NODE/US-LT",3150.0,38505,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8261,36138506,"HC BX NDLE,LYMPH NODE/US-RT",3150.0,38505,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8262,36138507,HC NEEDLE BX LYMPH NODE,3150.0,38505,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8263,36138510,HC OPN BX/EXC LN;DEEP CERV NODE(S),8545.0,38510,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8264,36138997,HC CAR-T CELL PROCESSING – EA UNIT,1568.0,0539T,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8265,36138998,HC CAR T-CELL COLLECTION,5168.0,0537T,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8266,36138999,HC UNLISTED PROC HEM/LYMPH,1569.0,38999,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8267,36140490,HC BIOPSY OF LIP,936.0,40490,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8268,36140808,HC BX VESTIBULE MOUTH,1074.0,40808,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8269,36140899,HC UNLSTD PROC VESTBL MOUTH,417.0,40899,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8270,36141100,HC BX TONGUE ANT 2/3,4008.0,41100,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8271,36141105,"HC BX TONGUE,POSTERIOR 1/3",5132.0,41105,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8272,36141108,HC BX FLOOR OF MOUTH,3146.0,41108,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8273,36141110,HC EXC LES TONGUE W/O CLOS,5132.0,41110,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8274,36141116,HC EXCISION LESION/FLOOR OF MOUTH,6000.0,41116,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8275,36141599,HC UNLIST PROC TONGUE/FOM,417.0,41599,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8276,36141899,HC UNLIST DENTOALVEOLAR PROC,417.0,41899,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8277,36142100,"HC BX PALATE, UVULA",2656.0,42100,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8278,36142330,HC SIALOLITHOTOMY;SM UNCOMPLICATD,11040.0,42330,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8279,36142800,HC BX OROPHARYNX,5132.0,42800,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8280,36142999,HC UNLIST PX PHARYN/ADEN/TON,417.0,42999,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8281,36143198,HC ESOPHAGOSCOPY W/BX(S),2625.0,43198,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8282,36143200,HC ESOPHAGOSCOPY FLEX DIAGNOSTIC BRUSH/WASH,1735.0,43200,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8283,36143276,HC ERCP STENT EXCHANGE W/DILATE,10100.0,43276,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8284,36143450,HC UNGUIDED DILATION ESOPH,1735.0,43450,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8285,36143760,"HC GASTROSTOMY TUBE,CHANGE",536.0,43760,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8286,36143762,"HC RPLC GTUBE W/O IMG, NO REVJ TRACT",536.0,43762,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8287,36144385,HC ENDOSCOPY OF BOWEL POUCH,1657.0,44385,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8288,36144799,HC UNLISTED PROC INTESTINE,8307.0,44799,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8289,36145005,HC I&D/SUBMUCOSAL ABCESS; RECTUM,7750.0,45005,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8290,36145300,HC PROCTOSCOPY RIGID; DX,1657.0,45300,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8291,36145330,"HC SIGMOIDOSCOPY, DX",7464.0,45330,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8292,36145331,HC SIGMOIDOSCOPY W/BX,5591.0,45331,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8293,36145335,HC SIGMOIDOSCOPE W/SUBMUC INJ,3360.0,45335,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8294,36145378,HC DIAGNOSTIC COLONOSCOPY,7984.0,45378,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8295,36145399,HC UNLISTED PROC COLON,1853.0,45399,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8296,36146040,HC I&D;PERIRECTAL OR ISCHIAL ABSCESS,8590.0,46040,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8297,36146050,HC I&D PERIANAL ABS SUPFCL,1657.0,46050,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8298,36146083,HC INCISE THROMBOSED HEMORRHOID EXT,1201.0,46083,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8299,36146220,HC EXC EXT PAPILLA/TAG  ANUS,4967.0,46220,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8300,36146221,"HC RB LIGATN HEMRRHD, INT",1657.0,46221,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8301,36146320,HC EXC THRMBSD HEMORR XTRNL,3311.0,46320,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8302,36146600,HC ANOSCOPY; DX,1899.0,46600,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
8303,36146608,HC ANOSCOPY; W REM FB,3650.0,46608,City of Hope Helford Clinical Research Hospital,2019#&City of Hope Helford Clinical Research Hospital&106190176_CDM_All_2019OSHPD
