,Charge Code,NRV,CPT,Description,Price,Hospital,Year
5912,8057054,272,,"SET,SYRINGE MICROBORE PRESSURE NDL FREE",18.7,Hollywood Presbyterian Medical Center,2019
5913,8062045,278,,STENT-UR-DIVER SET-$ $,1568.0,Hollywood Presbyterian Medical Center,2019
5914,8062050,278,C1758,ST STENT MZR UR    4110 $,1568.0,Hollywood Presbyterian Medical Center,2019
5915,8062055,278,C2625,STNT BIL $,1600.0,Hollywood Presbyterian Medical Center,2019
5916,8062061,278,C2625,STNT ESOPH PLY FLX $,6150.0,Hollywood Presbyterian Medical Center,2019
5917,8062085,278,C2617,URET STENT-DBL-J-SG$ $,2111.0,Hollywood Presbyterian Medical Center,2019
5918,8062096,278,C1876,STENT FETAL BLADDER $,1200.0,Hollywood Presbyterian Medical Center,2019
5919,8062143,278,C2617,STNT ULTRAFLX ESOPH $,3966.0,Hollywood Presbyterian Medical Center,2019
5920,8062145,278,E1130,STNT URETERAL      4110 $,1505.0,Hollywood Presbyterian Medical Center,2019
5921,8062150,278,C2617,STNT URETERAL      4110 $,2588.0,Hollywood Presbyterian Medical Center,2019
5922,8062155,278,C1758,STNT URETERAL      4110 $,1889.0,Hollywood Presbyterian Medical Center,2019
5923,8062500,278,,STNT BALLOON NEURO,5225.0,Hollywood Presbyterian Medical Center,2019
5924,8062510,272,C2628,CATH OCCL BALLN NEURO,8050.0,Hollywood Presbyterian Medical Center,2019
5925,8062511,272,,CATH INTRACRAN,625.0,Hollywood Presbyterian Medical Center,2019
5926,8062512,272,C1887,MICROCATH NEURO,2208.0,Hollywood Presbyterian Medical Center,2019
5927,8062515,278,C1760,DEVICE ARTER CLOSE,1175.0,Hollywood Presbyterian Medical Center,2019
5928,8062520,278,,COIL NEURO IMPL,6700.0,Hollywood Presbyterian Medical Center,2019
5929,8062530,278,,EMBOL ANEURYSM SYS,13650.0,Hollywood Presbyterian Medical Center,2019
5930,8062532,278,,EMBOL LIQ GLUE,7560.0,Hollywood Presbyterian Medical Center,2019
5931,8062534,272,,EMBOL FILTER,5985.0,Hollywood Presbyterian Medical Center,2019
5932,8062536,278,C1884,EMBOL GWIRE CAPTR,5092.5,Hollywood Presbyterian Medical Center,2019
5933,8062538,278,,EMBOL SPHERES,2484.0,Hollywood Presbyterian Medical Center,2019
5934,8062539,278,C1769,EMBOL COIL PUSHER,790.0,Hollywood Presbyterian Medical Center,2019
5935,8062542,278,C1894,INTRODCR SHTH NEURO,455.0,Hollywood Presbyterian Medical Center,2019
5936,8062544,272,C1769,MICRO GW NEURO,1203.0,Hollywood Presbyterian Medical Center,2019
5937,8062546,272,,KIT NEUROVASC,125.0,Hollywood Presbyterian Medical Center,2019
5938,8062548,272,C1894,CATH GUIDE,450.0,Hollywood Presbyterian Medical Center,2019
5939,8062550,272,C1769,"DEVICE, TORQUE",51.0,Hollywood Presbyterian Medical Center,2019
5940,8062560,278,C1876,STENT CAROTID IMPL,3525.0,Hollywood Presbyterian Medical Center,2019
5941,8062565,272,C1773,DVCE FB RETR INTRVS,5305.0,Hollywood Presbyterian Medical Center,2019
5942,8062567,278,C2617,STNT CERBRAL ANEURY,12590.0,Hollywood Presbyterian Medical Center,2019
5943,8062569,272,,NEURO EMBOL SEPARTR,5800.0,Hollywood Presbyterian Medical Center,2019
5944,8062572,272,C1887,CATH REPERCUSION,3125.0,Hollywood Presbyterian Medical Center,2019
5945,8062574,272,C1887,CATH NEURON GUIDE,990.0,Hollywood Presbyterian Medical Center,2019
5946,8062576,272,,TUBING ASPRTN STER,1425.0,Hollywood Presbyterian Medical Center,2019
5947,8062579,272,C1769,SOLITAIRE FR. REVASCULARIZATION DEVICE,32625.0,Hollywood Presbyterian Medical Center,2019
5948,8073055,278,C1769,GW                 4110,378.0,Hollywood Presbyterian Medical Center,2019
5949,8073086,272,C1769,GW,174.0,Hollywood Presbyterian Medical Center,2019
5950,8073100,278,C1769,GW COOK            4110,632.0,Hollywood Presbyterian Medical Center,2019
5951,8073165,278,C1769,GW INTR            4110,1157.0,Hollywood Presbyterian Medical Center,2019
5952,8073251,272,C1894,SHTH INTRO         4110,87.0,Hollywood Presbyterian Medical Center,2019
5953,8073253,272,C1894,SHTH INTRO LN      4110,164.0,Hollywood Presbyterian Medical Center,2019
5954,8073262,272,,SHTH DAIG OBTURATOR,74.0,Hollywood Presbyterian Medical Center,2019
5955,8073275,272,,WIRE EXCH          4110,599.0,Hollywood Presbyterian Medical Center,2019
5956,8081010,272,,BSK SEGURA         4110,487.0,Hollywood Presbyterian Medical Center,2019
5957,8081015,272,,BSK STONE          4110,1520.0,Hollywood Presbyterian Medical Center,2019
5958,8081025,272,,BX FORCEPS         4110,474.0,Hollywood Presbyterian Medical Center,2019
5959,8081054,272,,CLAMP UMBILICAL CATH,27.0,Hollywood Presbyterian Medical Center,2019
5960,8081063,272,,CLMP POUCH,465.0,Hollywood Presbyterian Medical Center,2019
5961,8081065,272,,CLMP VES           4110,303.0,Hollywood Presbyterian Medical Center,2019
5962,8081081,270,,CART RENAL,1392.0,Hollywood Presbyterian Medical Center,2019
5963,8081095,272,,DRILL TIP          4110,3016.0,Hollywood Presbyterian Medical Center,2019
5964,8081097,272,,DRL WIRE PASS      3310,582.0,Hollywood Presbyterian Medical Center,2019
5965,8081105,272,,DVCE INFL          4110,470.0,Hollywood Presbyterian Medical Center,2019
5966,8081115,272,,ENDO FORCEP DISP   4110,109.0,Hollywood Presbyterian Medical Center,2019
5967,8081116,272,,ENDO BABCOCK,1805.0,Hollywood Presbyterian Medical Center,2019
5968,8081118,272,,ENDOPEANUT,270.0,Hollywood Presbyterian Medical Center,2019
5969,8081119,272,,ENDO DISSECTOR,1171.0,Hollywood Presbyterian Medical Center,2019
5970,8081120,272,,ENDO GRASPER       4110,1171.0,Hollywood Presbyterian Medical Center,2019
5971,8081122,272,,ENDO IRRIGATOR,1433.0,Hollywood Presbyterian Medical Center,2019
5972,8081126,272,,HEMOCLIP,420.0,Hollywood Presbyterian Medical Center,2019
5973,8081129,272,,ENDO STAPLER,1337.0,Hollywood Presbyterian Medical Center,2019
5974,8081130,272,,ENDO SHEARS        4110,1171.0,Hollywood Presbyterian Medical Center,2019
5975,8081229,272,,INST BIOPSY DISP,53.0,Hollywood Presbyterian Medical Center,2019
5976,8081277,270,,INST CLAMP GIZMO,20.0,Hollywood Presbyterian Medical Center,2019
5977,8081310,270,,INST CYSTO FLEXB   4110,1201.0,Hollywood Presbyterian Medical Center,2019
5978,8081319,272,,INST DELEE SUCTION,62.0,Hollywood Presbyterian Medical Center,2019
5979,8081355,270,,INST DRILL AIR     4110,860.0,Hollywood Presbyterian Medical Center,2019
5980,8081360,270,,INST DRILL BIT     4110,372.0,Hollywood Presbyterian Medical Center,2019
5981,8081418,272,,DVC TACKER DELIV,225.0,Hollywood Presbyterian Medical Center,2019
5982,8081432,270,,KT ENDSCP DVCE DISP,2985.0,Hollywood Presbyterian Medical Center,2019
5983,8081484,270,,INST GDE ACL       4110,1222.0,Hollywood Presbyterian Medical Center,2019
5984,8081485,270,,INST GDE WIRE      4110 *,1304.0,Hollywood Presbyterian Medical Center,2019
5985,8081490,270,,INST HEMOSTAT      4110 *,34.0,Hollywood Presbyterian Medical Center,2019
5986,8081535,270,,INST KNF GRSH EY   4110,307.0,Hollywood Presbyterian Medical Center,2019
5987,8081580,272,,KT CNTRL LN DRS BIOPTCH,50.0,Hollywood Presbyterian Medical Center,2019
5988,8081591,270,,INST PNCH DONOR    4110,524.0,Hollywood Presbyterian Medical Center,2019
5989,8081597,270,,INST PRB BICAP     4110,743.0,Hollywood Presbyterian Medical Center,2019
5990,8081604,270,,INST REDUCER ENDO,57.0,Hollywood Presbyterian Medical Center,2019
5991,8081605,272,,KT BLD COL PLE MNT WY ST,74.0,Hollywood Presbyterian Medical Center,2019
5992,8081606,278,C1757,KT CTH PRC THRMB HI FLO $,1839.0,Hollywood Presbyterian Medical Center,2019
5993,8081607,278,C1751,KT CTH DUL LMN W/CRVD EX,287.0,Hollywood Presbyterian Medical Center,2019
5994,8081608,272,,KT CTH FIXATION,42.0,Hollywood Presbyterian Medical Center,2019
5995,8081609,278,C1751,KI CTH SUB DBL LM W/CRV,287.0,Hollywood Presbyterian Medical Center,2019
5996,8081610,278,C1751,KT CATH C/V MULTI-LMN,259.0,Hollywood Presbyterian Medical Center,2019
5997,8081611,278,C1894,KT INTRODCR W SHTH&GW,179.0,Hollywood Presbyterian Medical Center,2019
5998,8081612,278,C1894,KT INTRO CTH SHTH&DIL WO,158.0,Hollywood Presbyterian Medical Center,2019
5999,8081613,278,C1894,KT INTRO CTH SHTH WO GWR,165.0,Hollywood Presbyterian Medical Center,2019
6000,8081614,278,C1894,KT INTRO CTH,189.0,Hollywood Presbyterian Medical Center,2019
6001,8081615,278,C1894,KT INTRO MICROPE CTH NDL,450.0,Hollywood Presbyterian Medical Center,2019
6002,8081616,278,C1894,KT INTRO PRC SHTH W/HI F,91.0,Hollywood Presbyterian Medical Center,2019
6003,8081617,278,C1894,KT SHTH INTRO W/GDRW,35.0,Hollywood Presbyterian Medical Center,2019
6004,8081618,278,C2617,KT STNT URET AMPL WO GW,447.0,Hollywood Presbyterian Medical Center,2019
6005,8081619,278,C1894,KT SB PRT PL PRE VEN INT,690.0,Hollywood Presbyterian Medical Center,2019
6006,8081620,278,C1751,KT THOR VNT W/CATH,627.0,Hollywood Presbyterian Medical Center,2019
6007,8081621,278,C1751,KT VSC ACC FSTRCKR TPR $,1530.0,Hollywood Presbyterian Medical Center,2019
6008,8081632,270,,INST RETRACTOR     4110,874.0,Hollywood Presbyterian Medical Center,2019
6009,8081660,272,,INST SHAVE PATLA   4110,676.0,Hollywood Presbyterian Medical Center,2019
6010,8081670,270,,INST SIGMOIDSCOP   4110,100.0,Hollywood Presbyterian Medical Center,2019
6011,8081700,270,,INST SPECULM VAG   4110,28.0,Hollywood Presbyterian Medical Center,2019
6012,8081705,270,,INST SPINAL        4110 *,657.0,Hollywood Presbyterian Medical Center,2019
6013,8081723,270,,INSTR STERILE FEE  4110,102.0,Hollywood Presbyterian Medical Center,2019
6014,8081730,270,,INST STIMLTR NRV   4110,676.0,Hollywood Presbyterian Medical Center,2019
6015,8081765,270,,INST TREPHNE/VAC   4110,528.0,Hollywood Presbyterian Medical Center,2019
6016,8081775,270,,INST URETEROSCOP   4110,1201.0,Hollywood Presbyterian Medical Center,2019
6017,8081778,270,,INST VITRECTR CUTTER EYE,1950.0,Hollywood Presbyterian Medical Center,2019
6018,8081779,270,,INST VITRECT LIGHT PIP,1053.0,Hollywood Presbyterian Medical Center,2019
6019,8081800,270,,INST WIRE CUTTER   4110,136.0,Hollywood Presbyterian Medical Center,2019
6020,8081815,272,,KT ACCESS          4110,255.0,Hollywood Presbyterian Medical Center,2019
6021,8081835,272,,KT ANS LTA II      4110,70.0,Hollywood Presbyterian Medical Center,2019
6022,8081860,272,,KT ARTERY RADIL    4110,151.0,Hollywood Presbyterian Medical Center,2019
6023,8081890,272,,KT CATH DIALYSH    4110,4993.0,Hollywood Presbyterian Medical Center,2019
6024,8081900,272,,KT CATH PERC       4110,244.0,Hollywood Presbyterian Medical Center,2019
6025,8081917,272,,KT CHOLANGIOGRAPHY,411.0,Hollywood Presbyterian Medical Center,2019
6026,8081935,270,,KT CPM ACCES       4110,152.0,Hollywood Presbyterian Medical Center,2019
6027,8081945,270,,KT CYTO            4110,1595.0,Hollywood Presbyterian Medical Center,2019
6028,8081965,270,,KT DISP ICP        4110,2796.0,Hollywood Presbyterian Medical Center,2019
6029,8081970,270,,KT DISP TRNSDU     4110,80.0,Hollywood Presbyterian Medical Center,2019
6030,8082000,272,,KT DRN VENTRCUL    4110,719.0,Hollywood Presbyterian Medical Center,2019
6031,8082010,272,,KT DRS POST OP     4110,100.0,Hollywood Presbyterian Medical Center,2019
6032,8082012,272,,KT DRS SMALL  3.9X3,90.0,Hollywood Presbyterian Medical Center,2019
6033,8082014,272,,KT DRS MED  7.1X4.9,114.0,Hollywood Presbyterian Medical Center,2019
6034,8082016,272,,KT DRS LG  10.1X5.9,332.0,Hollywood Presbyterian Medical Center,2019
6035,8082040,272,,KT ENDO ACCESS     4110,801.0,Hollywood Presbyterian Medical Center,2019
6036,8082050,272,,KT EPID W/MED      4110,74.0,Hollywood Presbyterian Medical Center,2019
6037,8082055,272,,KT EPID W/O MED    4110,117.0,Hollywood Presbyterian Medical Center,2019
6038,8082060,270,,KT EYE CR          4110,152.0,Hollywood Presbyterian Medical Center,2019
6039,8082061,272,,KT EYE BLUE,77.0,Hollywood Presbyterian Medical Center,2019
6040,8082062,272,,KT EYE GRAY,70.0,Hollywood Presbyterian Medical Center,2019
6041,8082070,270,,KT FETAL BLOOD     4110,242.0,Hollywood Presbyterian Medical Center,2019
6042,8082080,272,,KT FTUBE ENTRAL    4110,78.0,Hollywood Presbyterian Medical Center,2019
6043,8082081,272,,KT PCNL,2145.0,Hollywood Presbyterian Medical Center,2019
6044,8082111,272,,KT HERNIA,3947.0,Hollywood Presbyterian Medical Center,2019
6045,8082120,272,,KT IABP INSERT     4110,10416.0,Hollywood Presbyterian Medical Center,2019
6046,8082127,270,,KT ICP TWST DRL    4110,287.0,Hollywood Presbyterian Medical Center,2019
6047,8082130,270,,KT INCNT           4110,38.0,Hollywood Presbyterian Medical Center,2019
6048,8082140,270,,KT PAIN MGMT INFUSE CTH,306.0,Hollywood Presbyterian Medical Center,2019
6049,8082155,272,,KT INTRAUTERINE    4110,151.0,Hollywood Presbyterian Medical Center,2019
6050,8082160,270,,KT IRR EYE         4110,331.0,Hollywood Presbyterian Medical Center,2019
6051,8082165,270,,KT IRR VAG         4110,61.0,Hollywood Presbyterian Medical Center,2019
6052,8082170,272,,KT IRR WND         4110,1018.0,Hollywood Presbyterian Medical Center,2019
6053,8082180,272,,KT JEJUCATH+ND     4110,386.0,Hollywood Presbyterian Medical Center,2019
6054,8082216,278,C1894,KT ATTAIN LDS,1800.0,Hollywood Presbyterian Medical Center,2019
6055,8082220,270,,TEST PG HCG KIT,19.0,Hollywood Presbyterian Medical Center,2019
6056,8082275,270,,KT OB FATHER,48.0,Hollywood Presbyterian Medical Center,2019
6057,8082342,270,,KT PN BUSTER INFUSN,4400.0,Hollywood Presbyterian Medical Center,2019
6058,8082344,272,,KT PEG A/S,439.0,Hollywood Presbyterian Medical Center,2019
6059,8082355,272,,KT PER/LUM DISC    4110,10406.0,Hollywood Presbyterian Medical Center,2019
6060,8082395,272,,KT PNEUMOTHORAX    4110,1018.0,Hollywood Presbyterian Medical Center,2019
6061,8082434,272,,KT PRESSURE MONITOR,3297.0,Hollywood Presbyterian Medical Center,2019
6062,8082435,270,,KT PUMP BRST       4110,150.0,Hollywood Presbyterian Medical Center,2019
6063,8082447,270,,KT REPAIR CV       4110,1018.0,Hollywood Presbyterian Medical Center,2019
6064,8082449,272,,KT REPAIR VASC CATH,12.0,Hollywood Presbyterian Medical Center,2019
6065,8082485,270,,KT SHAVE PREP      4110,57.0,Hollywood Presbyterian Medical Center,2019
6066,8082515,272,,KT SKIN CR         4110 -,81.0,Hollywood Presbyterian Medical Center,2019
6067,8082535,272,,KT SUCT            4110,45.0,Hollywood Presbyterian Medical Center,2019
6068,8082601,272,,MANOMETER DISP     4110,128.0,Hollywood Presbyterian Medical Center,2019
6069,8082635,272,,PERFOR DISP NEUR   4110,861.0,Hollywood Presbyterian Medical Center,2019
6070,8082636,270,,INST EYE PICK ASPIRATIN,128.0,Hollywood Presbyterian Medical Center,2019
6071,8082668,272,,SNARE STERILE,74.0,Hollywood Presbyterian Medical Center,2019
6072,8082671,272,,SNARE TONSIL,75.0,Hollywood Presbyterian Medical Center,2019
6073,8082674,270,,SPACERS ORTHO      4110,246.0,Hollywood Presbyterian Medical Center,2019
6074,8082675,272,,ST ART PUNCTURE    4110,506.0,Hollywood Presbyterian Medical Center,2019
6075,8082679,272,,ST CARDIOPLEGIC,1796.0,Hollywood Presbyterian Medical Center,2019
6076,8082718,270,,ST FLUID DELIV,246.0,Hollywood Presbyterian Medical Center,2019
6077,8082808,272,,TIP U/S            4110,282.0,Hollywood Presbyterian Medical Center,2019
6078,8082820,272,,TRY AMNIOCENTES    4110,266.0,Hollywood Presbyterian Medical Center,2019
6079,8082835,272,,TRY ANGIOGRAPHY    4110,2125.0,Hollywood Presbyterian Medical Center,2019
6080,8082845,272,,TRY ANGIOGRPHIC    4110,1472.0,Hollywood Presbyterian Medical Center,2019
6081,8082870,272,,TRY ANS EPIDRL     4110,340.0,Hollywood Presbyterian Medical Center,2019
6082,8082910,272,,TRY ANS SPINAL     4110,152.0,Hollywood Presbyterian Medical Center,2019
6083,8082960,272,,TRY ARTHROGRAM     4110,348.0,Hollywood Presbyterian Medical Center,2019
6084,8082975,272,,TRY ARTRL  LIN     4110,506.0,Hollywood Presbyterian Medical Center,2019
6085,8083005,272,,TRY BN MARROW      4110,393.0,Hollywood Presbyterian Medical Center,2019
6086,8083035,272,,TRY BX             4110,325.0,Hollywood Presbyterian Medical Center,2019
6087,8083040,272,,TRY BX BASIC       4110,423.0,Hollywood Presbyterian Medical Center,2019
6088,8083070,272,,TRY BX TISU        4110,423.0,Hollywood Presbyterian Medical Center,2019
6089,8083095,272,,TRY CATH CARE      4110,124.0,Hollywood Presbyterian Medical Center,2019
6090,8083110,272,,TRY CATH CVP       4110,1137.0,Hollywood Presbyterian Medical Center,2019
6091,8083130,272,,TRY CATH FO+BA     4110,276.0,Hollywood Presbyterian Medical Center,2019
6092,8083155,272,,TRY CATH FOLY      4110,245.0,Hollywood Presbyterian Medical Center,2019
6093,8083175,272,,TRY CATH ST        4110,171.0,Hollywood Presbyterian Medical Center,2019
6094,8083185,272,,TRY CATH ST        4110,255.0,Hollywood Presbyterian Medical Center,2019
6095,8083190,272,,TRY CATH SUBCLAV   4110,340.0,Hollywood Presbyterian Medical Center,2019
6096,8083200,270,,TRY CATH W/O C     4110,198.0,Hollywood Presbyterian Medical Center,2019
6097,8083225,272,,TRY CHEST          4110,1189.0,Hollywood Presbyterian Medical Center,2019
6098,8083230,272,,TRY CIRCUM DISP    4110,442.0,Hollywood Presbyterian Medical Center,2019
6099,8083250,272,,TRY CRANIOTOMY     4110,282.0,Hollywood Presbyterian Medical Center,2019
6100,8083265,272,,TRY CRDVASC H/P    4110,304.0,Hollywood Presbyterian Medical Center,2019
6101,8083271,272,,TRY C/S H/P        4110,2196.0,Hollywood Presbyterian Medical Center,2019
6102,8083272,272,,TRY CRNI TONG      4110,1710.0,Hollywood Presbyterian Medical Center,2019
6103,8083276,272,,TRY CATH FO+URIMETER,316.0,Hollywood Presbyterian Medical Center,2019
6104,8083295,272,,TRY CTH SW-GZ HP   4110,1349.0,Hollywood Presbyterian Medical Center,2019
6105,8083305,270,,TRY CUTDOWN  H/P   4110,826.0,Hollywood Presbyterian Medical Center,2019
6106,8083315,272,,TRY CVP TRI LUM    4110,676.0,Hollywood Presbyterian Medical Center,2019
6107,8083329,272,,TRY DBL LUMEN INT JUGLR,721.0,Hollywood Presbyterian Medical Center,2019
6108,8083330,272,,TRY DIALY PERTN    4110,848.0,Hollywood Presbyterian Medical Center,2019
6109,8083340,272,,TRY DECLOTTING     4110,557.0,Hollywood Presbyterian Medical Center,2019
6110,8083395,272,,TRY DRS EAR  H/P   4110,520.0,Hollywood Presbyterian Medical Center,2019
6111,8083440,272,,TRY DRS SUBCLV     4110,260.0,Hollywood Presbyterian Medical Center,2019
6112,8083455,270,,TRY EMERG OB       4110,287.0,Hollywood Presbyterian Medical Center,2019
6113,8083465,270,,TRY ENT H/P        4110,568.0,Hollywood Presbyterian Medical Center,2019
6114,8083500,270,,TRY EXM PELV H/P   4110,232.0,Hollywood Presbyterian Medical Center,2019
6115,8083525,270,,TRY EYE            4110,183.0,Hollywood Presbyterian Medical Center,2019
6116,8083565,270,,TRY GASTRC LAV     4110,217.0,Hollywood Presbyterian Medical Center,2019
6117,8083570,270,,TRY GAVAGE INF     4110,90.0,Hollywood Presbyterian Medical Center,2019
6118,8083625,272,,TRY HYSTERECTMY    4110,245.0,Hollywood Presbyterian Medical Center,2019
6119,8083645,272,,TRY I&D            4110,374.0,Hollywood Presbyterian Medical Center,2019
6120,8083660,270,,TRY INST GEN       4110,287.0,Hollywood Presbyterian Medical Center,2019
6121,8083700,270,,TRY INTUBATON HP   4110,754.0,Hollywood Presbyterian Medical Center,2019
6122,8083725,272,,TRY IRR W PIST     4110,38.0,Hollywood Presbyterian Medical Center,2019
6123,8083775,272,,TRY LAPARPSCOPY    4110,178.0,Hollywood Presbyterian Medical Center,2019
6124,8083805,272,,TRY LUMB PUNCT     4110,306.0,Hollywood Presbyterian Medical Center,2019
6125,8083900,272,,TRY MYELOGRAM      4110,551.0,Hollywood Presbyterian Medical Center,2019
