,Dept Code & Name,Description,Total Units,2018 Price,2019 Price,2018 Total,2019 Total,Hospital,Year
10322,7420 Operating Room,742036260 WIRE K .28INX4IN,2.0,23.0,,46.0,0.0,Childrens Hospital of Los Angeles,2019
10323,7430 Ambulatory Surgery Center,743000661 TAPE MEASURING DISP 24IN 30942,2.0,23.0,,46.0,0.0,Childrens Hospital of Los Angeles,2019
10324,7710 Pharmacy,771072651 VIT E CREAM 2OZ,1.0,46.0,,46.0,0.0,Childrens Hospital of Los Angeles,2019
10325,7505 Outside Lab Services,750560817 Q AMYLASE ISOENZYMES,2.0,23.0,23.0,46.0,46.0,Childrens Hospital of Los Angeles,2019
10326,7505 Outside Lab Services,750597757 MM ARBOP ENCEPH EAST EQNE AB X2,2.0,23.0,,46.0,0.0,Childrens Hospital of Los Angeles,2019
10327,7505 Outside Lab Services,750597758 MM ARBOP ENCEPH ST LOUIS AB X2,2.0,23.0,,46.0,0.0,Childrens Hospital of Los Angeles,2019
10328,7505 Outside Lab Services,750597759 MM ARBOP ENCEPH WEST EQNE AB X2,2.0,23.0,,46.0,0.0,Childrens Hospital of Los Angeles,2019
10329,7505 Outside Lab Services,750597756 MM ARBOP ENCEPH CALIFORN AB X2,2.0,23.0,,46.0,0.0,Childrens Hospital of Los Angeles,2019
10330,7505 Outside Lab Services,750598071 Q 866 T4 FREE,1.0,46.0,,46.0,0.0,Childrens Hospital of Los Angeles,2019
10331,7505 Outside Lab Services,750598339 AR IFNGAB FLOWCYTO ADD ON X1,1.0,45.0,,45.0,0.0,Childrens Hospital of Los Angeles,2019
10332,7505 Outside Lab Services,750598337 AR IFNGAB LYMPH TRANSFORM  X1,1.0,45.0,,45.0,0.0,Childrens Hospital of Los Angeles,2019
10333,7505 Outside Lab Services,750598338 AR IFNGAB  FLOWCYTO 1 MARKER X1,1.0,45.0,,45.0,0.0,Childrens Hospital of Los Angeles,2019
10334,7505 Outside Lab Services,750598275 MM EMA ENOMYSIAL IGA,1.0,45.0,,45.0,0.0,Childrens Hospital of Los Angeles,2019
10335,7420 Operating Room,742026923 SRW CRTX MINI 2.0 X 12,1.0,45.0,,45.0,0.0,Childrens Hospital of Los Angeles,2019
10336,7420 Operating Room,742040710 BLANKET UPPER BODY NOVA  74X24,3.0,15.0,15.0,45.0,45.0,Childrens Hospital of Los Angeles,2019
10337,7430 Ambulatory Surgery Center,743005451 SUTUR SILK RB-1 SZ 4-0 8-18IN,1.0,45.0,,45.0,0.0,Childrens Hospital of Los Angeles,2019
10338,7430 Ambulatory Surgery Center,743041450 CON TISSUE EX STD PORT TO STD TUB,1.0,45.0,,45.0,0.0,Childrens Hospital of Los Angeles,2019
10339,7505 Outside Lab Services,750567565 Q TBG THYROXINE BIND GLOBULIN,3.0,15.0,15.0,45.0,45.0,Childrens Hospital of Los Angeles,2019
10340,7505 Outside Lab Services,750598069 Q 14574X DRUG SCREEN 3 MECONIUM,1.0,45.0,,45.0,0.0,Childrens Hospital of Los Angeles,2019
10341,7505 Outside Lab Services,750597929 MM SALCT CORTISOL SALIVA,1.0,45.0,,45.0,0.0,Childrens Hospital of Los Angeles,2019
10342,7505 Outside Lab Services,750598186 MM BRAFV TECHNICAL COMPNT PRIM,1.0,44.0,,44.0,0.0,Childrens Hospital of Los Angeles,2019
10343,7505 Outside Lab Services,"750598187 MM BRAFV TECH COMPNT, IF ADD IHC",1.0,44.0,,44.0,0.0,Childrens Hospital of Los Angeles,2019
10344,7505 Outside Lab Services,750591449 Q CYSTINE QUANT RANDOM UR,1.0,44.0,44.0,44.0,44.0,Childrens Hospital of Los Angeles,2019
10345,7505 Outside Lab Services,750598299 Q 106443P TICK ID,1.0,44.0,,44.0,0.0,Childrens Hospital of Los Angeles,2019
10346,7505 Outside Lab Services,750598305 Q 90558 TICK ID W REFLEX LYME,1.0,44.0,,44.0,0.0,Childrens Hospital of Los Angeles,2019
10347,7420 Operating Room,742040551 GELFILM 125 SQ CM 09028301,1.0,44.0,45.0,44.0,45.0,Childrens Hospital of Los Angeles,2019
10348,7420 Operating Room,742047343 SYSTEM SMOKE EVACUATOR PLUMEPORT,1.0,44.0,44.0,44.0,44.0,Childrens Hospital of Los Angeles,2019
10349,7505 Outside Lab Services,750597025 BL 1503 FACTOR B,1.0,44.0,,44.0,0.0,Childrens Hospital of Los Angeles,2019
10350,7505 Outside Lab Services,750567952 Q 34304 TOXOCARA AB,1.0,44.0,,44.0,0.0,Childrens Hospital of Los Angeles,2019
10351,7505 Outside Lab Services,750598372 MM CHLE CHOLESTERYL ESTERS,1.0,44.0,,44.0,0.0,Childrens Hospital of Los Angeles,2019
10352,7505 Outside Lab Services,"750562631 Q COCCIDIOIDES AB, CF CSF",3.0,14.0,14.0,42.0,42.0,Childrens Hospital of Los Angeles,2019
10353,7505 Outside Lab Services,750598292 AR 50525 IGA SALIVA,1.0,43.0,,43.0,0.0,Childrens Hospital of Los Angeles,2019
10354,7505 Outside Lab Services,750595106 Q 498 HEPATITIS B SURF AG,2.0,21.0,,42.0,0.0,Childrens Hospital of Los Angeles,2019
10355,7420 Operating Room,742025137 SRW CRTX SELF TAP 4.5X62,1.0,42.0,,42.0,0.0,Childrens Hospital of Los Angeles,2019
10356,7420 Operating Room,742042716 CATHETER THOR RT ANGL 20FR 8120,2.0,21.0,,42.0,0.0,Childrens Hospital of Los Angeles,2019
10357,7420 Operating Room,742046208 CATHETER THORACIC SIL STR 20FR 88,1.0,42.0,42.0,42.0,42.0,Childrens Hospital of Los Angeles,2019
10358,7420 Operating Room,742046213 CATHETER THORACIC SIL STR 32FR 88,1.0,42.0,,42.0,0.0,Childrens Hospital of Los Angeles,2019
10359,7505 Outside Lab Services,750560041 Q BROMIDE,1.0,42.0,42.0,42.0,42.0,Childrens Hospital of Los Angeles,2019
10360,7505 Outside Lab Services,750598022 Q DIPHENHYDRAMINE UR TSO NMS,1.0,42.0,,42.0,0.0,Childrens Hospital of Los Angeles,2019
10361,7592 Invasive - Cath Lab,759280045 BRAUN 4FR X 12CM,1.0,42.0,,42.0,0.0,Childrens Hospital of Los Angeles,2019
10362,7505 Outside Lab Services,750561179 Q 36433 ARSENIC 24HR URINE,2.0,21.0,21.0,42.0,42.0,Childrens Hospital of Los Angeles,2019
10363,7505 Outside Lab Services,750597898 Q 7172Z BENZODIAZEPINES SC/CONF,1.0,41.0,,41.0,0.0,Childrens Hospital of Los Angeles,2019
10364,7420 Operating Room,742012139 SRW CRTX MINI 2.0 X 14,1.0,41.0,,41.0,0.0,Childrens Hospital of Los Angeles,2019
10365,7430 Ambulatory Surgery Center,743001558 SRW BONE CNCLLS PT SML 4.0X30,1.0,41.0,,41.0,0.0,Childrens Hospital of Los Angeles,2019
10366,7505 Outside Lab Services,750597949 Q 54163N CA WITH CREAT UR,2.0,21.0,,42.0,0.0,Childrens Hospital of Los Angeles,2019
10367,7505 Outside Lab Services,"750566218 Q OSMOLALITY, FECES",2.0,20.0,20.0,40.0,40.0,Childrens Hospital of Los Angeles,2019
10368,7505 Outside Lab Services,750591357 Q 34271X EHRLICHIA CHAF IGG,1.0,40.0,40.0,40.0,40.0,Childrens Hospital of Los Angeles,2019
10369,7505 Outside Lab Services,750591358 Q 34271X EHRLICHIA CHAF IGM,1.0,40.0,40.0,40.0,40.0,Childrens Hospital of Los Angeles,2019
10370,7202 Dermatology Clinic,720266500 SQUARIC ACID 2% SOLUTION,1.0,40.0,40.0,40.0,40.0,Childrens Hospital of Los Angeles,2019
10371,7505 Outside Lab Services,750598269 Q 95687P N. GONORRHOEAE AB,1.0,40.0,,40.0,0.0,Childrens Hospital of Los Angeles,2019
10372,7082 Division Of Urology,708251729 UPP W/VOIDING AND URET PP STUDIES,4.0,10.0,10.0,40.0,40.0,Childrens Hospital of Los Angeles,2019
10373,7420 Operating Room,742039734 STOCKING ANTI-EMBOLISM LG 7203,2.0,20.0,,40.0,0.0,Childrens Hospital of Los Angeles,2019
10374,7430 Ambulatory Surgery Center,743006087 SUTUR SILK TF SZ 4-0 8-18IN,1.0,40.0,40.0,40.0,40.0,Childrens Hospital of Los Angeles,2019
10375,7430 Ambulatory Surgery Center,743020646 VICRYL COATED VIOLET BRAIDED SZ 4,1.0,40.0,,40.0,0.0,Childrens Hospital of Los Angeles,2019
10376,7430 Ambulatory Surgery Center,743028348 SUTURE PROLENE C-1 SZ5-0 36IN ET8,2.0,20.0,20.0,40.0,40.0,Childrens Hospital of Los Angeles,2019
10377,7505 Outside Lab Services,750568050 Q TROPONIN I QT,1.0,40.0,,40.0,0.0,Childrens Hospital of Los Angeles,2019
10378,7505 Outside Lab Services,750594760 Q 34483X TROPONIN T,1.0,40.0,,40.0,0.0,Childrens Hospital of Los Angeles,2019
10379,7710 Pharmacy,771087709 SORBITOL SOLN 70% 5ML,5.0,8.0,8.0,40.0,40.0,Childrens Hospital of Los Angeles,2019
10380,7505 Outside Lab Services,750591447 Q CANNABINOID THC CONFIRM URINE,2.0,20.0,20.0,40.0,40.0,Childrens Hospital of Los Angeles,2019
10381,7505 Outside Lab Services,750562193 Q CARDIOLIPIN AB IGM,7.0,6.0,6.0,42.0,42.0,Childrens Hospital of Los Angeles,2019
10382,7505 Outside Lab Services,750598235 Q 94476 HAZELNUT COMP,1.0,39.0,,39.0,0.0,Childrens Hospital of Los Angeles,2019
10383,7505 Outside Lab Services,750597895 Q 8551X HISTOPLASMA AB CSF,1.0,39.0,,39.0,0.0,Childrens Hospital of Los Angeles,2019
10384,7430 Ambulatory Surgery Center,743043065 ELECTRODE CORNEAL DTL PLUS D141,1.0,39.0,,39.0,0.0,Childrens Hospital of Los Angeles,2019
10385,7640 Radiation Oncology,746065301 IV INF HYDR INIT EA ADDL HR,1.0,39.0,,39.0,0.0,Childrens Hospital of Los Angeles,2019
10386,7505 Outside Lab Services,750566085 Q MENINGOCOCCAL IGG GRP A,3.0,13.0,13.0,39.0,39.0,Childrens Hospital of Los Angeles,2019
10387,7505 Outside Lab Services,750566086 Q MENINGOCOCCAL IGG GRP C,3.0,13.0,13.0,39.0,39.0,Childrens Hospital of Los Angeles,2019
10388,7505 Outside Lab Services,750566087 Q MENINGOCOLLAL IGG GRP Y,3.0,13.0,13.0,39.0,39.0,Childrens Hospital of Los Angeles,2019
10389,7505 Outside Lab Services,750566137 Q MENINGOCOCCAL IGG GRP W-135,3.0,13.0,13.0,39.0,39.0,Childrens Hospital of Los Angeles,2019
10390,7505 Outside Lab Services,750598287 AR 20477 MAGNESIUM URINE,3.0,13.0,,39.0,0.0,Childrens Hospital of Los Angeles,2019
10391,7505 Outside Lab Services,750561815 Q Q-FEVER IGG PHASE I SCREEN,4.0,10.0,10.0,40.0,40.0,Childrens Hospital of Los Angeles,2019
10392,7505 Outside Lab Services,750561823 Q Q-FEVER IGG PHASE II SCREEN,4.0,10.0,10.0,40.0,40.0,Childrens Hospital of Los Angeles,2019
10393,7505 Outside Lab Services,750561807 Q Q-FEVER IGM PHASE I SCREEN,4.0,10.0,10.0,40.0,40.0,Childrens Hospital of Los Angeles,2019
10394,7505 Outside Lab Services,750561831 Q Q-FEVER IGM PHASE II SCREEN,4.0,10.0,10.0,40.0,40.0,Childrens Hospital of Los Angeles,2019
10395,7420 Operating Room,742035356 CATHETER COUDE SIL 2 WAY 14FR,2.0,19.0,19.0,38.0,38.0,Childrens Hospital of Los Angeles,2019
10396,7420 Operating Room,742037928 STOCKINETTE SYNTHETIC 2IN MS02,2.0,19.0,,38.0,0.0,Childrens Hospital of Los Angeles,2019
10397,7420 Operating Room,742037943 TIP BLADE SPEAR STR 930-012,1.0,38.0,38.0,38.0,38.0,Childrens Hospital of Los Angeles,2019
10398,7430 Ambulatory Surgery Center,743000352 DRESSING HYDROCOL4X4IN,1.0,38.0,38.0,38.0,38.0,Childrens Hospital of Los Angeles,2019
10399,7430 Ambulatory Surgery Center,743030278 SUTURE VICRYL RAPIDE 4-0 P-3 VR49,2.0,19.0,19.0,38.0,38.0,Childrens Hospital of Los Angeles,2019
10400,7430 Ambulatory Surgery Center,743099050 TUBE SHEEHY VENT COLLAR BUTTON 7,2.0,19.0,19.0,38.0,38.0,Childrens Hospital of Los Angeles,2019
10401,7510 Encino Outreach Lab Program,751030024 DENTAL REF LAB DRAW FEE,1.0,38.0,,38.0,0.0,Childrens Hospital of Los Angeles,2019
10402,7710 Pharmacy,771022560 BUPIVACAINE 0.25% 30ML INJ,1.0,38.0,38.0,38.0,38.0,Childrens Hospital of Los Angeles,2019
10403,7710 Pharmacy,771024945 TIGER BALM OINT 18GM,1.0,38.0,,38.0,0.0,Childrens Hospital of Los Angeles,2019
10404,7710 Pharmacy,771077551 TETRACAINE 0.5% OPHTH SOLN 4ML,1.0,38.0,38.0,38.0,38.0,Childrens Hospital of Los Angeles,2019
10405,7505 Outside Lab Services,"750575957 Q ZINC, URINE",3.0,13.0,13.0,39.0,39.0,Childrens Hospital of Los Angeles,2019
10406,7505 Outside Lab Services,750562441 Q C PNEUMONIAE AB IGM,4.0,9.0,9.0,36.0,36.0,Childrens Hospital of Los Angeles,2019
10407,7505 Outside Lab Services,750562442 Q C PNEUMONIAE AB IGG,4.0,9.0,9.0,36.0,36.0,Childrens Hospital of Los Angeles,2019
10408,7505 Outside Lab Services,750562443 Q C PNEUMONIAE AB IGA,4.0,9.0,9.0,36.0,36.0,Childrens Hospital of Los Angeles,2019
10409,7505 Outside Lab Services,750597509 Q 37093 IMMUNO QUANT NONAB X2,2.0,19.0,19.0,38.0,38.0,Childrens Hospital of Los Angeles,2019
10410,7420 Operating Room,742009381 NDL JAMSHIDI 17GAX4IN,1.0,37.0,37.0,37.0,37.0,Childrens Hospital of Los Angeles,2019
10411,7420 Operating Room,742032854 PLASTIBELL 1.7CM 9217,1.0,37.0,,37.0,0.0,Childrens Hospital of Los Angeles,2019
10412,7505 Outside Lab Services,750532181 ZZ Q 36598 T3 FREE DIALYSIS-FT3,2.0,18.0,,36.0,0.0,Childrens Hospital of Los Angeles,2019
10413,7505 Outside Lab Services,750567295 Q IGFBP-2 IGF BIND PROTEIN-2,1.0,36.0,,36.0,0.0,Childrens Hospital of Los Angeles,2019
10414,7180 Immunology Clinic,718066809 BENADRYL 25MG/10ML UD LIQ,3.0,12.0,12.0,36.0,36.0,Childrens Hospital of Los Angeles,2019
10415,7391 Pulmonology Clinic,739195924 DIPHENHYDRAMINE 25MG/CAPSULE,3.0,12.0,12.0,36.0,36.0,Childrens Hospital of Los Angeles,2019
10416,7420 Operating Room,742010559 SCREW BONE CANCELLOUS 4.0MMX10MM,1.0,36.0,,36.0,0.0,Childrens Hospital of Los Angeles,2019
10417,7420 Operating Room,742045998 CATHETER PVC 24FR STR 888570531,2.0,18.0,18.0,36.0,36.0,Childrens Hospital of Los Angeles,2019
10418,7420 Operating Room,742047568 LIGHT HANDLE STER L F DISP BLUE,2.0,18.0,18.0,36.0,36.0,Childrens Hospital of Los Angeles,2019
10419,7710 Pharmacy,771008929 HALDOL LIQ 2MG/1ML,3.0,12.0,,36.0,0.0,Childrens Hospital of Los Angeles,2019
10420,7710 Pharmacy,771024264 NIACIN 50MG TAB,3.0,12.0,12.0,36.0,36.0,Childrens Hospital of Los Angeles,2019
10421,7710 Pharmacy,771024600 ANTIHEMFACTOR 1U INJ(OBIZUR),6.0,6.0,,36.0,0.0,Childrens Hospital of Los Angeles,2019
10422,7710 Pharmacy,771033382 RIFAMPIN 150MG CAP,3.0,12.0,12.0,36.0,36.0,Childrens Hospital of Los Angeles,2019
10423,7710 Pharmacy,771058189 MAGNESIUM GLUCONATE 500MG TA,3.0,12.0,12.0,36.0,36.0,Childrens Hospital of Los Angeles,2019
10424,7505 Outside Lab Services,750535191 Q 37092 CRITHIDIA DS DNA AB,1.0,36.0,36.0,36.0,36.0,Childrens Hospital of Los Angeles,2019
10425,7505 Outside Lab Services,750597970 Q 91362 CANNABINOIDS WITH RFL,1.0,36.0,36.0,36.0,36.0,Childrens Hospital of Los Angeles,2019
10426,7505 Outside Lab Services,750566293 ZZ Q 7691 PARAINFLUENZA TYPE 1 AB,1.0,35.0,,35.0,0.0,Childrens Hospital of Los Angeles,2019
10427,7505 Outside Lab Services,750566301 ZZ Q 7691 PARAINFLUENZA TYPE 2 AB,1.0,35.0,,35.0,0.0,Childrens Hospital of Los Angeles,2019
10428,7505 Outside Lab Services,750566319 ZZ Q 7691 PARAINFLUENZA TYPE 3 AB,1.0,35.0,,35.0,0.0,Childrens Hospital of Los Angeles,2019
10429,7383 CCS Clinic Rheumatology,738365006 NURSE PHONE CNSLT 1/4 HR,3.0,12.0,12.0,36.0,36.0,Childrens Hospital of Los Angeles,2019
10430,7420 Operating Room,742002631 SET LIFTLOC SFTY INF 20GAX1-1/2IN,1.0,35.0,,35.0,0.0,Childrens Hospital of Los Angeles,2019
10431,7420 Operating Room,742026680 IMMOBILIZER SHOULDER ECHO MEDIUM,1.0,35.0,36.0,35.0,36.0,Childrens Hospital of Los Angeles,2019
10432,7430 Ambulatory Surgery Center,743040480 SUTURE VICRYL COATED 5-0 S-24 8IN,1.0,35.0,35.0,35.0,35.0,Childrens Hospital of Los Angeles,2019
10433,7505 Outside Lab Services,750597951 AR 95892 B CELL TOT CT X1,1.0,35.0,,35.0,0.0,Childrens Hospital of Los Angeles,2019
10434,7505 Outside Lab Services,750597952 AR 95892 NK CELLS TOT CT  X1,1.0,35.0,,35.0,0.0,Childrens Hospital of Los Angeles,2019
10435,7505 Outside Lab Services,750597953 AR 95892 T CELLS TOT CT X1,1.0,35.0,,35.0,0.0,Childrens Hospital of Los Angeles,2019
10436,7505 Outside Lab Services,750597954 AR 95892 T CELL ABSOL CT/RAT X1,1.0,35.0,,35.0,0.0,Childrens Hospital of Los Angeles,2019
10437,7505 Outside Lab Services,750597673 Q 34299 CHLAMYDIA CULT X1,1.0,34.0,,34.0,0.0,Childrens Hospital of Los Angeles,2019
10438,7505 Outside Lab Services,750597674 Q 34299 CULT TYPE IMMUNOFLU X1,1.0,34.0,,34.0,0.0,Childrens Hospital of Los Angeles,2019
10439,7420 Operating Room,742034011 CATHETER THORACIC PVC ANGLED 16FR,2.0,17.0,,34.0,0.0,Childrens Hospital of Los Angeles,2019
10440,7430 Ambulatory Surgery Center,743030280 SUTURE 5/0 18 CTD VIC RAPIDE BR V,2.0,17.0,,34.0,0.0,Childrens Hospital of Los Angeles,2019
10441,7430 Ambulatory Surgery Center,743031118 STYLET CATH EPIDURAL 18GA,2.0,17.0,,34.0,0.0,Childrens Hospital of Los Angeles,2019
10442,7501 Lab Hematology,750190025 ESRD-CE HEMOGLOBIN,1.0,34.0,,34.0,0.0,Childrens Hospital of Los Angeles,2019
10443,7505 Outside Lab Services,750598289 AR 70038 HISTAMINE URINE,1.0,34.0,,34.0,0.0,Childrens Hospital of Los Angeles,2019
10444,7592 Invasive - Cath Lab,759280017 5FR AL1,1.0,34.0,,34.0,0.0,Childrens Hospital of Los Angeles,2019
10445,7505 Outside Lab Services,750598272 MM TISSR TISSUE PROCESSING,2.0,17.0,,34.0,0.0,Childrens Hospital of Los Angeles,2019
10446,7089 Infectious Diseases Clinic,708965005 NURSE TEAM CONF 1/4 HR,2.0,17.0,17.0,34.0,34.0,Childrens Hospital of Los Angeles,2019
10447,7398 Infusion Center,739811071 NURSE TEAM CONF 1/4 HOUR,2.0,17.0,17.0,34.0,34.0,Childrens Hospital of Los Angeles,2019
10448,7505 Outside Lab Services,750597977 MM GAST GASTRIN SERUM,2.0,17.0,17.0,34.0,34.0,Childrens Hospital of Los Angeles,2019
10449,7505 Outside Lab Services,750598119 MM CYCL FUNGI ID MOLD,2.0,17.0,,34.0,0.0,Childrens Hospital of Los Angeles,2019
10450,7505 Outside Lab Services,750598118 MM CYCL INFECT AGNT CONCNTJ,2.0,17.0,,34.0,0.0,Childrens Hospital of Los Angeles,2019
10451,7505 Outside Lab Services,750564827 Q INFLUENZA AB TYPE A,3.0,11.0,11.0,33.0,33.0,Childrens Hospital of Los Angeles,2019
10452,7505 Outside Lab Services,750560775 Q AMPHETAMINES GC/MS URINE,1.0,33.0,33.0,33.0,33.0,Childrens Hospital of Los Angeles,2019
10453,7420 Operating Room,742033079 KIT DRN ROUND 19FR,1.0,33.0,33.0,33.0,33.0,Childrens Hospital of Los Angeles,2019
10454,7430 Ambulatory Surgery Center,743026570 PENCIL CAUT HD CONT RCK10FT E2515,1.0,33.0,33.0,33.0,33.0,Childrens Hospital of Los Angeles,2019
10455,7505 Outside Lab Services,750597593 MM SCOC COCCIDIOIDES AB X3,3.0,11.0,,33.0,0.0,Childrens Hospital of Los Angeles,2019
10456,7505 Outside Lab Services,750567388 Q STREPTOZYME SCREEN,2.0,16.0,,32.0,0.0,Childrens Hospital of Los Angeles,2019
10457,7505 Outside Lab Services,750598115 MM LDLD LDL CHOLESTEROL,1.0,32.0,32.0,32.0,32.0,Childrens Hospital of Los Angeles,2019
10458,7502 Lab Microbiology,750202901 BILIRUBIN URINE,1.0,32.0,33.0,32.0,33.0,Childrens Hospital of Los Angeles,2019
10459,7505 Outside Lab Services,"750598153 MM DIPGS DIPHTHERIA TOX IGG AB, S",1.0,32.0,,32.0,0.0,Childrens Hospital of Los Angeles,2019
10460,7420 Operating Room,742028305 CHROMIC GUT S-14 SZ 5-0 18IN ET17,1.0,32.0,,32.0,0.0,Childrens Hospital of Los Angeles,2019
10461,7420 Operating Room,742099955 DRESSING TUBULAR #3 823,1.0,32.0,,32.0,0.0,Childrens Hospital of Los Angeles,2019
10462,7430 Ambulatory Surgery Center,743000051 DRESSING TUBULAR #3 823,1.0,32.0,32.0,32.0,32.0,Childrens Hospital of Los Angeles,2019
10463,7430 Ambulatory Surgery Center,743029652 SUTURE PDS II SZ 5-0 30L ET Z126H,1.0,32.0,,32.0,0.0,Childrens Hospital of Los Angeles,2019
10464,7505 Outside Lab Services,750564549 Q 37676 HEPATITIS B CORE IGM AB,4.0,8.0,,32.0,0.0,Childrens Hospital of Los Angeles,2019
10465,7505 Outside Lab Services,750598366 AR 2006526 HIV AG/AB,1.0,32.0,,32.0,0.0,Childrens Hospital of Los Angeles,2019
10466,7505 Outside Lab Services,750560501 Q IGE AB (ANTI-IGE IGG),1.0,32.0,35.0,32.0,35.0,Childrens Hospital of Los Angeles,2019
10467,7505 Outside Lab Services,750566244 Q OXALATE URINE,2.0,16.0,16.0,32.0,32.0,Childrens Hospital of Los Angeles,2019
10468,7505 Outside Lab Services,750595204 SL 37960 CULT FUNGUS MISC,1.0,31.0,,31.0,0.0,Childrens Hospital of Los Angeles,2019
10469,7420 Operating Room,742041619 CATH URTH LBRCTH 16FR STD 3W FOLE,1.0,31.0,,31.0,0.0,Childrens Hospital of Los Angeles,2019
10470,7420 Operating Room,742047208 CATH URETERAL SOF-FLEX 4.OFR 70CM,1.0,31.0,31.0,31.0,31.0,Childrens Hospital of Los Angeles,2019
10471,7420 Operating Room,742047411 SUTURE PERMA HAND 2/0 8-30IN SH,1.0,31.0,31.0,31.0,31.0,Childrens Hospital of Los Angeles,2019
10472,7430 Ambulatory Surgery Center,743000128 CATH FOL 2W 1.5ML SIL 6FR DYND11,1.0,31.0,31.0,31.0,31.0,Childrens Hospital of Los Angeles,2019
10473,7505 Outside Lab Services,750597114 Q 35135 HAEMOPHIL INFLU TYP B IGG,1.0,31.0,,31.0,0.0,Childrens Hospital of Los Angeles,2019
10474,7501 Lab Hematology,750190023 ESRD-CE HEMATOCRIT,1.0,31.0,,31.0,0.0,Childrens Hospital of Los Angeles,2019
10475,7420 Operating Room,742040960 SPHERE STEALTHSTATION 1 PACK 8801,1.0,30.0,30.0,30.0,30.0,Childrens Hospital of Los Angeles,2019
10476,7420 Operating Room,742046665 SUTURE ETHIBOND EXCEL GRN2/0 30IN,1.0,30.0,,30.0,0.0,Childrens Hospital of Los Angeles,2019
10477,7430 Ambulatory Surgery Center,743044381 VALVE AIR/WATER SUCTION BIOPSY ST,1.0,30.0,30.0,30.0,30.0,Childrens Hospital of Los Angeles,2019
10478,7505 Outside Lab Services,750532180 ZZ Q 36598 T3 FREE DIALYSIS-T3,2.0,15.0,,30.0,0.0,Childrens Hospital of Los Angeles,2019
10479,7505 Outside Lab Services,"750560270 Q 17306 VITAMIN D, 25-HYDROXY",1.0,30.0,30.0,30.0,30.0,Childrens Hospital of Los Angeles,2019
10480,7505 Outside Lab Services,750591213 Q INTRINSIC FACTOR BLOCK AB,1.0,30.0,30.0,30.0,30.0,Childrens Hospital of Los Angeles,2019
10481,7505 Outside Lab Services,750596282 Q 15447 EBV EARLY AG D AB,3.0,10.0,10.0,30.0,30.0,Childrens Hospital of Los Angeles,2019
10482,7505 Outside Lab Services,750598053 AR 2004243 ASPER AB X2,2.0,15.0,,30.0,0.0,Childrens Hospital of Los Angeles,2019
10483,7505 Outside Lab Services,750598204 Q 19958 TESTOSTERONE TOTAL,1.0,30.0,,30.0,0.0,Childrens Hospital of Los Angeles,2019
10484,7505 Outside Lab Services,"750591248 Q C2, SERUM",1.0,30.0,30.0,30.0,30.0,Childrens Hospital of Los Angeles,2019
10485,7505 Outside Lab Services,750568547 Q W.EQUINE ENCEPH IGG AB,2.0,15.0,15.0,30.0,30.0,Childrens Hospital of Los Angeles,2019
10486,7505 Outside Lab Services,750568554 Q W.EQUINE ENCEPH IGM AB,2.0,15.0,15.0,30.0,30.0,Childrens Hospital of Los Angeles,2019
10487,7505 Outside Lab Services,750561177 Q 269 ARSENIC WHOLE BLOOD,2.0,15.0,,30.0,0.0,Childrens Hospital of Los Angeles,2019
10488,7505 Outside Lab Services,750566907 Q ALLERGEN IGE IMMUNOCAP TSO,2.0,15.0,,30.0,0.0,Childrens Hospital of Los Angeles,2019
10489,7430 Ambulatory Surgery Center,743037440 CATH URETER OPEN END 4FRX70CM,1.0,29.0,,29.0,0.0,Childrens Hospital of Los Angeles,2019
10490,7420 Operating Room,742015993 PIN STEINMAN 5/64IN 2MM 1620509,2.0,14.0,14.0,28.0,28.0,Childrens Hospital of Los Angeles,2019
10491,7420 Operating Room,742028327 SUTRE ETHILON S-24 SZ 5-0 18IN ET,1.0,28.0,30.0,28.0,30.0,Childrens Hospital of Los Angeles,2019
10492,7420 Operating Room,742099025 SUTUR PDS II VIL RB-2 SZ 5-0,2.0,14.0,,28.0,0.0,Childrens Hospital of Los Angeles,2019
10493,7430 Ambulatory Surgery Center,743005765 SUTUR PDS II VIL RB-2 SZ 5-0,2.0,14.0,,28.0,0.0,Childrens Hospital of Los Angeles,2019
