,EAP PROC CODE,Description,CPT,REV CODE,Price,Hospital,Year
2204,350603,"HCHG BMH/CVMC PRBC,LEUKOREDUCED,CMV,IRRADIAT",P9058,390,1291.38,Barton Memorial Hospital,2019
2205,351012,"HCHG BMH FRESH FROZEN PLASMA, DONOR RETESTED, EACH UNIT",P9060,390,896.57,Barton Memorial Hospital,2019
2206,5072187,HCHG CATHETERIZATION FOR COLLECTION OF SPECIMEN,P9612,450,431.16,Barton Memorial Hospital,2019
2207,309535,HCHG BMH TELEHEALTH ORIGINATING SITE FACILITY FEE,Q3014,780,167.71,Barton Memorial Hospital,2019
2208,308258,"HCHG BMH INJECTION, OCTAFLUOROPROPANE MICROSPHERES, PER ML",Q9956,255,444.92,Barton Memorial Hospital,2019
2209,4410133,HCHG NON-IONIC CONTRAST 200-299MG/ML PER ML,Q9963,636,13.84,Barton Memorial Hospital,2019
2210,5071214,HCHG BMH LOW OSMOLAR CONTRAST MATERIAL 100-199 MG/ML PER ML INJ,Q9965,255,15.39,Barton Memorial Hospital,2019
2211,4410254,HCHG NON-IONIC CONTRAST 150-199MG/ML PER ML,Q9965,636,15.39,Barton Memorial Hospital,2019
2212,4401017,HCHG VISIPAQUE 300-399 MG/ML PER ML,Q9967,255,16.93,Barton Memorial Hospital,2019
2213,5070876,HCHG BMH CONTRAST MATERIAL 300-399 MG/ML IODINE CONCENTRATION PER,Q9967,255,16.93,Barton Memorial Hospital,2019
2214,5071213,"HCHG BMH LOCM 300-399MG/ML IODINE,1ML",Q9967,255,16.93,Barton Memorial Hospital,2019
2215,4410186,HCHG ISOVUE 300-349 MG/ML PER ML,Q9967,636,15.53,Barton Memorial Hospital,2019
2216,4410255,HCHG NON-IONIC CONTRAST 300-349MG/ML PER ML,Q9967,636,1.09,Barton Memorial Hospital,2019
2217,4410256,HCHG NON-IONIC CONTRAST 350-399MG/ML PER ML,Q9967,636,1.09,Barton Memorial Hospital,2019
2218,4410357,"HCHG VISIPAQUE, 300-349MG/ML PER ML",Q9967,636,18.45,Barton Memorial Hospital,2019
2219,304783,HCHG NEWBORN SCREENING STATE,S3620,300,378.98,Barton Memorial Hospital,2019
2220,362138,HCHG LOW LEVEL LASER TRMT 15 MIN,S8948,420,100.99,Barton Memorial Hospital,2019
2221,5070818,HCHG BMH CATARACT INNER OCCULAR LENS,V2630,276,2562.55,Barton Memorial Hospital,2019
2222,309538,HCHG BMH PT TREATMENT-30 MIN (MCAL),X3908,420,313.63,Barton Memorial Hospital,2019
2223,343066,HCHG BMH PT TREATMENT-30 MIN (MCAL),X3908,420,313.63,Barton Memorial Hospital,2019
2224,309539,HCHG BMH PT TREATMENT ADD 15 MIN (MCAL),X3910,420,139.18,Barton Memorial Hospital,2019
2225,343067,HCHG BMH PT TREATMENT ADD 15 MIN (MCAL),X3910,420,139.18,Barton Memorial Hospital,2019
2226,309540,HCHG BMH INITIAL EVAL 30 MIN (MCAL),X3920,424,342.13,Barton Memorial Hospital,2019
2227,343075,HCHG BMH INITIAL EVAL 30 MIN (MCAL),X3920,424,342.13,Barton Memorial Hospital,2019
2228,309541,HCHG BMH INITIAL EVAL-ADD 15 MIN (MCAL),X3922,424,85.52,Barton Memorial Hospital,2019
2229,343076,HCHG BMH INITIAL EVAL-ADD 15 MIN (MCAL),X3922,424,85.52,Barton Memorial Hospital,2019
2230,309542,HCHG BMH SNF EVAL/MEDI-CAL,X3924,420,342.13,Barton Memorial Hospital,2019
2231,343068,HCHG BMH SNF EVAL/MEDI-CAL,X3924,420,342.13,Barton Memorial Hospital,2019
2232,309543,HCHG BMH CASE CONFERENCE 30 MIN (MCAL),X3926,420,139.18,Barton Memorial Hospital,2019
2233,343069,HCHG BMH CASE CONFERENCE 30 MIN (MCAL),X3926,420,139.18,Barton Memorial Hospital,2019
2234,309544,HCHG BMH INITIAL EVAL-30 MIN (MCAL),X4100,434,342.13,Barton Memorial Hospital,2019
2235,343091,HCHG BMH INITIAL EVAL-30 MIN (MCAL),X4100,434,342.13,Barton Memorial Hospital,2019
2236,309545,HCHG BMH INITIAL EVAL-ADD 15 MIN (MCAL),X4102,434,85.52,Barton Memorial Hospital,2019
2237,343092,HCHG BMH INITIAL EVAL-ADD 15 MIN (MCAL),X4102,434,85.52,Barton Memorial Hospital,2019
2238,309546,HCHG BMH CASE CONFERENCE/MEDI-CAL,X4104,430,139.18,Barton Memorial Hospital,2019
2239,343084,HCHG BMH CASE CONFERENCE/MEDI-CAL,X4104,430,139.18,Barton Memorial Hospital,2019
2240,309547,HCHG BMH SNF EVAL/MEDI-CAL,X4108,434,315.28,Barton Memorial Hospital,2019
2241,343093,HCHG BMH SNF EVAL/MEDI-CAL,X4108,434,315.28,Barton Memorial Hospital,2019
2242,309548,HCHG BMH OT TREATMENT 30 MIN (MCAL),X4110,430,313.63,Barton Memorial Hospital,2019
2243,343085,HCHG BMH OT TREATMENT 30 MIN (MCAL),X4110,430,313.63,Barton Memorial Hospital,2019
2244,309549,HCHG BMH OT TREATMENT ADD 15 MIN (MCAL),X4112,430,139.18,Barton Memorial Hospital,2019
2245,343086,HCHG BMH OT TREATMENT ADD 15 MIN (MCAL),X4112,430,139.18,Barton Memorial Hospital,2019
2246,309550,HCHG BMH LANGUAGE EVAL/MEDI-CAL,X4300,444,363.93,Barton Memorial Hospital,2019
2247,343104,HCHG BMH LANGUAGE EVAL/MEDI-CAL,X4300,444,363.93,Barton Memorial Hospital,2019
2248,309551,HCHG BMH SPEECH EVAL/MEDI-CAL,X4301,444,363.93,Barton Memorial Hospital,2019
2249,343105,HCHG BMH SPEECH EVAL/MEDI-CAL,X4301,444,363.93,Barton Memorial Hospital,2019
2250,309552,HCHG BMH SPEECH RX/MEDI-CAL,X4303,440,288.46,Barton Memorial Hospital,2019
2251,343097,HCHG BMH SPEECH RX/MEDI-CAL,X4303,440,288.46,Barton Memorial Hospital,2019
2252,309553,HCHG BMH SNF EVAL/MEDI-CAL,X4308,440,382.38,Barton Memorial Hospital,2019
2253,343098,HCHG BMH SNF EVAL/MEDI-CAL,X4308,440,382.38,Barton Memorial Hospital,2019
2254,309554,HCHG BMH SWALLOW EVAL/MEDI-CAL,X4320,444,375.67,Barton Memorial Hospital,2019
2255,343106,HCHG BMH SWALLOW EVAL/MEDI-CAL,X4320,444,375.67,Barton Memorial Hospital,2019
2256,771006,HCHG BMH ROOM/CARE - SEMI-PRIVATE (0120),,120,5121.84,Barton Memorial Hospital,2019
2257,771008,HCHG BMH ROOM/CARE - SEMI-PRIVATE TELEMETRY (0120),,120,7617.36,Barton Memorial Hospital,2019
2258,771009,HCHG BMH ROOM/CARE - SEMI-PRIVATE (0122),,122,5121.84,Barton Memorial Hospital,2019
2259,771010,HCHG BMH ROOM/CARE - HOSPICE - SEMI-PRIVATE (0125),,125,5121.84,Barton Memorial Hospital,2019
2260,771011,HCHG BMH ROOM/CARE - HOSPICE - SEMI-PRIVATE RESPITE (0125),,125,5121.84,Barton Memorial Hospital,2019
2261,771013,HCHG BMH ROOM/CARE - NURSERY LEVEL I (0171),,171,1547.56,Barton Memorial Hospital,2019
2262,771014,HCHG BMH ROOM/CARE - NURSERY/LEVEL 2 (0172),,172,3561.34,Barton Memorial Hospital,2019
2263,771012,HCHG BMH ROOM/CARE - NURSERY LEVEL III (173),,173,5121.84,Barton Memorial Hospital,2019
2264,771015,HCHG BMH ROOM/CARE - INTENSIVE CARE (0200),,200,11789.94,Barton Memorial Hospital,2019
2265,5060037,HCHG CASE CANCELLED IN AMBY,,229,594.05,Barton Memorial Hospital,2019
2266,5071934,HCHG BMH CONTRAST CONRY 60 50ML,,255,48.51,Barton Memorial Hospital,2019
2267,308200,HCHG BMH POTASSIUM CHLORIDE (20 MEQ/L),,258,10.07,Barton Memorial Hospital,2019
2268,308260,HCHG BMH IV SOLUTION 100ML 9% NACL,,258,127.62,Barton Memorial Hospital,2019
2269,309596,HCHG BMH IV SOLUTION 100 ML,,258,119.63,Barton Memorial Hospital,2019
2270,309597,HCHG BMH IV SOLUTION 50ML,,258,119.63,Barton Memorial Hospital,2019
2271,309623,HCHG BMH/CVMC IV 10% DEXTROSE 500ML,,258,143.55,Barton Memorial Hospital,2019
2272,309627,HCHG BMH/CVMC IV .9% NACL 100ML,,258,127.62,Barton Memorial Hospital,2019
2273,5070000,HCHG BMH IV HEPARIN 1000 UNITS / NS 500 ML - 44500635,,258,183.45,Barton Memorial Hospital,2019
2274,5070002,HCHG BMH IV SOLUTION 250 ML  - 44500611,,258,135.57,Barton Memorial Hospital,2019
2275,5070053,HCHG BMH IV IRRIGATION NACL 1000ML - 44701139,,258,165.17,Barton Memorial Hospital,2019
2276,5070054,HCHG BMH IV IRRIGATION NACL 250ML - 44701177,,258,147.77,Barton Memorial Hospital,2019
2277,5070055,HCHG BMH IV IRRIGATION WATER 1000ML - 44717021,,258,165.17,Barton Memorial Hospital,2019
2278,5070056,HCHG BMH IV NACL 3000ML - 44703419,,258,74.07,Barton Memorial Hospital,2019
2279,5070057,HCHG BMH IV PHYSIOSOL IRRIGATION  SOLUTION - 44701106,,258,15.52,Barton Memorial Hospital,2019
2280,5070058,HCHG BMH IV SOLUTION - 1000 ML - 44717074,,258,252.11,Barton Memorial Hospital,2019
2281,5070059,HCHG BMH IV SOLUTION 100 ML - 44704862,,258,139.11,Barton Memorial Hospital,2019
2282,5070061,HCHG BMH IV SOLUTION 250 ML - 44704888,,258,147.77,Barton Memorial Hospital,2019
2283,5070062,HCHG BMH IV SOLUTION 50 ML - 44704847,,258,130.4,Barton Memorial Hospital,2019
2284,5070063,HCHG BMH IV SOLUTION 500 ML - 44704904,,258,156.47,Barton Memorial Hospital,2019
2285,5071107,HCHG BMH IV IRRIGATION UROLOGICAL GLYCINE 3000ML - 44106037,,258,243.62,Barton Memorial Hospital,2019
2286,309600,"HCHG BMH SUTURE, ALL COMMON",,270,40.73,Barton Memorial Hospital,2019
2287,5070009,HCHG ANKLE BRACE GELCAST,,270,222.55,Barton Memorial Hospital,2019
2288,5070013,HCHG BMH BRACE HINGED KNEE,,270,751.82,Barton Memorial Hospital,2019
2289,5070025,"HCHG BMH DRESS, LRG. TRANSP.",,270,84.28,Barton Memorial Hospital,2019
2290,5070069,HCHG BMH SHLDR/KNEE COLD WRAP,,270,157.68,Barton Memorial Hospital,2019
2291,5070075,HCHG BMH TLSO CUSTOM BRACE,,270,10283.04,Barton Memorial Hospital,2019
2292,5070077,HCHG BMH TRANSDUCER/SINGLE/DOUBLE,,270,237.18,Barton Memorial Hospital,2019
2293,5071002,HCHG BMH GELFILM OPTHALMIC DRESSING,,270,192.73,Barton Memorial Hospital,2019
2294,5071105,HCHG BMH INTERCEED 3X4,,270,1200.95,Barton Memorial Hospital,2019
2295,5071329,HCHG BMH POWERED ENDO GIA 60 REFILLS,,270,1002.34,Barton Memorial Hospital,2019
2296,5071330,HCHG BMH PREMIUM SURGICLIP II/DISP CLIP APPLIER,,270,974.33,Barton Memorial Hospital,2019
2297,5071460,HCHG BMH STAPLE - 44100564,,270,2332.15,Barton Memorial Hospital,2019
2298,5071461,HCHG BMH STAPLE - 44100689,,270,1348.84,Barton Memorial Hospital,2019
2299,5071462,HCHG BMH STAPLE - 44100727,,270,3279.5,Barton Memorial Hospital,2019
2300,5071463,HCHG BMH STAPLE - 44100728,,270,2064.83,Barton Memorial Hospital,2019
2301,5071464,HCHG BMH STAPLE - 44100729,,270,1266.59,Barton Memorial Hospital,2019
2302,5071465,HCHG BMH STAPLE - 44100730,,270,1819.38,Barton Memorial Hospital,2019
2303,5071466,HCHG BMH STAPLE - 44100735,,270,1399.84,Barton Memorial Hospital,2019
2304,5071471,HCHG BMH STAPLES - 44100188,,270,2001.59,Barton Memorial Hospital,2019
2305,5071477,HCHG BMH STAPLES - 44100197,,270,642.67,Barton Memorial Hospital,2019
2306,5071479,HCHG BMH STAPLES - 44100664,,270,1787.86,Barton Memorial Hospital,2019
2307,5071480,HCHG BMH STAPLES - 44100665,,270,1181.85,Barton Memorial Hospital,2019
2308,5071481,HCHG BMH STAPLES - 44100666,,270,1245.84,Barton Memorial Hospital,2019
2309,5071482,HCHG BMH STAPLES - 44100669,,270,1025.57,Barton Memorial Hospital,2019
2310,5071483,HCHG BMH STAPLES - 44100757,,270,548.9,Barton Memorial Hospital,2019
2311,5071543,HCHG BMH SUPPLY-ADD DESCRIPTION AND $ - 44100420,,270,0.0,Barton Memorial Hospital,2019
2312,5071548,HCHG BMH SUTURE  - 44100790,,270,268.59,Barton Memorial Hospital,2019
2313,5071550,HCHG BMH SUTURE  - 44100831,,270,749.21,Barton Memorial Hospital,2019
2314,5071551,HCHG BMH SUTURE  - 44100843,,270,221.0,Barton Memorial Hospital,2019
2315,5071552,HCHG BMH SUTURE - 44100173,,270,426.74,Barton Memorial Hospital,2019
2316,5071558,HCHG BMH SUTURE - 44100520,,270,304.71,Barton Memorial Hospital,2019
2317,5071560,HCHG BMH SUTURE - 44100826,,270,33.29,Barton Memorial Hospital,2019
2318,5071561,HCHG BMH SUTURE - 44100828,,270,73.98,Barton Memorial Hospital,2019
2319,5071562,HCHG BMH SUTURE - 44100829,,270,62.6,Barton Memorial Hospital,2019
2320,5071564,HCHG BMH SUTURE - 44100832,,270,71.63,Barton Memorial Hospital,2019
2321,5071565,HCHG BMH SUTURE - 44100833,,270,75.43,Barton Memorial Hospital,2019
2322,5071566,HCHG BMH SUTURE - 44100834,,270,97.57,Barton Memorial Hospital,2019
2323,5071567,HCHG BMH SUTURE - 44100835,,270,174.3,Barton Memorial Hospital,2019
2324,5071568,HCHG BMH SUTURE - 44100836,,270,95.81,Barton Memorial Hospital,2019
2325,5071569,HCHG BMH SUTURE - 44100837,,270,193.29,Barton Memorial Hospital,2019
2326,5071581,HCHG BMH SUTURE - 44101567,,270,242.62,Barton Memorial Hospital,2019
2327,5071582,HCHG BMH SUTURE - 44101568,,270,243.29,Barton Memorial Hospital,2019
2328,5071583,HCHG BMH SUTURE - 44101569,,270,289.5,Barton Memorial Hospital,2019
2329,5071702,HCHG BMH FIBERGLASS/ORTHOGLASS SPLINT,,270,85.34,Barton Memorial Hospital,2019
2330,309601,"HCHG BMH ANKLE BRACE, ALL",,271,473.8,Barton Memorial Hospital,2019
2331,309602,HCHG BMH SPLINT FINGER,,271,148.95,Barton Memorial Hospital,2019
2332,343000,HCHG BMH PORT O2 USE,,271,102.01,Barton Memorial Hospital,2019
2333,343001,HCHG BMH OXYGEN DELIVERY PER HOUR,,271,40.57,Barton Memorial Hospital,2019
2334,5071758,HCHG BMH STOCKINETTE IMPERVIOUS,,271,29.55,Barton Memorial Hospital,2019
2335,5071764,HCHG BMH SPLINT-FINGER FOAM,,271,29.96,Barton Memorial Hospital,2019
2336,5071765,HCHG BMH SPLINT THERMO PLASTIC,,271,114.45,Barton Memorial Hospital,2019
2337,5071766,HCHG BMH SLING ULTRA ARM SMALL,,271,366.19,Barton Memorial Hospital,2019
2338,5071796,HCHG BMH SPLINT SPECIALIST,,271,2.59,Barton Memorial Hospital,2019
2339,5071797,HCHG BMH CAST PADDING,,271,3.88,Barton Memorial Hospital,2019
2340,5071805,HCHG BMH SPLINT ROLL,,271,29.18,Barton Memorial Hospital,2019
2341,5071809,HCHG BMH SPLINT ORTHOGLASS,,271,31.23,Barton Memorial Hospital,2019
2342,5071810,HCHG BMH BANDAGE SPANDAGE,,271,44.35,Barton Memorial Hospital,2019
2343,5071814,HCHG BMH SPLINT ORTHOGLASS,,271,52.84,Barton Memorial Hospital,2019
2344,5071831,HCHG BMH SPLINT NASAL,,271,99.9,Barton Memorial Hospital,2019
2345,5071857,HCHG BMH SPLINT ROLL,,271,388.98,Barton Memorial Hospital,2019
2346,309598,HCHG BMH SKIN STAPLES,,272,168.33,Barton Memorial Hospital,2019
2347,343011,HCHG BMH CATHETER BALLON UTERINE,,272,1480.32,Barton Memorial Hospital,2019
2348,360872,HCHG LAMINARIA ALL SZS,,272,218.0,Barton Memorial Hospital,2019
2349,5070014,HCHG BMH CATHETER GUIDING,,272,800.79,Barton Memorial Hospital,2019
2350,5070016,HCHG BMH CATHETER TRANSLUMINAL ANGIOPLASTY NON LASER,,272,1539.41,Barton Memorial Hospital,2019
2351,5070017,HCHG BMH CATHETHER GUIDING,,272,457.29,Barton Memorial Hospital,2019
2352,5070026,HCHG BMH DRESSING ACTICOAT 7DAY,,272,148.63,Barton Memorial Hospital,2019
2353,5070065,HCHG BMH KIT PERCUT SHEATH-INTRODUCER SHEATH,,272,86.95,Barton Memorial Hospital,2019
2354,5070068,HCHG BMH PERCUTTANEOUS SHEATH KIT-SPRING GUIDE WIRE,,272,120.1,Barton Memorial Hospital,2019
2355,5070836,HCHG BMH CHROMIC GUT O BGS-29 #CG50,,272,42.85,Barton Memorial Hospital,2019
2356,5070837,HCHG BMH CHROMIC GUT O BP-27 #CG47,,272,49.38,Barton Memorial Hospital,2019
2357,5071458,HCHG BMH STAPLE - 44100206,,272,1773.31,Barton Memorial Hospital,2019
2358,5071459,HCHG BMH STAPLE - 44100208,,272,2453.07,Barton Memorial Hospital,2019
2359,5071468,HCHG BMH STAPLE - 44109144,,272,1601.79,Barton Memorial Hospital,2019
2360,5071470,HCHG BMH STAPLES  - 44101192,,272,874.08,Barton Memorial Hospital,2019
2361,5071473,HCHG BMH STAPLES - 44100193,,272,1070.9,Barton Memorial Hospital,2019
2362,5071474,HCHG BMH STAPLES - 44100194,,272,721.94,Barton Memorial Hospital,2019
2363,5071484,HCHG BMH STAPLES (USED DURING PROCEDURE),,272,1625.6,Barton Memorial Hospital,2019
2364,5071544,HCHG BMH SUPRAMID,,272,429.75,Barton Memorial Hospital,2019
2365,5071546,HCHG BMH SUT #0 PDS CAPIO,,272,230.58,Barton Memorial Hospital,2019
2366,5071547,HCHG BMH SUT CAPROSYN 3-0 SC-2 SC-643,,272,16.73,Barton Memorial Hospital,2019
2367,5071549,HCHG BMH SUTURE  - 44100827,,272,149.26,Barton Memorial Hospital,2019
2368,5071553,HCHG BMH SUTURE - 44100199,,272,203.24,Barton Memorial Hospital,2019
2369,5071554,HCHG BMH SUTURE - 44100207,,272,1075.11,Barton Memorial Hospital,2019
2370,5071555,HCHG BMH SUTURE - 44100378,,272,113.91,Barton Memorial Hospital,2019
2371,5071556,HCHG BMH SUTURE - 44100379,,272,137.97,Barton Memorial Hospital,2019
2372,5071557,HCHG BMH SUTURE - 44100385,,272,47.82,Barton Memorial Hospital,2019
2373,5071559,HCHG BMH SUTURE - 44100770,,272,501.21,Barton Memorial Hospital,2019
2374,5071563,HCHG BMH SUTURE - 44100830,,272,235.13,Barton Memorial Hospital,2019
2375,5071570,HCHG BMH SUTURE - 44100838,,272,43.6,Barton Memorial Hospital,2019
2376,5071571,HCHG BMH SUTURE - 44100839,,272,77.76,Barton Memorial Hospital,2019
2377,5071572,HCHG BMH SUTURE - 44100841,,272,26.23,Barton Memorial Hospital,2019
2378,5071573,HCHG BMH SUTURE - 44100842,,272,56.44,Barton Memorial Hospital,2019
2379,5071574,HCHG BMH SUTURE - 44101070,,272,181.25,Barton Memorial Hospital,2019
2380,5071575,HCHG BMH SUTURE - 44101174,,272,94.63,Barton Memorial Hospital,2019
2381,5071576,HCHG BMH SUTURE - 44101175,,272,68.55,Barton Memorial Hospital,2019
2382,5071577,HCHG BMH SUTURE - 44101194,,272,239.78,Barton Memorial Hospital,2019
2383,5071578,HCHG BMH SUTURE - 44101195,,272,689.66,Barton Memorial Hospital,2019
2384,5071579,HCHG BMH SUTURE - 44101198,,272,16.59,Barton Memorial Hospital,2019
2385,5071580,HCHG BMH SUTURE - 44101199,,272,33.74,Barton Memorial Hospital,2019
2386,5071584,HCHG BMH SUTURE - 44107149,,272,380.29,Barton Memorial Hospital,2019
2387,5071585,HCHG BMH SUTURE - 44107153,,272,158.52,Barton Memorial Hospital,2019
2388,5071586,HCHG BMH SUTURE - 44107154,,272,1331.41,Barton Memorial Hospital,2019
2389,5071587,HCHG BMH SUTURE - 44109407,,272,36.65,Barton Memorial Hospital,2019
2390,5071588,HCHG BMH SUTURE - 44109408,,272,18.46,Barton Memorial Hospital,2019
2391,5071589,HCHG BMH SUTURE CAPROSYN 3-0 GS-24 CC912,,272,20.12,Barton Memorial Hospital,2019
2392,5071739,HCHG BMH STAPLES,,272,431.47,Barton Memorial Hospital,2019
2393,5071740,HCHG BMH STAPLES,,272,298.82,Barton Memorial Hospital,2019
2394,5071753,HCHG BMH SUTURE,,272,704.66,Barton Memorial Hospital,2019
2395,5071754,HCHG BMH SUTURE,,272,339.33,Barton Memorial Hospital,2019
2396,5071755,HCHG BMH SUTURE,,272,177.03,Barton Memorial Hospital,2019
2397,5071756,HCHG BMH SUTURE,,272,53.65,Barton Memorial Hospital,2019
2398,5071757,HCHG BMH SUTURE,,272,33.71,Barton Memorial Hospital,2019
2399,5071759,HCHG BMH STAPLE,,272,819.93,Barton Memorial Hospital,2019
2400,5071760,HCHG BMH STAPLES,,272,931.97,Barton Memorial Hospital,2019
2401,5071761,HCHG BMH STAPLES,,272,973.23,Barton Memorial Hospital,2019
2402,5071762,HCHG BMH STAPLES,,272,1311.38,Barton Memorial Hospital,2019
2403,5071763,HCHG BMH STAPLES,,272,1368.54,Barton Memorial Hospital,2019
2404,5071769,HCHG BMH NUGAUZE IODOFORM,,272,25.58,Barton Memorial Hospital,2019
2405,5071770,HCHG BMH NUGAUZE IODOFORM,,272,15.4,Barton Memorial Hospital,2019
2406,5071774,HCHG BMH GELFOAM,,272,377.63,Barton Memorial Hospital,2019
2407,5071775,HCHG BMH GELFOAM,,272,99.45,Barton Memorial Hospital,2019
2408,5071781,HCHG BMH DRESSING TELFA PAD,,272,0.44,Barton Memorial Hospital,2019
2409,5071782,HCHG BMH DRESSING XEROFORM,,272,3.25,Barton Memorial Hospital,2019
2410,5071783,HCHG BMH DRESSING PAD,,272,1.53,Barton Memorial Hospital,2019
2411,5071784,HCHG BMH DRESSING NASOPORE,,272,4385.82,Barton Memorial Hospital,2019
2412,5071785,HCHG BMH DRESSING,,272,30.2,Barton Memorial Hospital,2019
2413,5071786,HCHG BMH DRAIN HEMOVAC,,272,391.64,Barton Memorial Hospital,2019
2414,5071787,HCHG BMH DRAIN HEMOVAC,,272,116.68,Barton Memorial Hospital,2019
2415,5071792,HCHG BMH CAST PADDING,,272,25.14,Barton Memorial Hospital,2019
2416,5071793,HCHG BMH DRESSING COBAN,,272,18.17,Barton Memorial Hospital,2019
2417,5071795,HCHG BMH DRESS ADAPTIC,,272,1.31,Barton Memorial Hospital,2019
2418,5071800,HCHG BMH SUTURE,,272,4.84,Barton Memorial Hospital,2019
2419,5071802,HCHG BMH SUTURE,,272,10.77,Barton Memorial Hospital,2019
2420,5071803,HCHG BMH SUTURE,,272,15.35,Barton Memorial Hospital,2019
2421,5071811,HCHG BMH STAPLE,,272,46.72,Barton Memorial Hospital,2019
2422,5071820,HCHG BMH DRESSING BIOPATCH,,272,68.43,Barton Memorial Hospital,2019
2423,5071821,HCHG BMH SUTURE,,272,73.52,Barton Memorial Hospital,2019
2424,5071824,HCHG BMH DRAIN WOUND,,272,75.54,Barton Memorial Hospital,2019
2425,5071825,HCHG BMH DRESSING GLASSCOCK,,272,96.94,Barton Memorial Hospital,2019
2426,5071829,HCHG BMH SUTURE,,272,109.74,Barton Memorial Hospital,2019
2427,5071844,HCHG BMH DRESSING HIP SPICA,,272,169.26,Barton Memorial Hospital,2019
2428,5071860,HCHG BMH SUTURE,,272,498.77,Barton Memorial Hospital,2019
2429,5071932,HCHG BMH BANDAGE ACE,,272,9.04,Barton Memorial Hospital,2019
2430,5071933,HCHG BMH GAUZE VASELINE,,272,4.75,Barton Memorial Hospital,2019
2431,5272001,HCHG TIGER TAPE LOOP-SUTURE,,272,365.08,Barton Memorial Hospital,2019
2432,5272023,HCHG TIGERTAPE LOOP SUTURE,,272,365.08,Barton Memorial Hospital,2019
2433,5272061,HCHG LABRAL TAPE WHITE 15MM SUTURE,,272,431.47,Barton Memorial Hospital,2019
2434,5272062,HCHG SUTURE TICRON 2-0 CV-316,,272,32.16,Barton Memorial Hospital,2019
2435,5272063,HCHG TIGER TAPE 2MM SUTURE,,272,298.7,Barton Memorial Hospital,2019
2436,5272064,HCHG SUTURE 2-0,,272,217.48,Barton Memorial Hospital,2019
2437,5272065,HCHG SUTURE TICRON GS-21 3260-72,,272,1084.07,Barton Memorial Hospital,2019
2438,308215,HCHG BMH ELBOW ORTHOSIS ELASTIC PREFAB,,274,116.95,Barton Memorial Hospital,2019
2439,343031,HCHG BMH WRIST ORTHOSIS ELASTIC PREFAB,,274,131.35,Barton Memorial Hospital,2019
2440,343032,HCHG BMH ELBOW ORTHOSIS ELASTIC PREFABRICATED,,274,107.29,Barton Memorial Hospital,2019
2441,343033,HCHG BMH ELBOW ORTHOSIS ELASTIC PREFAB,,274,116.95,Barton Memorial Hospital,2019
2442,343034,HCHG BMH WRIST ORTHOSIS ELASTIC PREFAB,,274,131.35,Barton Memorial Hospital,2019
2443,5070072,HCHG BMH SPINAL ORTHOSIS - 44711370,,274,1101.85,Barton Memorial Hospital,2019
2444,5070074,HCHG BMH THORACIC RIB BELT - 44711479,,274,166.51,Barton Memorial Hospital,2019
2445,5071001,HCHG BMH FOGARTY GRAFT THROMBECTOMY CATHETER,,278,2256.9,Barton Memorial Hospital,2019
2446,5071285,HCHG BMH O.R. PROSTHESEIS-NEED HCPC,,278,0.0,Barton Memorial Hospital,2019
2447,5071472,HCHG BMH STAPLES - 44100192,,278,1262.7,Barton Memorial Hospital,2019
2448,5071475,HCHG BMH STAPLES - 44100195,,278,1394.0,Barton Memorial Hospital,2019
2449,5071476,HCHG BMH STAPLES - 44100196,,278,2574.58,Barton Memorial Hospital,2019
2450,5071478,HCHG BMH STAPLES - 44100198,,278,564.21,Barton Memorial Hospital,2019
2451,343040,HCHG BMH CARBON MONOXIDE EVAL,,301,454.51,Barton Memorial Hospital,2019
2452,5060008,HCHG BMH MAJOR SURGERY PLASTICS 1ST HR,,360,10222.0,Barton Memorial Hospital,2019
2453,5060009,HCHG BMH MAJOR SURGERY-GENERAL 1ST HOUR,,360,14153.96,Barton Memorial Hospital,2019
2454,5060010,HCHG BMH MINOR SURGERY PLASTICS 1ST HR,,360,6569.53,Barton Memorial Hospital,2019
2455,5060011,HCHG BMH SURG C-SECTION 1ST HR,,360,12983.11,Barton Memorial Hospital,2019
2456,5060012,HCHG BMH SURG ORTHO 1/4H FRAC,,360,3385.9,Barton Memorial Hospital,2019
2457,5060014,HCHG BMH C-SECTION 1/4 HOUR,,360,2925.23,Barton Memorial Hospital,2019
2458,5060015,HCHG BMH SURG GEN 1/4H FRAC,,360,3255.38,Barton Memorial Hospital,2019
2459,5060016,HCHG BMH MAJOR SPINE 1ST HOUR,,360,29561.38,Barton Memorial Hospital,2019
2460,5060017,HCHG BMH MINOR SPINE 1ST HOUR,,360,17180.6,Barton Memorial Hospital,2019
