,Charge Code,Description,Revenue Code,Price,Hospital,Year
5621,65510,NORMODYNE 200MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5622,65554,TRANSDUCER DOME DOUBLE,270,254.41,Mission Community Hospital - Panorama,2019
5623,65555,TRANSDUCER DOME SINGLE,270,194.25,Mission Community Hospital - Panorama,2019
5624,65668,NORPRAMIN 50MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5625,65692,NORVASC 5MG TAB,259,15.35,Mission Community Hospital - Panorama,2019
5626,65695,NORVASC 10MG TAB,259,19.48,Mission Community Hospital - Panorama,2019
5627,65702,NORVIR 100MG CAP,259,13.7,Mission Community Hospital - Panorama,2019
5628,65787,CT SOFT TISSUE NECK / NO CONTRAST,351,3158.0,Mission Community Hospital - Panorama,2019
5629,65788,CT ORBITS / WITH & WITHOUT CONTRAST,351,2988.0,Mission Community Hospital - Panorama,2019
5630,66201,SECONDARY IV SET,270,26.25,Mission Community Hospital - Panorama,2019
5631,66222,SECONDARY IV SET (VENTED),270,26.25,Mission Community Hospital - Panorama,2019
5632,66255,"TRAY, BONE MARROW",270,101.69,Mission Community Hospital - Panorama,2019
5633,66503,NYSTATIN SUSP U.D.,259,14.87,Mission Community Hospital - Panorama,2019
5634,66515,NYSTATIN CR. 15GM,259,59.06,Mission Community Hospital - Panorama,2019
5635,67005,TRAY CVC 3 LUM 7F 16,272,460.11,Mission Community Hospital - Panorama,2019
5636,67006,TRAY CVC 3 LUM 7F 20,272,460.11,Mission Community Hospital - Panorama,2019
5637,67050,OCEAN NASAL SPRAY,259,10.5,Mission Community Hospital - Panorama,2019
5638,67058,OCUFLOX OPTH SOLN 5ML (OFLOXACIN),259,129.93,Mission Community Hospital - Panorama,2019
5639,67105,"TRAY, DRAINAGE CLOSED",270,24.08,Mission Community Hospital - Panorama,2019
5640,67501,TRAY ENT,270,65.62,Mission Community Hospital - Panorama,2019
5641,67550,EPIDURAL CATH KIT,270,78.59,Mission Community Hospital - Panorama,2019
5642,67847,OS-CAL 500 TAB,259,10.5,Mission Community Hospital - Panorama,2019
5643,68103,TRAY GASTRIC LAVAGE TUM-E-VAC,270,288.75,Mission Community Hospital - Panorama,2019
5644,68243,ZOSYN 3.375G/50ML IVPB,250,137.35,Mission Community Hospital - Panorama,2019
5645,68282,OXACILLIN 2GM INJ,250,94.82,Mission Community Hospital - Panorama,2019
5646,68301,TRAY INCIS DRAIN,270,65.62,Mission Community Hospital - Panorama,2019
5647,68337,OXYCONTIN 20MG TAB,259,23.11,Mission Community Hospital - Panorama,2019
5648,68501,FORCEP BIOPSY,270,272.0,Mission Community Hospital - Panorama,2019
5649,68525,"TRAY, IRRIG W/SYRINGE",270,64.26,Mission Community Hospital - Panorama,2019
5650,68603,PAMELOR 10MG CAP,259,10.5,Mission Community Hospital - Panorama,2019
5651,68604,TIZANIDINE 4MG TAB,259,439.5,Mission Community Hospital - Panorama,2019
5652,68741,PAMELOR 25MG CAP,259,13.23,Mission Community Hospital - Panorama,2019
5653,68877,CT CHEST  W/WO CONTRAST,352,4888.0,Mission Community Hospital - Panorama,2019
5654,68878,BAND OSUPP. #15 A 30 MG,253,10.5,Mission Community Hospital - Panorama,2019
5655,69160,TRAY LUMBAR PUNCTURE PED,270,262.5,Mission Community Hospital - Panorama,2019
5656,69190,PARLODEL 2.5MG TAB,259,16.290000000000006,Mission Community Hospital - Panorama,2019
5657,69250,PARNATE 10MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5658,69684,PAXIL 20MG TAB,259,19.13,Mission Community Hospital - Panorama,2019
5659,69689,PAXIL 30MG TAB,259,17.71,Mission Community Hospital - Panorama,2019
5660,69804,"TRAY, PARACENTESIS",270,294.0,Mission Community Hospital - Panorama,2019
5661,69903,TRAY PELVIC EXAM DISP,270,41.05,Mission Community Hospital - Panorama,2019
5662,69950,TRAY PERMACATH,270,672.0,Mission Community Hospital - Panorama,2019
5663,70003,ABILIFY 15MG TAB,259,96.33,Mission Community Hospital - Panorama,2019
5664,70004,MARCAINE 0.25% 10ML VIAL,250,26.93,Mission Community Hospital - Panorama,2019
5665,70005,MARCAINE 0.25% W/EPI 10ML VIAL,250,26.93,Mission Community Hospital - Panorama,2019
5666,70006,PLETAL 50MG TAB,259,11.21,Mission Community Hospital - Panorama,2019
5667,70007,CIPRODEX OTIC SUSP 7.5ML,259,401.62,Mission Community Hospital - Panorama,2019
5668,70010,ECONAZOLE 1% CRM 15GM,259,49.61,Mission Community Hospital - Panorama,2019
5669,70012,GLYCERIN ADULT SUPP,259,10.5,Mission Community Hospital - Panorama,2019
5670,70016,ZYPREXA 15MG TAB,259,85.05,Mission Community Hospital - Panorama,2019
5671,70022,ACTOS 30MG TAB,259,22.16,Mission Community Hospital - Panorama,2019
5672,70024,RISPERDAL M 1MG DISSOLVE TAB,259,26.57,Mission Community Hospital - Panorama,2019
5673,70025,RISPERDAL M 2MG DISSOLVE TAB,259,62.01000000000001,Mission Community Hospital - Panorama,2019
5674,70029,SEROQUEL 300MG TAB,259,48.06,Mission Community Hospital - Panorama,2019
5675,70035,CALCIUM CHLORIDE 10% 10ML,259,29.52,Mission Community Hospital - Panorama,2019
5676,70036,ABILIFY 10MG TAB,259,107.03,Mission Community Hospital - Panorama,2019
5677,70038,DEPAKOTE 125 MG TAB,259,11.81,Mission Community Hospital - Panorama,2019
5678,70039,LIDODERM 1% PATCH UD,259,900.0,Mission Community Hospital - Panorama,2019
5679,70040,NICODERM PATCH 7MG,259,22.43,Mission Community Hospital - Panorama,2019
5680,70041,ZETIA 10MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5681,70043,PT DEBRIDEMENT < 20 SQ. CM,420,288.3,Mission Community Hospital - Panorama,2019
5682,70044,PT DEBRIBEMENT > 20 SQ. CM,420,288.3,Mission Community Hospital - Panorama,2019
5683,70045,PT NEUROMUSCULAR RE ED. EA 15,420,90.13,Mission Community Hospital - Panorama,2019
5684,70046,ST SWALLOW/ORAL/PHARYNGEAL EVAL BED SIDE,440,426.89,Mission Community Hospital - Panorama,2019
5685,70047,PT TENS TREATMENT,420,34.55,Mission Community Hospital - Panorama,2019
5686,70050,PT COMPRESSION WRAP,420,215.92,Mission Community Hospital - Panorama,2019
5687,70054,PT EVALUATION 45 MIN,424,262.5,Mission Community Hospital - Panorama,2019
5688,70055,PT EVALUATION 30 MIN,424,175.0,Mission Community Hospital - Panorama,2019
5689,70056,OT EVALUATION 45 MIN,434,112.35,Mission Community Hospital - Panorama,2019
5690,70057,OT EVALUATION 15 MIN,434,56.17,Mission Community Hospital - Panorama,2019
5691,70058,PT WOUND VAC <= 50 SQ CM,420,156.64,Mission Community Hospital - Panorama,2019
5692,70059,PT CKOUT PROS. ORTHO. EA 15 MIN,420,56.17,Mission Community Hospital - Panorama,2019
5693,70060,SOMATOSENSENSORY TEST-LWR LIMB,920,521.68,Mission Community Hospital - Panorama,2019
5694,70061,INTRA-OP NERVE TEST PER HR,920,165.0,Mission Community Hospital - Panorama,2019
5695,70062,C MOTOR EVOKED LWR LIMB,920,234.93,Mission Community Hospital - Panorama,2019
5696,70063,MUSCLE TEST 2 LIMBS,920,234.93,Mission Community Hospital - Panorama,2019
5697,70064,INJECTION J-TUBE / PERCUTAN,360,3924.38,Mission Community Hospital - Panorama,2019
5698,70065,REPLACE J-TUBE / PERCUTAN,360,1494.55,Mission Community Hospital - Panorama,2019
5699,70066,SOMATOSENSORY TEST-UPPER EXT,920,521.65,Mission Community Hospital - Panorama,2019
5700,70067,C MOTOR EVOKED UPPR LIMB,920,234.93,Mission Community Hospital - Panorama,2019
5701,70068,ST EVAL OR REVAL-(W/O CINE OR VIDEO,440,134.0,Mission Community Hospital - Panorama,2019
5702,70069,MUSCLE TEST 4 LIMBS,920,234.93,Mission Community Hospital - Panorama,2019
5703,70163,PCN VK 250MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5704,70225,PERM CATH 36CM,278,2021.25,Mission Community Hospital - Panorama,2019
5705,70312,PEDIALYTE,259,35.43,Mission Community Hospital - Panorama,2019
5706,70313,PEDIALYTE SOLUTION 33.8OZ,259,21.21,Mission Community Hospital - Panorama,2019
5707,70450,PEPCID 20MG TAB,259,16.29,Mission Community Hospital - Panorama,2019
5708,70460,PEPCID 10MG/ML 2ML INJ,250,31.13,Mission Community Hospital - Panorama,2019
5709,70486,PEPTO-BISMOL 120ML LIQ,259,26.21,Mission Community Hospital - Panorama,2019
5710,70535,PERCOCET TAB,259,11.34,Mission Community Hospital - Panorama,2019
5711,70935,"TRAY, INSERTION",270,139.54,Mission Community Hospital - Panorama,2019
5712,70950,"TRAY, SUTURE",270,71.92,Mission Community Hospital - Panorama,2019
5713,71001,I-MED PUMP SET,270,99.75,Mission Community Hospital - Panorama,2019
5714,71008,"TRAY, SUTURE REMOVAL",270,16.38,Mission Community Hospital - Panorama,2019
5715,71021,PERMITIL ELIXER 5MG/ML 120 ML,259,358.27,Mission Community Hospital - Panorama,2019
5716,71104,PETROLATUM WHITE 5 OZ,259,10.5,Mission Community Hospital - Panorama,2019
5717,71107,"TRAY, THORACENTESIS",270,236.25,Mission Community Hospital - Panorama,2019
5718,71453,"TRAY, TRACH CARE",270,11.97,Mission Community Hospital - Panorama,2019
5719,71484,PHENERGAN EXP/COD 5ML,259,10.5,Mission Community Hospital - Panorama,2019
5720,71567,PHENERGAN 25MG INJ X6742,636,22.95,Mission Community Hospital - Panorama,2019
5721,71765,PHENERGAN 25MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5722,71815,PHENERGAN DM SYRUP 120ML,259,61.42,Mission Community Hospital - Panorama,2019
5723,71818,PHENERGAN SYRUP 120ML,259,61.42,Mission Community Hospital - Panorama,2019
5724,71906,PHENOBARB 60MG INJ X6754,636,26.25,Mission Community Hospital - Panorama,2019
5725,71922,PHENOBARB 130MG INJ,636,29.9,Mission Community Hospital - Panorama,2019
5726,71958,TRAY URET CAT,270,41.05,Mission Community Hospital - Panorama,2019
5727,71963,PHENOBARB 20MG/5ML,259,10.5,Mission Community Hospital - Panorama,2019
5728,72029,PHENOBARB 30MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5729,72060,PHENOBARB 100MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5730,72201,PHISOHEX 150ML TOP,259,89.41,Mission Community Hospital - Panorama,2019
5731,72324,PHOSLO 667MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5732,72512,PILOCARPINE 4% OPTH SOLN 15ML,259,94.5,Mission Community Hospital - Panorama,2019
5733,72791,EXELON PATCH (RIVASTIGMINE) 9.5MG,250,37.33,Mission Community Hospital - Panorama,2019
5734,72792,NAMENDA 10MG TAB,250,17.279999999999998,Mission Community Hospital - Panorama,2019
5735,72794,BYSTOLIC 5MG TAB,250,10.5,Mission Community Hospital - Panorama,2019
5736,72799,NEXTERONE IV 150mg/100ml premix bag,636,196.38,Mission Community Hospital - Panorama,2019
5737,72800,NEXTERONE IV 360mg/200ml premix bag,636,261.18,Mission Community Hospital - Panorama,2019
5738,72961,PITRESS 20NL INJ,250,830.88,Mission Community Hospital - Panorama,2019
5739,73004,"TUBE CONNECTING 120""",270,16.38,Mission Community Hospital - Panorama,2019
5740,73374,PLAVIX 75MG TAB,259,17.71,Mission Community Hospital - Panorama,2019
5741,73398,PLENDIL 5MG TAB,259,13.23,Mission Community Hospital - Panorama,2019
5742,73582,PNEUMOCOCCAL VACCINE X6772,636,520.26,Mission Community Hospital - Panorama,2019
5743,73590,REF PNEUMOCYSTIS CARINII DETEC BY DFA,306,81.9,Mission Community Hospital - Panorama,2019
5744,73845,POLYSPORIN OINT 15GM,259,39.33000000000001,Mission Community Hospital - Panorama,2019
5745,73893,POLYSPORIN OINT PKT,259,10.5,Mission Community Hospital - Panorama,2019
5746,74405,POTASSIUM ACETATE INJ,250,15.0,Mission Community Hospital - Panorama,2019
5747,74488,POT CHLOR 20MEQ INJ,250,17.22,Mission Community Hospital - Panorama,2019
5748,74520,POT CHLOR 40MEQ INJ,250,19.58,Mission Community Hospital - Panorama,2019
5749,74686,POT CHLOR 10% 20MEQ LIQ,259,85.77999999999999,Mission Community Hospital - Panorama,2019
5750,74785,POTASSIUM PHOS 20MEQ INJ,250,87.42,Mission Community Hospital - Panorama,2019
5751,74902,BRONCHOSCOPY PROCEDURE,270,837.16,Mission Community Hospital - Panorama,2019
5752,74910,THALLIUM STRESS TEST,482,682.5,Mission Community Hospital - Panorama,2019
5753,74911,THALLOUS CHLORIDE 3.0 MCI,343,62.47,Mission Community Hospital - Panorama,2019
5754,74912,2D ECHO M MODE W SPEC & COLR DOP,480,1176.84,Mission Community Hospital - Panorama,2019
5755,74990,PRAVACHOL 20MG TAB,259,19.13,Mission Community Hospital - Panorama,2019
5756,74995,PRECOSE 50MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5757,75050,ALCON-SGLE MONOFOCAL LENS,276,630.0,Mission Community Hospital - Panorama,2019
5758,75051,"ALCON-MULTI MONOFOCAL, BACK UP SNGL",276,562.8,Mission Community Hospital - Panorama,2019
5759,75052,"ALCON-MULTI MONOFOCAL, BACK UP MULTI",276,441.0,Mission Community Hospital - Panorama,2019
5760,75089,PREDNISOLONE ACET 1% OPTH SOL 15ML,259,84.64,Mission Community Hospital - Panorama,2019
5761,75120,PREDNISONE 1MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5762,75121,Xarelto 10mg tab,259,43.15,Mission Community Hospital - Panorama,2019
5763,75155,TUBE FEEDING PEDS,270,74.65,Mission Community Hospital - Panorama,2019
5764,75162,PREDNISONE 5MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5765,75188,PREDNISONE 10MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5766,75204,PREDNISONE 20MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5767,75210,PRELONE 15MG/5ML 15ML,259,10.62,Mission Community Hospital - Panorama,2019
5768,75386,PREMARIN 0.625 TAB,259,10.5,Mission Community Hospital - Panorama,2019
5769,75402,PREMARIN 1.25MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5770,75450,PREVACID 15MG TAB,259,35.43,Mission Community Hospital - Panorama,2019
5771,75485,PREPARATION-H 30GM CREAM,259,36.9,Mission Community Hospital - Panorama,2019
5772,76046,PROCARDIA 10MG CAP,259,10.5,Mission Community Hospital - Panorama,2019
5773,76060,PROCARDIA 30MG XL TAB,259,16.29,Mission Community Hospital - Panorama,2019
5774,76150,PROCARDIA XL 60MG TAB,259,21.96,Mission Community Hospital - Panorama,2019
5775,76205,TUBE LEVIN 12 FR,270,16.38,Mission Community Hospital - Panorama,2019
5776,76206,TUBE LEVIN 14FR,270,16.38,Mission Community Hospital - Panorama,2019
5777,76207,TUBE LEVIN 16FR,270,16.38,Mission Community Hospital - Panorama,2019
5778,76208,TUBE LEVIN 18FR,270,16.38,Mission Community Hospital - Panorama,2019
5779,76290,PROLIXIN DEC 25MG/ML X6220,636,64.05,Mission Community Hospital - Panorama,2019
5780,76343,FLUPHENAZINE 2.5MG TAB,259,13.23,Mission Community Hospital - Panorama,2019
5781,76368,PROLIXIN 5MG TAB,259,16.29,Mission Community Hospital - Panorama,2019
5782,76370,PROLIXIN 10MG TAB,259,19.13,Mission Community Hospital - Panorama,2019
5783,76376,PROLIXIN 2.5MG/ML 10MVIA X6220,636,140.59,Mission Community Hospital - Panorama,2019
5784,76403,TUBE LUKI,270,16.38,Mission Community Hospital - Panorama,2019
5785,76681,PROPYLTHIOURACIL 50MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5786,76802,PROSCAR 5MG TAB,259,21.96,Mission Community Hospital - Panorama,2019
5787,76934,PROCTO FOAM HC CR 2.5%,259,153.56,Mission Community Hospital - Panorama,2019
5788,76942,PROCTOCORT 1% CRM,259,141.75,Mission Community Hospital - Panorama,2019
5789,76952,PROTONIX 40 MG TAB,259,14.04,Mission Community Hospital - Panorama,2019
5790,76957,TUBE SALEM SUMP 14FR,270,16.38,Mission Community Hospital - Panorama,2019
5791,76958,TUBE SALEM SUMP 16FR,270,16.38,Mission Community Hospital - Panorama,2019
5792,76959,TUBE SALEM SUMP 18FR,270,16.38,Mission Community Hospital - Panorama,2019
5793,76962,PROVENTIL INHALER RT,259,187.86,Mission Community Hospital - Panorama,2019
5794,76975,TUBE TEFLUX VALVE SALEM,270,44.94,Mission Community Hospital - Panorama,2019
5795,76988,PROVENTIL 2MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5796,76996,PROVENTIL 0.083%/ML RT,259,10.5,Mission Community Hospital - Panorama,2019
5797,77002,PROVERA 2.5MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5798,77030,PROVERA 5MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5799,77044,PROVERA 10MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5800,77047,PROZAC 10MG CAP,259,19.13,Mission Community Hospital - Panorama,2019
5801,77050,PROZAC 20MG CAP,259,19.13,Mission Community Hospital - Panorama,2019
5802,77120,PYRAZINAMIDE 500MG TAB,259,16.18,Mission Community Hospital - Panorama,2019
5803,77168,PYRIDIUM 100MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5804,77200,PYRIDOXINE 1ML INJ,636,14.49,Mission Community Hospital - Panorama,2019
5805,77283,PYRIDOXINE 50MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5806,77500,QUESTRAN PKT,259,16.290000000000006,Mission Community Hospital - Panorama,2019
5807,77559,TUBE TRACH CUFFED,270,142.32,Mission Community Hospital - Panorama,2019
5808,77561,TUBE TRACH CUFFED #8,270,142.32,Mission Community Hospital - Panorama,2019
5809,77700,TUBE TRACH JACKSON PRATT,270,196.87,Mission Community Hospital - Panorama,2019
5810,77757,TUBEGAUZE,270,16.38,Mission Community Hospital - Panorama,2019
5811,77765,TUBING PHACOE EYE,270,409.5,Mission Community Hospital - Panorama,2019
5812,78150,RACEMIC EPI 2.25%/ML,250,29.92,Mission Community Hospital - Panorama,2019
5813,78201,URETERAL STENT,278,699.56,Mission Community Hospital - Panorama,2019
5814,78323,REGLAN 10MG/2ML INJ,636,14.12,Mission Community Hospital - Panorama,2019
5815,78364,REGLAN 10MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5816,78368,REGLAN 10MG/10ML SYRUP,259,10.5,Mission Community Hospital - Panorama,2019
5817,78501,REMERON 15MG TAB,259,12.04,Mission Community Hospital - Panorama,2019
5818,78624,RELAFEN 500MG X6826 TAB,259,10.5,Mission Community Hospital - Panorama,2019
5819,78802,RESTORIL 15MG CAP,259,10.5,Mission Community Hospital - Panorama,2019
5820,78844,RESTORIL 30MG CAP,259,10.5,Mission Community Hospital - Panorama,2019
5821,78887,WELLBUTRIN 100 MG TAB.,259,10.5,Mission Community Hospital - Panorama,2019
5822,79008,RIFAMPIN 300MG CAP,259,19.13,Mission Community Hospital - Panorama,2019
5823,79010,RIFAMPIN 600MG INJ,250,1071.35,Mission Community Hospital - Panorama,2019
5824,79185,RISPERDAL 1MG TAB,259,17.71,Mission Community Hospital - Panorama,2019
5825,79187,RISPERDAL 2MG TAB,259,35.43,Mission Community Hospital - Panorama,2019
5826,79192,RISPERDAL 3MG TAB,259,53.15,Mission Community Hospital - Panorama,2019
5827,79289,RITALIN 10MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5828,79303,K-WIRES,278,183.75,Mission Community Hospital - Panorama,2019
5829,79320,ROCALTROL 0.25MCG CAP,259,10.5,Mission Community Hospital - Panorama,2019
5830,79362,ROBAXIN 500MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5831,79404,ROBAXIN 750MG TAB,259,10.5,Mission Community Hospital - Panorama,2019
5832,79495,ROBINUL 2MG INJ X6258,250,78.0,Mission Community Hospital - Panorama,2019
5833,79628,ROBITUSSIN 4 OZ,259,35.43,Mission Community Hospital - Panorama,2019
5834,79690,ROBITUSSIN DM 4 OZ,259,35.43,Mission Community Hospital - Panorama,2019
5835,79885,ROCEPHIN PER 250MG INJ,636,45.2,Mission Community Hospital - Panorama,2019
5836,79888,ROCEPHIN 500MG INJ,250,56.43000000000001,Mission Community Hospital - Panorama,2019
5837,79891,ROCEPHIN PER 1 GM INJ,636,229.75,Mission Community Hospital - Panorama,2019
5838,79923,OXYCONTIN SR 30MG TAB,259,384.99,Mission Community Hospital - Panorama,2019
5839,80001,STRATTERA 40MG CAP,259,28.35,Mission Community Hospital - Panorama,2019
5840,80002,NIACIN SR 500MG CAP,259,12.98,Mission Community Hospital - Panorama,2019
5841,80003,NUTRITION THERAPY INITIAL 15 MIN,942,55.68,Mission Community Hospital - Panorama,2019
5842,80004,NUTRITION THERAPY SUBSEQUENT 15 MIN,942,48.34,Mission Community Hospital - Panorama,2019
5843,80005,SENSIPAR 30 MG TAB,259,89.63999999999999,Mission Community Hospital - Panorama,2019
5844,80008,REF HEMOGLOBIN A2,301,43.85,Mission Community Hospital - Panorama,2019
5845,80009,COLLAGEN VASCULAR GRAFT 6 MM 40 MM,278,2491.13,Mission Community Hospital - Panorama,2019
5846,80010,COLLAGEN VASCULAR GRAFT D-6 MM L-38 MM,278,2333.63,Mission Community Hospital - Panorama,2019
