,Px/Rx/Sx,CDM Code,Description,REV,HCPCS,Price,Hospital,Year
16899,Sx00000010063,2780000294,SCRW MALL 4.5X50MM 215050,278,C1713,246.89,Community Hospital of the Monterey Peninsula,2019
16900,Sx00000010064,2780000294,SCRW MALL 4.5X55MM 215055,278,C1713,184.37,Community Hospital of the Monterey Peninsula,2019
16901,Sx00000010065,2780000294,SCRW MALL 4.5X60MM 215060,278,C1713,148.63,Community Hospital of the Monterey Peninsula,2019
16902,Sx00000010066,2780000294,SCRW MALL 4.5X65MM 215065,278,C1713,184.37,Community Hospital of the Monterey Peninsula,2019
16903,Sx00000010067,2780000294,SCRW MALL 4.5X70MM 215070,278,C1713,155.51,Community Hospital of the Monterey Peninsula,2019
16904,Sx00000010068,2780000110,SCRW MANTIS 6.5X50 48285650,278,C1713,5708.91,Community Hospital of the Monterey Peninsula,2019
16905,Sx00000010069,2780000110,SCRW MANTIS 6.5X55 48285655,278,C1713,5708.91,Community Hospital of the Monterey Peninsula,2019
16906,Sx00000010070,2780000110,SCRW MAS 3.5X26 6958726PT,278,C1713,6822.92,Community Hospital of the Monterey Peninsula,2019
16907,Sx00000010071,2780000110,SCRW MAS 3.5X28 6958728PT,278,C1713,3888.65,Community Hospital of the Monterey Peninsula,2019
16908,Sx00000010072,2780000110,SCRW MAS 3.5X30 6958730PT,278,C1713,6822.92,Community Hospital of the Monterey Peninsula,2019
16909,Sx00000030300,2780000110,SCRW MATRIX 1.85X8MM,278,C1713,832.24,Community Hospital of the Monterey Peninsula,2019
16910,Sx00000030301,2780000110,SCRW MATRIX 2X8MM 0450360801,278,C1713,842.17,Community Hospital of the Monterey Peninsula,2019
16911,Sx00000010073,2780000110,SCRW MATRIX 3MM 0450310301,278,C1713,454.84,Community Hospital of the Monterey Peninsula,2019
16912,Sx00000010074,2780000110,SCRW MATRIX 4.0X25MM 04632425,278,C1713,5132.8,Community Hospital of the Monterey Peninsula,2019
16913,Sx00000010075,2780000110,SCRW MATRIX 4MM 0450310401,278,C1713,454.84,Community Hospital of the Monterey Peninsula,2019
16914,Sx00000010076,2780000110,SCRW MATRIX 4MM 0450322401,278,C1713,1115.72,Community Hospital of the Monterey Peninsula,2019
16915,Sx00000029721,2780000110,SCRW MATRIX 5.0X30MM 04632530,278,C1713,5132.8,Community Hospital of the Monterey Peninsula,2019
16916,Sx00000010077,2780000110,SCRW MATRIX 5.0X35MM 04632535,278,C1713,5132.8,Community Hospital of the Monterey Peninsula,2019
16917,Sx00000010078,2780000110,SCRW MATRIX 5.0X40MM 04632540,278,C1713,5132.8,Community Hospital of the Monterey Peninsula,2019
16918,Sx00000010079,2780000110,SCRW MATRIX 5.0X45MM 04632545,278,C1713,5132.8,Community Hospital of the Monterey Peninsula,2019
16919,Sx00000029524,2780000110,SCRW MATRIX 5MM 0450310501,278,C1713,454.84,Community Hospital of the Monterey Peninsula,2019
16920,Sx00000029599,2780000110,SCRW MATRIX 5MM 0450322501,278,C1713,596.19,Community Hospital of the Monterey Peninsula,2019
16921,Sx00000010080,2780000110,SCRW MATRIX 6.0X20MM 04632620,278,C1713,5132.8,Community Hospital of the Monterey Peninsula,2019
16922,Sx00000010081,2780000110,SCRW MATRIX 6.0X45MM 04634645,278,C1713,3217.0,Community Hospital of the Monterey Peninsula,2019
16923,Sx00000010082,2780000110,SCRW MATRIX 6.0X50MM 04632650,278,C1713,5132.8,Community Hospital of the Monterey Peninsula,2019
16924,Sx00000010391,2780000106,SCRW MATRIX 6X1.85MM,278,,832.24,Community Hospital of the Monterey Peninsula,2019
16925,Sx00000010390,2780000110,SCRW MATRIX 6X1.85MM,278,C1713,832.24,Community Hospital of the Monterey Peninsula,2019
16926,Sx00000010083,2780000110,SCRW MATRIX 6X30MM 04632630,278,C1713,5132.8,Community Hospital of the Monterey Peninsula,2019
16927,Sx00000010084,2780000110,SCRW MATRIX 6X35MM 04632635,278,C1713,5132.8,Community Hospital of the Monterey Peninsula,2019
16928,Sx00000010085,2780000110,SCRW MATRIX 6X40MM 04606640,278,C1713,6412.44,Community Hospital of the Monterey Peninsula,2019
16929,Sx00000010086,2780000110,SCRW MATRIX 6X40MM 04632640,278,C1713,5132.8,Community Hospital of the Monterey Peninsula,2019
16930,Sx00000010087,2780000110,SCRW MATRIX 6X45MM 04606645,278,C1713,5132.8,Community Hospital of the Monterey Peninsula,2019
16931,Sx00000010088,2780000110,SCRW MATRIX 6X45MM 04632645,278,C1713,5132.8,Community Hospital of the Monterey Peninsula,2019
16932,Sx00000010089,2780000110,SCRW MATRIX 6X50MM 04606650,278,C1713,6412.44,Community Hospital of the Monterey Peninsula,2019
16933,Sx00000010090,2780000110,SCRW MATRIX 7.0X35MM 04632735,278,C1713,5132.8,Community Hospital of the Monterey Peninsula,2019
16934,Sx00000010091,2780000110,SCRW MATRIX 7.0X40MM 04632740,278,C1713,5132.8,Community Hospital of the Monterey Peninsula,2019
16935,Sx00000010092,2780000110,SCRW MATRIX 7.0X45MM 04632745,278,C1713,5132.8,Community Hospital of the Monterey Peninsula,2019
16936,Sx00000010093,2780000110,SCRW MATRIX 7.0X45MM 04634745,278,C1713,3217.0,Community Hospital of the Monterey Peninsula,2019
16937,Sx00000010094,2780000110,SCRW MATRIX 7.0X50MM 04632750,278,C1713,5132.8,Community Hospital of the Monterey Peninsula,2019
16938,Sx00000010095,2780000110,SCRW MATRIX 7.0X55MM 04632755,278,C1713,5132.8,Community Hospital of the Monterey Peninsula,2019
16939,Sx00000028670,2780000110,SCRW MATRIX 8.0X25MM 04632825,278,C1713,5132.8,Community Hospital of the Monterey Peninsula,2019
16940,Sx00000010096,2780000110,SCRW MATRIX 8.0X40MM 04632840,278,C1713,5132.8,Community Hospital of the Monterey Peninsula,2019
16941,Sx00000010097,2780000110,SCRW MATRIX 8.0X45MM 04632845,278,C1713,5132.8,Community Hospital of the Monterey Peninsula,2019
16942,Sx00000010098,2780000110,SCRW MATRIX 8.0X50MM 04632850,278,C1713,5132.8,Community Hospital of the Monterey Peninsula,2019
16943,Sx00000010099,2780000110,SCRW MATRIX 8X35MM 04632835,278,C1713,5132.8,Community Hospital of the Monterey Peninsula,2019
16944,Sx00000010100,2780000110,SCRW MATRIX 8X80MM 04632880,278,C1713,5132.8,Community Hospital of the Monterey Peninsula,2019
16945,Sx00000001552,2780000110,SCRW MAX 3.5X10MM 6958710,278,C1713,6612.75,Community Hospital of the Monterey Peninsula,2019
16946,Sx00000010101,2780000110,SCRW MAX 3.5X12MM 6958712,278,C1713,6452.23,Community Hospital of the Monterey Peninsula,2019
16947,Sx00000010102,2780000110,SCRW MAX 3.5X14MM 6958714,278,C1713,6452.23,Community Hospital of the Monterey Peninsula,2019
16948,Sx00000010103,2780000110,SCRW MAX 3.5X16MM 6958716,278,C1713,6452.23,Community Hospital of the Monterey Peninsula,2019
16949,Sx00000010104,2780000110,SCRW MAX 3.5X18MM 6958718,278,C1713,6452.23,Community Hospital of the Monterey Peninsula,2019
16950,Sx00000010105,2780000110,SCRW MAX 3.5X22MM 6958722,278,C1713,6452.23,Community Hospital of the Monterey Peninsula,2019
16951,Sx00000010106,2780000110,SCRW MAX 3.5X24MM 6958724,278,C1713,6452.23,Community Hospital of the Monterey Peninsula,2019
16952,Sx00000010107,2780000110,SCRW MAX 4.5X26MM 6958926,278,C1713,6452.23,Community Hospital of the Monterey Peninsula,2019
16953,Sx00000010108,2780000110,SCRW MAX 4X14MM 6958814,278,C1713,6452.23,Community Hospital of the Monterey Peninsula,2019
16954,Sx00000010109,2780000110,SCRW MAX 4X22MM 6958822,278,C1713,6719.3,Community Hospital of the Monterey Peninsula,2019
16955,Sx00000010110,2780000110,SCRW MAX 4X24MM 6958824,278,C1713,6452.23,Community Hospital of the Monterey Peninsula,2019
16956,Sx00000001238,2780000110,SCRW MAX 4X26MM 6955526,278,C1713,6612.75,Community Hospital of the Monterey Peninsula,2019
16957,Sx00000010111,2780000110,SCRW MAX 4X26MM 6958826,278,C1713,6452.23,Community Hospital of the Monterey Peninsula,2019
16958,Sx00000010112,2780000110,SCRW MAX 4X28MM 6958828,278,C1713,6452.23,Community Hospital of the Monterey Peninsula,2019
16959,Sx00000001239,2780000110,SCRW MAX 4X30MM 6958830,278,C1713,6452.23,Community Hospital of the Monterey Peninsula,2019
16960,Sx00000010113,2780000110,SCRW MAX 6958726,278,C1713,6452.23,Community Hospital of the Monterey Peninsula,2019
16961,Sx00000010114,2780000110,SCRW MAX DRIVE 1.5X5 258780591,278,C1713,349.76,Community Hospital of the Monterey Peninsula,2019
16962,Sx00000029313,2780000110,SCRW MAXDRIVE 1.5X4MM,278,C1713,483.5,Community Hospital of the Monterey Peninsula,2019
16963,Sx00000029315,2780000110,SCRW MAXDRIVE 2.0X5MM,278,C1713,426.92,Community Hospital of the Monterey Peninsula,2019
16964,Sx00000010115,2780000110,SCRW MICRO 1.5MM 2567804,278,C1713,367.4,Community Hospital of the Monterey Peninsula,2019
16965,Sx00000010116,2780000110,SCRW MICRO 1.5MM 256780591,278,C1713,437.21,Community Hospital of the Monterey Peninsula,2019
16966,Sx00000010117,2780000292,SCRW MICRO 1.8MM 2567605,278,,308.62,Community Hospital of the Monterey Peninsula,2019
16967,Sx00000005203,2780000110,SCRW MICRO 1.8X5MM 256760591,278,C1713,401.2,Community Hospital of the Monterey Peninsula,2019
16968,Sx00000010118,2780000110,SCRW MILAGRO 10X30 231823,278,C1713,1372.9,Community Hospital of the Monterey Peninsula,2019
16969,Sx00000010119,2780000110,SCRW MILAGRO 11X30 231824,278,C1713,1372.9,Community Hospital of the Monterey Peninsula,2019
16970,Sx00000010120,2780000110,SCRW MILAGRO 12X30 231832,278,C1713,1372.9,Community Hospital of the Monterey Peninsula,2019
16971,Sx00000010121,2780000110,SCRW MILAGRO 8X30 231821,278,C1713,1372.9,Community Hospital of the Monterey Peninsula,2019
16972,Sx00000010122,2780000110,SCRW MINI 2MM 25679071,278,C1713,349.76,Community Hospital of the Monterey Peninsula,2019
16973,Sx00000010123,2780000292,SCRW MINI 2X5MM 2567905,278,,462.92,Community Hospital of the Monterey Peninsula,2019
16974,Sx00000010124,2780000106,SCRW MINI 60/20MM M3006020T,278,,823.47,Community Hospital of the Monterey Peninsula,2019
16975,Sx00000010125,2780000106,SCRW MINI 70/30MM M3007030T,278,,823.47,Community Hospital of the Monterey Peninsula,2019
16976,Sx00000001827,2780000110,SCRW MONO 5.5X30MM 03820530,278,C1713,5405.26,Community Hospital of the Monterey Peninsula,2019
16977,Sx00000001480,2780000110,SCRW MONO 5.5X35MM 03820535,278,C1713,5405.26,Community Hospital of the Monterey Peninsula,2019
16978,Sx00000001481,2780000110,SCRW MONO 5.5X40MM 03820540,278,C1713,5405.26,Community Hospital of the Monterey Peninsula,2019
16979,Sx00000001482,2780000110,SCRW MONO 6.5X40MM 03820640,278,C1713,6303.14,Community Hospital of the Monterey Peninsula,2019
16980,Sx00000001483,2780000110,SCRW MONO 6.5X45MM 03820645,278,C1713,5517.65,Community Hospital of the Monterey Peninsula,2019
16981,Sx00000026917,2780000110,SCRW MULTI DIRECTIONAL 2.7X12,278,C1713,729.95,Community Hospital of the Monterey Peninsula,2019
16982,Sx00000026918,2780000110,SCRW MULTI DIRECTIONAL 2.7X16,278,C1713,1372.9,Community Hospital of the Monterey Peninsula,2019
16983,Sx00000026919,2780000110,SCRW MULTI DIRECTIONAL 2.7X18,278,C1713,1372.9,Community Hospital of the Monterey Peninsula,2019
16984,Sx00000028720,2780000110,SCRW NCB 5X30MM 0203150030,278,C1713,1314.45,Community Hospital of the Monterey Peninsula,2019
16985,Sx00000028735,2780000110,SCRW NCB 5X36MM 0203150036,278,C1713,1314.45,Community Hospital of the Monterey Peninsula,2019
16986,Sx00000024570,2780000110,SCRW NLCK 2.7X14MM 303046,278,C1713,800.09,Community Hospital of the Monterey Peninsula,2019
16987,Sx00000019607,2780000110,SCRW NLCK 2.7X18MM 303048,278,C1713,454.24,Community Hospital of the Monterey Peninsula,2019
16988,Sx00000010126,2780000110,SCRW NLCK 2.7X24MM 300351,278,C1713,454.24,Community Hospital of the Monterey Peninsula,2019
16989,Sx00000024330,2780000110,SCRW NLCK 2.7X55MM 300251,278,C1713,1536.56,Community Hospital of the Monterey Peninsula,2019
16990,Sx00000002815,2780000106,SCRW NLCK 24MM VSM4524,278,,876.08,Community Hospital of the Monterey Peninsula,2019
16991,Sx00000010127,2780000110,SCRW NLCK 3.0X10MM 300302,278,C1713,521.04,Community Hospital of the Monterey Peninsula,2019
16992,Sx00000010128,2780000110,SCRW NLCK 3.0X14MM 300304,278,C1713,521.04,Community Hospital of the Monterey Peninsula,2019
16993,Sx00000010129,2780000110,SCRW NLCK 3.0X18MM 300306,278,C1713,521.04,Community Hospital of the Monterey Peninsula,2019
16994,Sx00000010130,2780000110,SCRW NLCK 3.0X20MM 300307,278,C1713,521.04,Community Hospital of the Monterey Peninsula,2019
16995,Sx00000010131,2780000294,SCRW NLCK 3.0X24MM 300309,278,C1713,260.52,Community Hospital of the Monterey Peninsula,2019
16996,Sx00000010132,2780000110,SCRW NLCK 3.0X26MM 300310,278,C1713,521.04,Community Hospital of the Monterey Peninsula,2019
16997,Sx00000010133,2780000110,SCRW NLCK 3.0X28MM 300311,278,C1713,521.04,Community Hospital of the Monterey Peninsula,2019
16998,Sx00000010134,2780000110,SCRW NLCK 3.0X34MM 300314,278,C1713,521.04,Community Hospital of the Monterey Peninsula,2019
16999,Sx00000010135,2780000110,SCRW NLCK 3.0X45MM 300318,278,C1713,521.04,Community Hospital of the Monterey Peninsula,2019
17000,Sx00000010136,2780000110,SCRW NLCK 3.5X10MM 300256,278,C1713,521.04,Community Hospital of the Monterey Peninsula,2019
17001,Sx00000028786,2780000110,SCRW NLCK 3.5X10MM 58813510,278,C1713,1215.09,Community Hospital of the Monterey Peninsula,2019
17002,Sx00000010137,2780000110,SCRW NLCK 3.5X12MM 300257,278,C1713,521.04,Community Hospital of the Monterey Peninsula,2019
17003,Sx00000028773,2780000110,SCRW NLCK 3.5X12MM 58813512,278,C1713,1250.16,Community Hospital of the Monterey Peninsula,2019
17004,Sx00000028218,2780000110,SCRW NLCK 3.5X14MM,278,C1713,567.8,Community Hospital of the Monterey Peninsula,2019
17005,Sx00000010138,2780000110,SCRW NLCK 3.5X14MM 300258,278,C1713,521.04,Community Hospital of the Monterey Peninsula,2019
17006,Sx00000029928,2780000110,SCRW NLCK 3.5X14MM 58813514,278,C1713,1250.16,Community Hospital of the Monterey Peninsula,2019
17007,Sx00000010139,2780000110,SCRW NLCK 3.5X16MM 300259,278,C1713,800.09,Community Hospital of the Monterey Peninsula,2019
17008,Sx00000029921,2780000110,SCRW NLCK 3.5X16MM 58813516,278,C1713,1250.16,Community Hospital of the Monterey Peninsula,2019
17009,Sx00000028774,2780000110,SCRW NLCK 3.5X18MM,278,C1713,1653.46,Community Hospital of the Monterey Peninsula,2019
17010,Sx00000030603,2780000110,SCRW NLCK 3.5X18MM 15003518,278,C1713,567.8,Community Hospital of the Monterey Peninsula,2019
17011,Sx00000010140,2780000110,SCRW NLCK 3.5X18MM 300260,278,C1713,521.04,Community Hospital of the Monterey Peninsula,2019
17012,Sx00000028212,2780000110,SCRW NLCK 3.5X20MM,278,C1713,567.8,Community Hospital of the Monterey Peninsula,2019
17013,Sx00000010141,2780000110,SCRW NLCK 3.5X20MM 300261,278,C1713,521.04,Community Hospital of the Monterey Peninsula,2019
17014,Sx00000028299,2780000110,SCRW NLCK 3.5X22MM,278,C1713,567.8,Community Hospital of the Monterey Peninsula,2019
17015,Sx00000010142,2780000110,SCRW NLCK 3.5X22MM 300262,278,C1713,800.09,Community Hospital of the Monterey Peninsula,2019
17016,Sx00000030604,2780000110,SCRW NLCK 3.5X24MM 15003524,278,C1713,567.8,Community Hospital of the Monterey Peninsula,2019
17017,Sx00000010143,2780000110,SCRW NLCK 3.5X24MM 300263,278,C1713,454.24,Community Hospital of the Monterey Peninsula,2019
17018,Sx00000030513,2780000110,SCRW NLCK 3.5X24MM PANL35240TS,278,C1713,975.44,Community Hospital of the Monterey Peninsula,2019
17019,Sx00000028215,2780000110,SCRW NLCK 3.5X26MM,278,C1713,567.8,Community Hospital of the Monterey Peninsula,2019
17020,Sx00000010144,2780000110,SCRW NLCK 3.5X26MM 300264,278,C1713,800.09,Community Hospital of the Monterey Peninsula,2019
17021,Sx00000030508,2780000110,SCRW NLCK 3.5X26MM PANL35260TS,278,C1713,975.44,Community Hospital of the Monterey Peninsula,2019
17022,Sx00000010145,2780000110,SCRW NLCK 3.5X28MM 300265,278,C1713,521.04,Community Hospital of the Monterey Peninsula,2019
17023,Sx00000028783,2780000110,SCRW NLCK 3.5X30MM,278,C1713,1653.46,Community Hospital of the Monterey Peninsula,2019
17024,Sx00000028224,2780000110,SCRW NLCK 3.5X30MM,278,C1713,567.8,Community Hospital of the Monterey Peninsula,2019
17025,Sx00000010146,2780000294,SCRW NLCK 3.5X30MM 300266,278,C1713,260.52,Community Hospital of the Monterey Peninsula,2019
17026,Sx00000028799,2780000110,SCRW NLCK 3.5X30MM 58813530,278,C1713,1215.09,Community Hospital of the Monterey Peninsula,2019
17027,Sx00000010147,2780000110,SCRW NLCK 3.5X32MM 300267,278,C1713,521.04,Community Hospital of the Monterey Peninsula,2019
17028,Sx00000030517,2780000110,SCRW NLCK 3.5X32MM PANL35320TS,278,C1713,975.44,Community Hospital of the Monterey Peninsula,2019
17029,Sx00000010148,2780000110,SCRW NLCK 3.5X34MM 300268,278,C1713,521.04,Community Hospital of the Monterey Peninsula,2019
17030,Sx00000030515,2780000110,SCRW NLCK 3.5X36MM PANL35360TS,278,C1713,975.44,Community Hospital of the Monterey Peninsula,2019
17031,Sx00000010149,2780000110,SCRW NLCK 3.5X40MM 300271,278,C1713,454.24,Community Hospital of the Monterey Peninsula,2019
17032,Sx00000029916,2780000110,SCRW NLCK 3.5X40MM 58813540,278,C1713,1250.16,Community Hospital of the Monterey Peninsula,2019
17033,Sx00000010150,2780000110,SCRW NLCK 3.5X45MM 300272,278,C1713,454.24,Community Hospital of the Monterey Peninsula,2019
17034,Sx00000010151,2780000110,SCRW NLCK 3.5X8MM 300255,278,C1713,521.04,Community Hospital of the Monterey Peninsula,2019
17035,Sx00000005457,2780000110,SCRW NONLCK 3.5X20 815037020,278,C1713,450.9,Community Hospital of the Monterey Peninsula,2019
17036,Sx00000005458,2780000110,SCRW NONLCK 3.5X22 815037022,278,C1713,450.9,Community Hospital of the Monterey Peninsula,2019
17037,Sx00000005459,2780000110,SCRW NONLCK 40MM 131218040,278,C1713,587.84,Community Hospital of the Monterey Peninsula,2019
17038,Sx00000019608,2780000110,SCRW NUTS 5MM 222578,278,C1713,967.96,Community Hospital of the Monterey Peninsula,2019
17039,Sx00000010152,2780000110,SCRW OPTIMA 4MM SP3020,278,C1713,1115.72,Community Hospital of the Monterey Peninsula,2019
17040,Sx00000018390,2780000110,SCRW ORTHOLOC LCK CRT 2.7X22MM,278,C1713,2232.12,Community Hospital of the Monterey Peninsula,2019
17041,Sx00000018388,2780000110,SCRW ORTHOLOC LCK CRT 2.7X26MM,278,C1713,2232.12,Community Hospital of the Monterey Peninsula,2019
17042,Sx00000028687,2780000110,SCRW ORTHOLOC LCK CRT 3.5X20MM,278,C1713,2302.26,Community Hospital of the Monterey Peninsula,2019
17043,Sx00000018480,2780000110,SCRW ORTHOLOC LCK CRT 3.5X22MM,278,C1713,2302.26,Community Hospital of the Monterey Peninsula,2019
17044,Sx00000027888,2780000110,SCRW ORTHOLOC LCK CRT 3.5X24MM,278,C1713,2302.26,Community Hospital of the Monterey Peninsula,2019
17045,Sx00000018481,2780000110,SCRW ORTHOLOC LCK CRT 3.5X26MM,278,C1713,2302.26,Community Hospital of the Monterey Peninsula,2019
17046,Sx00000018482,2780000110,SCRW ORTHOLOC LCK CRT 3.5X28MM,278,C1713,2302.26,Community Hospital of the Monterey Peninsula,2019
17047,Sx00000001424,2780000110,SCRW PEEK 5.5X8MM AR1655PS,278,C1713,2471.76,Community Hospital of the Monterey Peninsula,2019
17048,Sx00000010153,2780000110,SCRW PEEK 7X10MM AR1670PS,278,C1713,1928.18,Community Hospital of the Monterey Peninsula,2019
17049,Sx00000010154,2780000110,SCRW PEEK TENODESIS AR1547PS,278,C1713,1752.83,Community Hospital of the Monterey Peninsula,2019
17050,Sx00000010155,2780000110,SCRW PERIPH 125725000,278,C1713,908.98,Community Hospital of the Monterey Peninsula,2019
