,Dept #,Dept Description,Charge #,Description,Price,"Zero Charge
Explanation ",Hospital,Year
6608,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311528,OT OTHER PRIM PT/OT CURR 40-59 CRN,0.01,,Banner Lassen Medical Center,2019
6609,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311536,OT OTHER PRIM PT/OT GOAL 40-59 CRN,0.01,,Banner Lassen Medical Center,2019
6610,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311544,OT OTHER PRIM PT/OT D/C 40-59 CRN,0.01,,Banner Lassen Medical Center,2019
6611,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311551,OT OTHER SUB PT/OT CURR 40-59 CRN,0.01,,Banner Lassen Medical Center,2019
6612,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311569,OT OTHER SUB PT/OT GOAL 40-59 CRN,0.01,,Banner Lassen Medical Center,2019
6613,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311577,OT OTHER SUB PT/OT D/C 40-59 CRN,0.01,,Banner Lassen Medical Center,2019
6614,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311585,OT MOBILITY CURRENT 60-79 CRN,0.01,,Banner Lassen Medical Center,2019
6615,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311593,OT MOBILITY GOAL 60-79 CRN,0.01,,Banner Lassen Medical Center,2019
6616,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311601,OT MOBILITY D/C 60-79 CRN,0.01,,Banner Lassen Medical Center,2019
6617,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311619,OT BODY POSITION CURRENT 60-79 CRN,0.01,,Banner Lassen Medical Center,2019
6618,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311627,OT BODY POSITION GOAL 60-79 CRN,0.01,,Banner Lassen Medical Center,2019
6619,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311635,OT BODY POSITION D/C 60-79 CRN,0.01,,Banner Lassen Medical Center,2019
6620,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311643,OT CARRY CURRENT 60-79 CRN,0.01,,Banner Lassen Medical Center,2019
6621,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311650,OT CARRY GOAL 60-79 CRN,0.01,,Banner Lassen Medical Center,2019
6622,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311668,OT CARRY D/C 60-79 CRN,0.01,,Banner Lassen Medical Center,2019
6623,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311676,OT SELF-CARE CURRENT 60-79 CRN,0.01,,Banner Lassen Medical Center,2019
6624,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311684,OT SELF-CARE GOAL 60-79 CRN,0.01,,Banner Lassen Medical Center,2019
6625,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311692,OT SELF-CARE D/C 60-79 CRN,0.01,,Banner Lassen Medical Center,2019
6626,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311700,OT OTHER PRIM PT/OT CURR 60-79 CRN,0.01,,Banner Lassen Medical Center,2019
6627,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311718,OT OTHER PRIM PT/OT GOAL 60-79 CRN,0.01,,Banner Lassen Medical Center,2019
6628,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311726,OT OTHER PRIM PT/OT D/C 60-79 CRN,0.01,,Banner Lassen Medical Center,2019
6629,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311734,OT OTHER SUB PT/OT CURR 60-79 CRN,0.01,,Banner Lassen Medical Center,2019
6630,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311742,OT OTHER SUB PT/OT GOAL 60-79 CRN,0.01,,Banner Lassen Medical Center,2019
6631,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311759,OT OTHER SUB PT/OT D/C 60-79 CRN,0.01,,Banner Lassen Medical Center,2019
6632,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311767,OT MOBILITY CURRENT 80-99 CRN,0.01,,Banner Lassen Medical Center,2019
6633,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311775,OT MOBILITY GOAL 80-99 CRN,0.01,,Banner Lassen Medical Center,2019
6634,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311783,OT MOBILITY D/C 80-99 CRN,0.01,,Banner Lassen Medical Center,2019
6635,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311791,OT BODY POSITION CURRENT 80-99 CRN,0.01,,Banner Lassen Medical Center,2019
6636,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311809,OT BODY POSITION GOAL 80-99 CRN,0.01,,Banner Lassen Medical Center,2019
6637,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311817,OT BODY POSITION D/C 80-99 CRN,0.01,,Banner Lassen Medical Center,2019
6638,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311825,OT CARRY CURRENT 80-99 CRN,0.01,,Banner Lassen Medical Center,2019
6639,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311833,OT CARRY GOAL 80-99 CRN,0.01,,Banner Lassen Medical Center,2019
6640,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311841,OT CARRY D/C 80-99 CRN,0.01,,Banner Lassen Medical Center,2019
6641,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311858,OT SELF-CARE CURRENT 80-99 CRN,0.01,,Banner Lassen Medical Center,2019
6642,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311866,OT SELF-CARE GOAL 80-99 CRN,0.01,,Banner Lassen Medical Center,2019
6643,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311874,OT SELF-CARE D/C 80-99 CRN,0.01,,Banner Lassen Medical Center,2019
6644,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311882,OT OTHER PRIM PT/OT CURR 80-99 CRN,0.01,,Banner Lassen Medical Center,2019
6645,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311890,OT OTHER PRIM PT/OT GOAL 80-99 CRN,0.01,,Banner Lassen Medical Center,2019
6646,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311908,OT OTHER PRIM PT/OT D/C 80-99 CRN,0.01,,Banner Lassen Medical Center,2019
6647,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311916,OT OTHER SUB PT/OT CURR 80-99 CRN,0.01,,Banner Lassen Medical Center,2019
6648,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311924,OT OTHER SUB PT/OT GOAL 80-99 CRN,0.01,,Banner Lassen Medical Center,2019
6649,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311932,OT OTHER SUB PT/OT D/C 80-99 CRN,0.01,,Banner Lassen Medical Center,2019
6650,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311940,OT MOBILITY CURRENT 100 CRN,0.01,,Banner Lassen Medical Center,2019
6651,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311957,OT MOBILITY GOAL 100 CRN,0.01,,Banner Lassen Medical Center,2019
6652,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311965,OT MOBILITY D/C 100 CRN,0.01,,Banner Lassen Medical Center,2019
6653,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311973,OT BODY POSITION CURRENT 100 CRN,0.01,,Banner Lassen Medical Center,2019
6654,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311981,OT BODY POSITION GOAL 100 CRN,0.01,,Banner Lassen Medical Center,2019
6655,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4311999,OT BODY POSITION D/C 100 CRN,0.01,,Banner Lassen Medical Center,2019
6656,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4312005,OT CARRY CURRENT 100 CRN,0.01,,Banner Lassen Medical Center,2019
6657,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4312013,OT CARRY GOAL 100 CRN,0.01,,Banner Lassen Medical Center,2019
6658,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4312021,OT CARRY D/C 100 CRN,0.01,,Banner Lassen Medical Center,2019
6659,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4312039,OT SELF-CARE CURRENT 100 CRN,0.01,,Banner Lassen Medical Center,2019
6660,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4312047,OT SELF-CARE GOAL 100 CRN,0.01,,Banner Lassen Medical Center,2019
6661,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4312054,OT SELF-CARE D/C 100 CRN,0.01,,Banner Lassen Medical Center,2019
6662,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4312062,OT OTHER PRIM PT/OT CURRENT 100 CRN,0.01,,Banner Lassen Medical Center,2019
6663,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4312070,OT OTHER PRIM PT/OT GOAL 100 CRN,0.01,,Banner Lassen Medical Center,2019
6664,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4312088,OT OTHER PRIM PT/OT D/C 100 CRN,0.01,,Banner Lassen Medical Center,2019
6665,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4312096,OT OTHER SUB PT/OT CURRENT 100 CRN,0.01,,Banner Lassen Medical Center,2019
6666,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4312104,OT OTHER SUB PT/OT GOAL 100 CRN,0.01,,Banner Lassen Medical Center,2019
6667,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4312112,OT OTHER SUB PT/OT D/C 100 CRN,0.01,,Banner Lassen Medical Center,2019
6668,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407201,ST SWALLOW CURRENT MDL,0.01,,Banner Lassen Medical Center,2019
6669,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407219,ST SWALLOW GOAL MDL,0.01,,Banner Lassen Medical Center,2019
6670,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407227,ST SWALLOW D/C MDL,0.01,,Banner Lassen Medical Center,2019
6671,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407235,ST MOTOR SPEECH CURRENT MDL,0.01,,Banner Lassen Medical Center,2019
6672,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407243,ST MOTOR SPEECH GOAL MDL,0.01,,Banner Lassen Medical Center,2019
6673,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407250,ST MOTOR SPEECH D/C MDL,0.01,,Banner Lassen Medical Center,2019
6674,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407268,ST LANG COMP CURRENT MDL,0.01,,Banner Lassen Medical Center,2019
6675,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407276,ST LANG COMP GOAL MDL,0.01,,Banner Lassen Medical Center,2019
6676,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407284,ST LANG COMP D/C MDL,0.01,,Banner Lassen Medical Center,2019
6677,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407292,ST LANG EXPRESS CURRENT MDL,0.01,,Banner Lassen Medical Center,2019
6678,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407300,ST LANG EXPRESS GOAL MDL,0.01,,Banner Lassen Medical Center,2019
6679,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407318,ST LANG EXPRESS D/C MDL,0.01,,Banner Lassen Medical Center,2019
6680,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407326,ST ATTENTION CURRENT MDL,0.01,,Banner Lassen Medical Center,2019
6681,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407334,ST ATTENTION GOAL MDL,0.01,,Banner Lassen Medical Center,2019
6682,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407342,ST ATTENTION D/C MDL,0.01,,Banner Lassen Medical Center,2019
6683,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407359,ST MEMORY CURRENT MDL,0.01,,Banner Lassen Medical Center,2019
6684,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407367,ST MEMORY GOAL MDL,0.01,,Banner Lassen Medical Center,2019
6685,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407375,ST MEMORY D/C MDL,0.01,,Banner Lassen Medical Center,2019
6686,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407383,ST VOICE CURRENT MDL,0.01,,Banner Lassen Medical Center,2019
6687,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407391,ST VOICE GOAL MDL,0.01,,Banner Lassen Medical Center,2019
6688,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407409,ST VOICE D/C MDL,0.01,,Banner Lassen Medical Center,2019
6689,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407417,ST SPEECH LANG CURRENT MDL,0.01,,Banner Lassen Medical Center,2019
6690,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407425,ST SPEECH LANG GOAL MDL,0.01,,Banner Lassen Medical Center,2019
6691,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407433,ST SPEECH LANG D/C MDL,0.01,,Banner Lassen Medical Center,2019
6692,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407458,ST SWALLOW CURRENT 0 CRN,0.01,,Banner Lassen Medical Center,2019
6693,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407466,ST SWALLOW GOAL 0 CRN,0.01,,Banner Lassen Medical Center,2019
6694,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407474,ST SWALLOW D/C 0 CRN,0.01,,Banner Lassen Medical Center,2019
6695,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407482,ST MOTOR SPEECH CURRENT 0 CRN,0.01,,Banner Lassen Medical Center,2019
6696,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407490,ST MOTOR SPEECH GOAL 0 CRN,0.01,,Banner Lassen Medical Center,2019
6697,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407508,ST MOTOR SPEECH D/C 0 CRN,0.01,,Banner Lassen Medical Center,2019
6698,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407516,ST LANG COMP CURRENT 0 CRN,0.01,,Banner Lassen Medical Center,2019
6699,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407524,ST LANG COMP GOAL 0 CRN,0.01,,Banner Lassen Medical Center,2019
6700,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407532,ST LANG COMP D/C 0 CRN,0.01,,Banner Lassen Medical Center,2019
6701,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407540,ST LANG EXPRESS CURRENT 0 CRN,0.01,,Banner Lassen Medical Center,2019
6702,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407557,ST LANG EXPRESS GOAL 0 CRN,0.01,,Banner Lassen Medical Center,2019
6703,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407565,ST LANG EXPRESS D/C 0 CRN,0.01,,Banner Lassen Medical Center,2019
6704,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407573,ST ATTENTION CURRENT 0 CRN,0.01,,Banner Lassen Medical Center,2019
6705,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407581,ST ATTENTION GOAL 0 CRN,0.01,,Banner Lassen Medical Center,2019
6706,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407599,ST ATTENTION D/C 0 CRN,0.01,,Banner Lassen Medical Center,2019
6707,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407607,ST MEMORY CURRENT 0 CRN,0.01,,Banner Lassen Medical Center,2019
6708,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407615,ST MEMORY GOAL 0 CRN,0.01,,Banner Lassen Medical Center,2019
6709,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407623,ST MEMORY D/C 0 CRN,0.01,,Banner Lassen Medical Center,2019
6710,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407631,ST VOICE CURRENT 0 CRN,0.01,,Banner Lassen Medical Center,2019
6711,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407649,ST VOICE GOAL 0 CRN,0.01,,Banner Lassen Medical Center,2019
6712,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407656,ST VOICE D/C 0 CRN,0.01,,Banner Lassen Medical Center,2019
6713,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407664,ST SPEECH LANG CURRENT 0 CRN,0.01,,Banner Lassen Medical Center,2019
6714,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407672,ST SPEECH LANG GOAL 0 CRN,0.01,,Banner Lassen Medical Center,2019
6715,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407680,ST SPEECH LANG D/C 0 CRN,0.01,,Banner Lassen Medical Center,2019
6716,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407698,ST SWALLOW CURRENT 1-19 CRN,0.01,,Banner Lassen Medical Center,2019
6717,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407706,ST SWALLOW GOAL 1-19 CRN,0.01,,Banner Lassen Medical Center,2019
6718,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407714,ST SWALLOW D/C 1-19 CRN,0.01,,Banner Lassen Medical Center,2019
6719,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407722,ST MOTOR SPEECH CURRENT 1-19 CRN,0.01,,Banner Lassen Medical Center,2019
6720,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407730,ST MOTOR SPEECH GOAL 1-19 CRN,0.01,,Banner Lassen Medical Center,2019
6721,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407748,ST MOTOR SPEECH D/C 1-19 CRN,0.01,,Banner Lassen Medical Center,2019
6722,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407755,ST LANG COMP CURRENT 1-19 CRN,0.01,,Banner Lassen Medical Center,2019
6723,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407763,ST LANG COMP GOAL 1-19 CRN,0.01,,Banner Lassen Medical Center,2019
6724,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407771,ST LANG COMP D/C 1-19 CRN,0.01,,Banner Lassen Medical Center,2019
6725,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407789,ST LANG EXPRESS CURRENT 1-19 CRN,0.01,,Banner Lassen Medical Center,2019
6726,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407797,ST LANG EXPRESS GOAL 1-19 CRN,0.01,,Banner Lassen Medical Center,2019
6727,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407805,ST LANG EXPRESS D/C 1-19 CRN,0.01,,Banner Lassen Medical Center,2019
6728,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407813,ST ATTENTION CURRENT 1-19 CRN,0.01,,Banner Lassen Medical Center,2019
6729,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407821,ST ATTENTION GOAL 1-19 CRN,0.01,,Banner Lassen Medical Center,2019
6730,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407839,ST ATTENTION D/C 1-19 CRN,0.01,,Banner Lassen Medical Center,2019
6731,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407847,ST MEMORY CURRENT 1-19 CRN,0.01,,Banner Lassen Medical Center,2019
6732,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407854,ST MEMORY GOAL 1-19 CRN,0.01,,Banner Lassen Medical Center,2019
6733,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407862,ST MEMORY D/C 1-19 CRN,0.01,,Banner Lassen Medical Center,2019
6734,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407870,ST VOICE CURRENT 1-19 CRN,0.01,,Banner Lassen Medical Center,2019
6735,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407888,ST VOICE GOAL 1-19 CRN,0.01,,Banner Lassen Medical Center,2019
6736,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407896,ST VOICE D/C 1-19 CRN,0.01,,Banner Lassen Medical Center,2019
6737,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407904,ST SPEECH LANG CURRENT 1-19 CRN,0.01,,Banner Lassen Medical Center,2019
6738,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407912,ST SPEECH LANG GOAL 1-19 CRN,0.01,,Banner Lassen Medical Center,2019
6739,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407920,ST SPEECH LANG D/C 1-19 CRN,0.01,,Banner Lassen Medical Center,2019
6740,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407938,ST SWALLOW CURRENT 20-39 CRN,0.01,,Banner Lassen Medical Center,2019
6741,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407946,ST SWALLOW GOAL 20-39 CRN,0.01,,Banner Lassen Medical Center,2019
6742,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407953,ST SWALLOW D/C 20-39 CRN,0.01,,Banner Lassen Medical Center,2019
6743,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407961,ST MOTOR SPEECH CURRENT 20-39 CRN,0.01,,Banner Lassen Medical Center,2019
6744,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407979,ST MOTOR SPEECH GOAL 20-39 CRN,0.01,,Banner Lassen Medical Center,2019
6745,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407987,ST MOTOR SPEECH D/C 20-39 CRN,0.01,,Banner Lassen Medical Center,2019
6746,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4407995,ST LANG COMP CURRENT 20-39 CRN,0.01,,Banner Lassen Medical Center,2019
6747,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408001,ST LANG COMP GOAL 20-39 CRN,0.01,,Banner Lassen Medical Center,2019
6748,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408019,ST LANG COMP D/C 20-39 CRN,0.01,,Banner Lassen Medical Center,2019
6749,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408027,ST LANG EXPRESS CURRENT 20-39 CRN,0.01,,Banner Lassen Medical Center,2019
6750,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408035,ST LANG EXPRESS GOAL 20-39 CRN,0.01,,Banner Lassen Medical Center,2019
6751,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408043,ST LANG EXPRESS D/C 20-39 CRN,0.01,,Banner Lassen Medical Center,2019
6752,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408050,ST ATTENTION CURRENT 20-39 CRN,0.01,,Banner Lassen Medical Center,2019
6753,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408068,ST ATTENTION GOAL 20-39 CRN,0.01,,Banner Lassen Medical Center,2019
6754,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408076,ST ATTENTION D/C 20-39 CRN,0.01,,Banner Lassen Medical Center,2019
6755,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408084,ST MEMORY CURRENT 20-39 CRN,0.01,,Banner Lassen Medical Center,2019
6756,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408092,ST MEMORY GOAL 20-39 CRN,0.01,,Banner Lassen Medical Center,2019
6757,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408100,ST MEMORY D/C 20-39 CRN,0.01,,Banner Lassen Medical Center,2019
6758,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408118,ST VOICE CURRENT 20-39 CRN,0.01,,Banner Lassen Medical Center,2019
6759,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408126,ST VOICE GOAL 20-39 CRN,0.01,,Banner Lassen Medical Center,2019
6760,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408134,ST VOICE D/C 20-39 CRN,0.01,,Banner Lassen Medical Center,2019
6761,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408142,ST SPEECH LANG CURRENT 20-39 CRN,0.01,,Banner Lassen Medical Center,2019
6762,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408159,ST SPEECH LANG GOAL 20-39 CRN,0.01,,Banner Lassen Medical Center,2019
6763,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408167,ST SPEECH LANG D/C 20-39 CRN,0.01,,Banner Lassen Medical Center,2019
6764,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408175,ST SWALLOW CURRENT 40-59 CRN,0.01,,Banner Lassen Medical Center,2019
6765,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408183,ST SWALLOW GOAL 40-59 CRN,0.01,,Banner Lassen Medical Center,2019
6766,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408191,ST SWALLOW D/C 40-59 CRN,0.01,,Banner Lassen Medical Center,2019
6767,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408209,ST MOTOR SPEECH CURRENT 40-59 CRN,0.01,,Banner Lassen Medical Center,2019
6768,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408217,ST MOTOR SPEECH GOAL 40-59 CRN,0.01,,Banner Lassen Medical Center,2019
6769,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408225,ST MOTOR SPEECH D/C 40-59 CRN,0.01,,Banner Lassen Medical Center,2019
6770,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408233,ST LANG COMP CURRENT 40-59 CRN,0.01,,Banner Lassen Medical Center,2019
6771,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408241,ST LANG COMP GOAL 40-59 CRN,0.01,,Banner Lassen Medical Center,2019
6772,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408258,ST LANG COMP D/C 40-59 CRN,0.01,,Banner Lassen Medical Center,2019
6773,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408266,ST LANG EXPRESS CURRENT 40-59 CRN,0.01,,Banner Lassen Medical Center,2019
6774,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408274,ST LANG EXPRESS GOAL 40-59 CRN,0.01,,Banner Lassen Medical Center,2019
6775,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408282,ST LANG EXPRESS D/C 40-59 CRN,0.01,,Banner Lassen Medical Center,2019
6776,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408290,ST ATTENTION CURRENT 40-59 CRN,0.01,,Banner Lassen Medical Center,2019
6777,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408308,ST ATTENTION GOAL 40-59 CRN,0.01,,Banner Lassen Medical Center,2019
6778,996,PPS (PROSPECTIVE PAYMENT SYSTEM) CODES,4408316,ST ATTENTION D/C 40-59 CRN,0.01,,Banner Lassen Medical Center,2019
