,HSP,CHARGE CODE,Description,Price,COMMENTS,Hospital,Year
2545,HMD,MET5V,IV\FLAGYL 500MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2546,HMD,MET80,PH\METHYLENE BLUE 1% INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2547,HMD,METH01,METHADONE 10MG TABLET,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2548,HMD,MIC32,PH\MONISTAT-7 VAG 45 GMS,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2549,HMD,MID10,PH\VERSED 2MG/ML SYRUP,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2550,HMD,MID2I,PH\MIDAZOLAM 2MG/2ML INJ.,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2551,HMD,MID51,PH\MIDAZOLOM 5 MG/5ML INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2552,HMD,MIN0Z,PH\MINOXIDIL 2.5 MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2553,HMD,MIN4Z,PH\MINERAL OIL 10 ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2554,HMD,MIR01,PH\REMERON 30MG TABLET,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2555,HMD,MIR03,PH\MIRALAX 17GM,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2556,HMD,MIR04,PH\REMERON 15MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2557,HMD,MIS02,PH\CYTOTEC 100MCG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2558,HMD,MMR51,PH\MMR II VACCINE LIVE,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2559,HMD,MOM10,PH\MILK OF MAGNESIA 30 ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2560,HMD,MON01,PH\SINGULAIR 10MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2561,HMD,MON31,PH\MONSEL'S SOLUTION 120 ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2562,HMD,MOR01,PH\MORPHINE 30 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2563,HMD,MOR0X,PH\MS CONTIN 15MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2564,HMD,MOR13,PH\ROXANOL MORPHINE 10MG/5ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2565,HMD,MOR51,PH\MORPHINE 4MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2566,HMD,MOR54,PH\MORPHINE 10 MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2567,HMD,MOR5Y,PH\MORPHINE SULF PF 10 MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2568,HMD,MUP31,PH\BACTROBAN 2% OINT,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2569,HMD,MUP33,PH\MUPIROCIN 1 GM NASAL OINTMT,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2570,HMD,MVI71,IV\MULTIVITAMIN 9 + 3 INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2571,HMD,MYC31,PH\MYCOLOG 15GM OINT,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2572,HMD,MYL13,PH\MYLANTA II SUSP 15 ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2573,HMD,NAC01,PH\NACL 0.9% 5ML UD RT,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2574,HMD,NAL50,PH\NALBUPHINE 10 MG/ML INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2575,HMD,NAL51,PH\NUBAIN 20MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2576,HMD,NAL53,PH\NALOXONE 0.4 MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2577,HMD,NAL54,PH\NALOXONE 2 MG/2ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2578,HMD,NAP03,PH\NAPROXEN 500 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2579,HMD,NEO01,PH\NEOMYCIN 500 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2580,HMD,NEO32,PH\NEO/POLY/BACIT OINT 28GM,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2581,HMD,NEO33,PH\BACI/NEO/POLY B OINT,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2582,HMD,NEO50,PH\NEOSTIGMINE 1:1000 INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2583,HMD,NIA01,PH\NIACIN 100MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2584,HMD,NIA03,PH\NICOTINIC AC 500 MG [B-3,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2585,HMD,NIC33,NICOTINE 7 MG PATCH,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2586,HMD,NIF01,PH\NIFEDIPINE 10 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2587,HMD,NIF02,PH\PROCARDIA 30MG XL,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2588,HMD,NIF03,PH\PROCARDIA XL 60MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2589,HMD,NIF04,PH\PROCARDIA XL 90MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2590,HMD,NIT02,PH\NITROFURANTOIN 100 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2591,HMD,NIT03,PH\NTG 0.4 MG TAB EA,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2592,HMD,NIT31,PH\NITROGLYCERIN 2% OINTMENT,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2593,HMD,NIT35,PH\NITRO PATCH 5 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2594,HMD,NIT36,PH\NITRO PATCH 10 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2595,HMD,NIT51,PH\NITROPRESS 50MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2596,HMD,NIT70,PH\NITROGLYCERIN\D5W 50MG\250,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2597,HMD,NOR01,PH\NORTRIPTYLINE 25 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2598,HMD,NOR03,PH\NORCO TABLET,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2599,HMD,NOR04,PH\HYDROCODONE\ACETAMIN 5\325,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2600,HMD,NYS11,PH\NYSTATIN 6ML ORAL SYRINGE,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2601,HMD,NYS31,PH\NYSTATIN OINT 15 GM,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2602,HMD,NYS33,PH\NYSTATIN CREAM 30GM,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2603,HMD,NYS34,PH\ NYS34,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2604,HMD,NYS3Z,PH\MYCOSTATIN PDR,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2605,HMD,OB0001,OB/VAGINAL DELIVERY,4438.49,,Hi Desert Medical Center,2019
2606,HMD,OB0002,FETAL NON-STRESS TEST,1412.63,,Hi Desert Medical Center,2019
2607,HMD,OB0003,OB/PROSTIN GEL INSERTION,407.45,,Hi Desert Medical Center,2019
2608,HMD,OB0004,OB/AMNIOCENTESIS,845.94,,Hi Desert Medical Center,2019
2609,HMD,OB0005,OB/FETAL CONT STRESS TEST,804.57,,Hi Desert Medical Center,2019
2610,HMD,OB0009,OB/C-SECTION DELIVERY,5880.08,,Hi Desert Medical Center,2019
2611,HMD,OB0010,OB/VACUUM EXTRACTION,115.82,,Hi Desert Medical Center,2019
2612,HMD,OB0011,OB/HYSTERECTOMY W/C-SECTION,1865.58,,Hi Desert Medical Center,2019
2613,HMD,OB0012,OB/HYSTERECTOMY W/VAG DELIVERY,1865.58,,Hi Desert Medical Center,2019
2614,HMD,OB0013,OB/RECOVERY TIME 0-90 MIN,1205.81,,Hi Desert Medical Center,2019
2615,HMD,OB0014,OB/RECOVERY TIME ADD'L 30,366.09,,Hi Desert Medical Center,2019
2616,HMD,OB0015,OB/OR SVCS C-S 0-90 MIN,4967.99,,Hi Desert Medical Center,2019
2617,HMD,OB0016,OB/OR SVCS C/S ADD'L 30 MIN,1892.48,,Hi Desert Medical Center,2019
2618,HMD,OB0017,OB/TUBAL LIGATION W/C-SECTION,457.09,,Hi Desert Medical Center,2019
2619,HMD,OB0018A,OB/CIRCUMCISION SERVICES,463.3,,Hi Desert Medical Center,2019
2620,HMD,OB0020,OB/TUBAL LIGATION FOLL NVD,3629.81,,Hi Desert Medical Center,2019
2621,HMD,OB0022,OB/IV INFUSION UP TO 1 HOUR,628.76,,Hi Desert Medical Center,2019
2622,HMD,OB0023,OB/ULTRAVIOLET LIGHT THERAPY,105.49,,Hi Desert Medical Center,2019
2623,HMD,OB0024,OB/EPIDURAL BLOCK FIRST HOUR,1141.69,,Hi Desert Medical Center,2019
2624,HMD,OB0025,OB/EPIDURAL BLOCK SUBSEQ 15M,173.72,,Hi Desert Medical Center,2019
2625,HMD,OB0026,OB/SPINAL FIRST HOUR,1141.69,,Hi Desert Medical Center,2019
2626,HMD,OB0027,OB/BLOOD PATCH,1412.63,,Hi Desert Medical Center,2019
2627,HMD,OB0028,OB/FOLEY CATHERIZATION,883.16,,Hi Desert Medical Center,2019
2628,HMD,OB0030,OB/AMNIOINFUSION,1555.34,,Hi Desert Medical Center,2019
2629,HMD,OB0032,"OB\D & C, POSTPARTUM",1495.36,,Hi Desert Medical Center,2019
2630,HMD,OB0033,OB\SPINAL SUBSEQ 15 MIN,173.72,,Hi Desert Medical Center,2019
2631,HMD,OB0034,OB/GEN FIRST HOUR ANES,1139.63,,Hi Desert Medical Center,2019
2632,HMD,OB0035,OB/GENERAL SUBSEQ 15 MIN,173.72,,Hi Desert Medical Center,2019
2633,HMD,OB0036,OB/IV INFUSION EACH ADDL HOUR,628.76,,Hi Desert Medical Center,2019
2634,HMD,OB0038,IC\THER\PROPH\DG INJ SC/IM,171.66,,Hi Desert Medical Center,2019
2635,HMD,OLA01,PH\ZYPREXA 2.5MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2636,HMD,OLA02,PH\ZYPREXA 5MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2637,HMD,OLO41,PH\PATANOL 0.1% SML OPTH SOLN,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2638,HMD,OME01,PH\PRILOSEC 20 MG CAP,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2639,HMD,OND01,PH\ZOFRAN-ODT 4MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2640,HMD,OND51,IV\ZOFRAN 2MG/ML INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2641,HMD,OSC01,PH\CALCIUM CARBONATE/VITA D,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2642,HMD,OSE01,PH\TAMIFLU 75 MG CAPSULE,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2643,HMD,OVR01,PH\OVRAL TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2644,HMD,OXC01,PH\TRILEPTAL 150MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2645,HMD,OXY01,PH\OXYBUTYNIN 5 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2646,HMD,OXY03,PH\DITROPAN XL 5MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2647,HMD,OXY41,PH\OXYMETAZOLINE NASAL,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2648,HMD,OXY51,PH\PITOCIN 10 UNIT INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2649,HMD,OXY72,PH\PITOCIN PREMIX 10U/500ML LR,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2650,HMD,PAM50,PH\AREDIA 90MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2651,HMD,PAN01,PH\LIPASE/AMYLASE/PROTEASE,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2652,HMD,PAN02,PH\PROTONIX 40MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2653,HMD,PAN53,PH\PROTONIX 40MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2654,HMD,PAR01,PH\PAXIL 20MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2655,HMD,PAR03,PH\PAXIL 10MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2656,HMD,PEN01,PH\PENICILLIN-VK 250 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2657,HMD,PEN03,PH\PENTOXIFYLLINE 400 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2658,HMD,PEP10,PH\BISMUTH SUBSALICYL 237ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2659,HMD,PEP2PM,PH\PEPCID 20MG PREMIX IV,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2660,HMD,PER08,PH\OXYCODONE/ACETAMINOPHEN,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2661,HMD,PER10,PH\OXYCODONE-ACE 10-325 1 EACH,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2662,HMD,PER32,PH\ELIMITE 5% 60GM CREAM,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2663,HMD,PHE03,PH\PHENYTOIN 100 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2664,HMD,PHE06,PH\PHENAZOPYRIDINE 100 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2665,HMD,PHE07,PH\PHENOBARBITAL 30 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2666,HMD,PHE13,PH\PROMETHAZINE/CODEINE 5 ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2667,HMD,PHE40,PH\PHENOL 1.4% SPR 1.5 OZ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2668,HMD,PHE43,PH\PHENYLEPHRINE OP SOL 10%,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2669,HMD,PHE47,PH\ PHE47,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2670,HMD,PHE51,PH\PHENYTOIN 100 MG/2 ML INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2671,HMD,PHE52,PH\PHENYTOIN 250 MG/5 ML INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2672,HMD,PHE55,PH\NEO-SYNEPHRINE 10MG/ML INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2673,HMD,PHY51,PH\PHYTONADIONE 10 MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2674,HMD,PHY52,PH\PHYSOSTIGMINE 2 MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2675,HMD,PHY53,PH\VIT K 1MG/0.5ML SYRINGE INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2676,HMD,PIL42,PH\PILOCARPINE OP 1% 15 ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2677,HMD,PIO01,PH\ACTOS 15MG TABLET,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2678,HMD,PIO02,PH\ACTOS 30MG TABLET,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2679,HMD,PIP50,PH\PIPER/TAZO 4.5GM ANTI-B IV,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2680,HMD,PLA01,PH\PLAQUENIL 200 MG TABLET,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2681,HMD,PNE50,PH\PNEUMOCOCCAL VACCINE 0.5 M,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2682,HMD,POL41,PH\POLY B/BAC OPH OT 3.5 GM,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2683,HMD,POT02,PH\POTASSIUM CL SR 8 MEQ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2684,HMD,POT03,PH\POTASSIUM CL SR 10 MEQ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2685,HMD,POT04,PH\POTASSIUM CL SR 20 MEQ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2686,HMD,POT06,PH\KLOR-CON/EF 25MEQ UD TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2687,HMD,POT12,PH\POTASSIUM CL 10% ELIXIR,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2688,HMD,POT70,IV\KCL 20 MEQ INJECTION,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2689,HMD,POT72,IV\KCL 40 MEQ INJECTION,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2690,HMD,POT74,IV\POTASSIUM PHOS 22 MEQ IN,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2691,HMD,POT75,PH\POTASSIUM CHLORIDE 20MEQ PM,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2692,HMD,POT77,PH\POTASSIUM CHLORIDE 40MEQ PM,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2693,HMD,POT78,PH\POT CHOL D51/2NS20MEQ1000ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2694,HMD,PPD83,PH\TUBERSOL 5 TU 1ML MDV,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2695,HMD,PRA07,PH\PRAMIPEXOLE HCL 0.5MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2696,HMD,PRE02,PH PREDNISONE 5MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2697,HMD,PRE03,PH\PREDNISONE 10 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2698,HMD,PRE04,PH\PREDNISONE 20 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2699,HMD,PRE06,PH\PREMARIN 0.3 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2700,HMD,PRE07,PH\ESTROGENS CONJ 0.625 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2701,HMD,PRE0R,PH\PRENATE 90 TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2702,HMD,PRE13,PH\PREDNISOLONE 15MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2703,HMD,PRE14,PH\LYRICA 75 MG CAP UNIT DOSE,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2704,HMD,PRE41,PH\PREDNISOLONE OP SOLN 1%,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2705,HMD,PRE50,PH\ESTROGENS CONJ 25 MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2706,HMD,PRI0W,PH\MYSOLINE 50MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2707,HMD,PRO00,PH\PROBENECID 500 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2708,HMD,PRO02,PH\PROCHLORPERAZINE 10 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2709,HMD,PRO0D,PH\PROPRANOLOL 10 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2710,HMD,PRO0E,PH\PROPRANOLOL 20 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2711,HMD,PRO0F,PH\PROPRANOLOL 40 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2712,HMD,PRO0K,PH\RYTHMOL 150 MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2713,HMD,PRO0P,PH\PHENERGAN 25MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2714,HMD,PRO0R,PH\COMPAZINE 5MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2715,HMD,PRO10,PH\PROMETHAZINE SYRUP 5 ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2716,HMD,PRO22,PH\PROCHLORPERAZ 25 MG SUPP,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2717,HMD,PRO23,PH\PROMETHAZINE 25 MG SUPP,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2718,HMD,PRO24,PH\PROMETHAZINE 12.5 MG SUPP,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2719,HMD,PRO50,PH\PROCHLORPERAZ 10 MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2720,HMD,PRO51,PH\PROMETHAZINE 25 MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2721,HMD,PRO53,PH\PROPRANOLOL 1 MG/ML INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2722,HMD,PRO57,PH\DIPRIVAN 10MG\ML 20 ML AMP,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2723,HMD,PRO59,PH\PROPOFOL 10MG/ML 100ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2724,HMD,PRO59C,PH\PROPOFOL 500MG/50ML IJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2725,HMD,PSE01,PH\PSEUDOEPHEDRINE 30 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2726,HMD,PSY11,PH\METAMUCIL PACKET,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2727,HMD,PYR03,PH\PYRIDOXINE 50 MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2728,HMD,QUE01,PH\SEROUEL 25MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2729,HMD,QUE02,PH\SEROQUEL 100MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2730,HMD,QUE03,PH\SEROQUEL 300MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2731,HMD,RAB53,PH\RABIES VACCINE HUMAN,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2732,HMD,RAL01,PH\EVISTA 60MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2733,HMD,RAM01,PH\ALTACE 5MG CAP,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2734,HMD,RAM0Z,PH\ALTACE 2.5MG CAP,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2735,HMD,RHO51,PH\RHOGAM 300MCG INJ,734.34,,Hi Desert Medical Center,2019
2736,HMD,RIF01,PH\RIFAMPIN 300 MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2737,HMD,RIS01,PH\RISPERDAL 1MG,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2738,HMD,RIS03,PH\RISPERDAL 2MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2739,HMD,RIS04,PH\RISPERDAL 0.5MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2740,HMD,RIS05,PH\RISPERDAL 0.25MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2741,HMD,RIV01,PH\RIVAROXABAN 15MG TABLET,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2742,HMD,RIV02,PH\EXELON 1.5MG CAP,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2743,HMD,RIV04,PH\RIVAROXABAN 20 MG TABLET,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2744,HMD,RIV05,PH\XARELTO 10MG TABLET,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2745,HMD,RIV06,PH\RIVASTIGMINE 4.6MG PATCH,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2746,HMD,RL05637,LC\Q\RHEUMATOID FACTOR,5.65,,Hi Desert Medical Center,2019
2747,HMD,RL09000,LC\Q\SENDOUT HANDLING FEE-CLNT,49.34,,Hi Desert Medical Center,2019
2748,HMD,ROB13,PH\GUAIFENESIN DM SYR 10 ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2749,HMD,ROB14,PH\GUAIFENESIN/CODEINE 5ML,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
2750,HMD,ROC50,PH\ZEMURON 50MG INJ,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
