,PROC_CODE,Description,CPT_CODE,INPAT_FEE,OUTPAT_FEE,Hospital,Year
1804,636000559,HC EPIFIX GS-5140 14MM DISK(1.5 SQCM)USED,Q4186,2248.71,2248.71,Marshall Medical Center,2019
1805,636000560,HC EPIFIX MESH  ES-4400 12 SQCM USED,Q4186,1930.64,1930.64,Marshall Medical Center,2019
1806,636000575,HC OASIS WND MATRIX 3X3.5CM(10.5 SQCM)USED,Q4102,154.24,154.24,Marshall Medical Center,2019
1807,636000577,HC APLIGRAF PER SQCM(44 SQCM PER PIECE),Q4101,407.52,407.52,Marshall Medical Center,2019
1808,636000578,HC APLIGRAF PER SQCM( WASTAGE),Q4101,407.52,407.52,Marshall Medical Center,2019
1809,636000579,HC OASIS WND MATRIX 3X3.5CM(10.5 SQCM)WASTE,Q4102,154.24,154.24,Marshall Medical Center,2019
1810,636000580,HC OASIS WND MATRIX 3X7CM(21 SQCM) WASTE,Q4102,7.0,7.0,Marshall Medical Center,2019
1811,636000581,HC OASIS ULTRA TRI LYR 5X7CM(35 SQCM)WASTE,Q4124,129.5,129.5,Marshall Medical Center,2019
1812,636000582,HC OASIS ULTRA TRI LYR 7X10CM(70 SQCM)WASTE,Q4124,192.79,192.79,Marshall Medical Center,2019
1813,636000583,HC EPIFIX GS5180 18MM DISK(2.5SQCM)USED,Q4186,3498.66,3498.66,Marshall Medical Center,2019
1814,636000584,HC EPIFIX GS5180 18MM DISK(2.5SQCM)WASTE,Q4186,3498.66,3498.66,Marshall Medical Center,2019
1815,636000585,HC EPIFIX GS-5220 2CMX2CM(4SQCM)WASTE,Q4186,3683.1,3683.1,Marshall Medical Center,2019
1816,636000586,HC EPIFIX GS-5140 14MM DISK(1.5 SQCM)WASTE,Q4186,2248.71,2248.71,Marshall Medical Center,2019
1817,636000587,HC EPIFIX MESH  12 SQCM WASTE PER SQCM,Q4186,192.7,192.7,Marshall Medical Center,2019
1818,636000588,HC BIOVANCE DHAM0012 1X2CM(2SQCM)WASTE,Q4154,2155.31,2155.31,Marshall Medical Center,2019
1819,636000589,HC BIOVANCE DHAM0022 2X2CM(4SQCM)WASTE,Q4154,558.43,558.43,Marshall Medical Center,2019
1820,636000590,HC BIOVANCE DHAM0023 2X3CM(6SQCM)WASTE,Q4154,2116.13,2116.13,Marshall Medical Center,2019
1821,636000591,HC BIOVANCE DHAM0024 2X4CM(8SQCM)WASTE,Q4154,232.68,232.68,Marshall Medical Center,2019
1822,636000592,HC BIOVANCE DHAM0035 3X3.5CM(11SQCM)WASTE,Q4154,147.68,147.68,Marshall Medical Center,2019
1823,636000593,HC BIOVANCE DHAM0044 4X4CM(16SQCM)WASTE,Q4154,134.95,134.95,Marshall Medical Center,2019
1824,636000594,HC BIOVANCE DHAM0066 6X6CM(36SQCM)WASTE,Q4154,40.79,40.79,Marshall Medical Center,2019
1825,636000595,HC MATRISTEM WND MTRX 7X10CM(70SQCM)USED,Q4166,1.17,1.17,Marshall Medical Center,2019
1826,636000596,HC MATRISTEM WND MTRX 3X3.5CM(10.5SQCM)USED,Q4166,12.51,12.51,Marshall Medical Center,2019
1827,636000597,HC MATRISTEM WND MTRX 3X7CM(21SQCM)USED,Q4166,5.67,5.67,Marshall Medical Center,2019
1828,636000598,HC MATRISTEM WND MTRX 7X10CM(70SQCM)WASTE,Q4166,1.17,1.17,Marshall Medical Center,2019
1829,636000599,HC MATRISTEM WND MTRX 3X3.5CM(10.5SQCM)WAST,Q4166,12.51,12.51,Marshall Medical Center,2019
1830,636000600,HC MATRISTEM WND MTRX 3X7CM(21SQCM)WASTE,Q4166,5.67,5.67,Marshall Medical Center,2019
1831,636000603,HC TISSUE HUMAN PLACENTAL ALLOGRAFT 100MG,J3590,4744.3,4744.3,Marshall Medical Center,2019
1832,636000604,HC TISSUE HUMAN PLACENTAL ALLOGRAFT 250MG,J3590,7199.01,7199.01,Marshall Medical Center,2019
1833,636000605,HC TISSUE HUMAN PLACENTAL ALLOGRAFT 500MG,J3590,11608.91,11608.91,Marshall Medical Center,2019
1834,636000606,HC TISSUE HUMAN PLACENTAL ALLOGRAFT 1000MG,J3590,18951.08,18951.08,Marshall Medical Center,2019
1835,636000607,HC SKIN SUB EPICORD 2CMX3CM(6SQCM)USED,Q4187,3680.8,3680.8,Marshall Medical Center,2019
1836,636000608,HC SKIN SUB EPICORD 2CMX3CM(6SQCM)WASTE,Q4187,3680.8,3680.8,Marshall Medical Center,2019
1837,636000609,HC PURAPLY AM 5X5CM (25SQCM) USED PER SQ CM,Q4196,1323.0,1323.0,Marshall Medical Center,2019
1838,636000610,HC PURAPLY AM 5X5CM (25SQCM) WASTE PER SQ CM,Q4196,1323.0,1323.0,Marshall Medical Center,2019
1839,636000611,HC PURAPLY AM 6X9CM (54SQCM) USED PER SQ CM,Q4196,1111.11,1111.11,Marshall Medical Center,2019
1840,636000612,HC PURAPLY AM 6X9CM (54SQCM) WASTE PER SQ CM,Q4196,1111.11,1111.11,Marshall Medical Center,2019
1841,636000613,HC EPICORD 3CMX5CM (15SQCM) USED,Q4197,2782.0,2782.0,Marshall Medical Center,2019
1842,636000614,HC EPICORD 3CMX5CM (15SQCM) WASTE,Q7197,2782.0,2782.0,Marshall Medical Center,2019
1843,681000002,HC TRAUMA TRSFR SERVICE PH,G0390,10213.83,10213.83,Marshall Medical Center,2019
1844,681000008,HC MODIFIED/PARTIAL TRAUMA TRSFR SERVICE PH,G0390,7426.82,7426.82,Marshall Medical Center,2019
1845,700000084,HC APPLY RIGID LEG CAST,29445,962.45,1250.87,Marshall Medical Center,2019
1846,710000031,HC EXTENDED RECOVERY ICU ONE HOUR,710000031,400.24,400.24,Marshall Medical Center,2019
1847,710000032,HC EXTENDED RECOVERY NORTH 2 ONE HOUR,710000032,202.73,202.73,Marshall Medical Center,2019
1848,710000033,HC EXTENDED RECOVERY OVERFLOW ONE HOUR,710000033,182.88,182.88,Marshall Medical Center,2019
1849,710000034,HC EXTENDED RECOVERY NORTH 1 ONE HOUR,710000034,182.88,182.88,Marshall Medical Center,2019
1850,710000035,HC EXTENDED RECOVERY OB ONE HOUR,710000035,182.88,182.88,Marshall Medical Center,2019
1851,710000036,HC OB REC ROOM 1ST 30 MIN,710000036,3469.4,3469.4,Marshall Medical Center,2019
1852,710000037,HC OB REC ROOM ADD 1 4 HOUR C,710000037,944.68,944.68,Marshall Medical Center,2019
1853,710000038,HC REC ROOM ADD 1 4 HOUR A,710000038,248.71,248.71,Marshall Medical Center,2019
1854,710000039,HC REC ROOM ADD 1 4 HOUR B,710000039,542.36,542.36,Marshall Medical Center,2019
1855,710000040,HC REC ROOM ADD 1 4 HOUR C,710000040,944.68,944.68,Marshall Medical Center,2019
1856,710000041,HC REC ROOM LEVEL A INITIAL,710000041,1325.06,1325.06,Marshall Medical Center,2019
1857,710000042,HC REC ROOM LEVEL B INITIAL,710000042,2318.86,2318.86,Marshall Medical Center,2019
1858,710000043,HC REC ROOM LEVEL C INITIAL,710000043,3469.4,3469.4,Marshall Medical Center,2019
1859,720000002,HC DELIVERY BASIC,720000002,5338.91,3559.27,Marshall Medical Center,2019
1860,720000003,HC DELIVERY CRITICAL,720000003,8898.18,5933.51,Marshall Medical Center,2019
1861,720000004,HC DELIVERY INTENSIVE,720000004,6834.3,4557.25,Marshall Medical Center,2019
1862,720000005,HC EPIDURAL PERINATAL,720000005,2068.06,1379.4,Marshall Medical Center,2019
1863,720000006,HC FOLEY BULB DILATION,720000006,1414.93,1191.3,Marshall Medical Center,2019
1864,720000007,HC PERINATAL INTRATHECAL 2 HRS,720000007,881.98,587.29,Marshall Medical Center,2019
1865,720000008,HC CRITICAL DELIVERY SUBSEQUENT DELIVERY,720000008,4449.09,2966.76,Marshall Medical Center,2019
1866,721000001,HC LABOR BASIC,721000001,5066.16,3378.49,Marshall Medical Center,2019
1867,721000002,HC LABOR CRITICAL,721000002,8895.04,5931.42,Marshall Medical Center,2019
1868,721000003,HC LABOR INTENSIVE,721000003,5870.81,3914.57,Marshall Medical Center,2019
1869,730000001,"HC ELECTROCARDIOGRAM, TRACING",93005,574.75,506.83,Marshall Medical Center,2019
1870,730000006,"HC EXTRNL CNTERPULSE, PER TX",G0166,659.4,659.4,Marshall Medical Center,2019
1871,730000008,HC 48HR-21 DAY HOLTER HOOK,0296T,189.15,189.15,Marshall Medical Center,2019
1872,730000013,"HC EXT ECG RECRD CONTIN 24 HR, RECRD",93225,1783.82,390.83,Marshall Medical Center,2019
1873,730000014,HC ECG MONIT/REPRT UP TO 24 HRS,93226,524.59,505.78,Marshall Medical Center,2019
1874,731000001,"HC EXT ECG RECRD CONTIN 48 HR, RECRD",93225,2231.08,488.02,Marshall Medical Center,2019
1875,731000002,HC ECG MONIT/REPRT UP TO 48 HRS,93226,655.22,632.23,Marshall Medical Center,2019
1876,750000084,HC COLONOSCOPY EUS EXAM,750000084,5377.57,3961.6,Marshall Medical Center,2019
1877,750000085,HC EGD EUS EXAM,750000085,6843.71,5043.17,Marshall Medical Center,2019
1878,750000086,HC ESOPHAGOSCOPY EUS EXAM,750000086,6843.71,5043.17,Marshall Medical Center,2019
1879,750000087,HC PERCUTNS ENDOGASTROSCOPY PEG,750000087,3106.79,2291.69,Marshall Medical Center,2019
1880,750000088,HC SIDMOIDOSCOPY EUS EXAM,750000088,2206.0,1624.98,Marshall Medical Center,2019
1881,750000089,HC SPEC PROC ERCP,750000089,6843.71,5043.17,Marshall Medical Center,2019
1882,750000090,HC SPEC PROC COLONOSCOPY,750000090,5377.57,3961.6,Marshall Medical Center,2019
1883,750000091,HC SPEC PRO FLEXBL SIGMOIDOSCOPY,750000091,2206.0,1624.98,Marshall Medical Center,2019
1884,750000092,HC SPEC PROC BRONCHOSCOPY,750000092,3106.79,2291.69,Marshall Medical Center,2019
1885,750000093,HC SPEC PROC GASTROSCOPY,750000093,4038.93,2974.07,Marshall Medical Center,2019
1886,760000001,HC ER PROCEDURE GROUP 1,760000001,509.96,509.96,Marshall Medical Center,2019
1887,760000002,HC ER PROCEDURE GROUP 2,760000002,688.66,688.66,Marshall Medical Center,2019
1888,760000003,HC ER PROCEDURE GROUP 3,760000003,1204.89,1204.89,Marshall Medical Center,2019
1889,760000004,HC ER PROCEDURE GROUP 4,760000004,1613.48,1613.48,Marshall Medical Center,2019
1890,760000005,HC ER PROCEDURE GROUP 5,760000005,3565.54,3565.54,Marshall Medical Center,2019
1891,760000006,HC CONTRACTION STRESS TEST (CST),760000006,377.25,226.77,Marshall Medical Center,2019
1892,760000007,HC EXTERNAL VERSION,760000007,838.09,558.03,Marshall Medical Center,2019
1893,760000008,HC OB NON STRESS TEST NST,59025,506.83,337.54,Marshall Medical Center,2019
1894,760000010,HC BRONCHOSCOPY POC,760000010,1191.98,1191.98,Marshall Medical Center,2019
1895,761000006,"HC DEBRIDE, SKIN, SUB-Q TISSUE,MUSCLE,BONE,=<20 SQ CM",11044,1985.5,1985.5,Marshall Medical Center,2019
1896,761000007,"HC PR DEBRIDE, SKIN, SUB-Q TISSUE,MUSCLE,BONE,EA ADD 20 SQ CM",11047,1886.23,1886.23,Marshall Medical Center,2019
1897,761000008,"HC TRIM BENIGN HYPERKERATOTIC SKIN LESION,2-4",11056,214.23,214.23,Marshall Medical Center,2019
1898,761000009,"HC TRIM BENIGN HYPERKERATOTIC SKIN LESION,>4",11057,355.3,355.3,Marshall Medical Center,2019
1899,761000010,"HC BIOPSY, EA ADDED LESION",11101,214.23,214.23,Marshall Medical Center,2019
1900,761000013,"HC SHAV SKIN LES 6-10MM TRUNK,ARM,LEG",11301,355.3,355.3,Marshall Medical Center,2019
1901,761000064,HC TRIM NAIL,11719,224.68,224.68,Marshall Medical Center,2019
1902,761000065,"HC DEBRIDE OF NAIL, 1-5",11720,320.82,320.82,Marshall Medical Center,2019
1903,761000066,"HC DEBRIDE OF NAILS, 6 OR MORE",11721,427.41,427.41,Marshall Medical Center,2019
1904,761000130,HC APP SKN SUB GRFT T/A/L AREA/<100SCM /<1ST 25 SCM,15271,432.63,432.63,Marshall Medical Center,2019
1905,761000131,HC APP SKN SUB GRFT T/A/L AREA/<100SCM EA ADL 25SCM,15272,432.63,432.63,Marshall Medical Center,2019
1906,761000165,HC CHEMICAL CAUTERY TISSUE,17250,320.82,320.82,Marshall Medical Center,2019
1907,761000176,"HC DESTR MALIG SCAL,NCK,HAND 3.1-4 CM",17274,320.82,320.82,Marshall Medical Center,2019
1908,761000228,HC INJECTION FOR ANKLE ARTHROGRAM,27648,869.44,869.44,Marshall Medical Center,2019
1909,761000419,HC ABDOM PARACENTESIS DX/THER W IMG GUIDE,49083,3880.09,3880.09,Marshall Medical Center,2019
1910,761000449,HC INJECT FOR RETROGRADE URETHOCYSTO,51610,1500.62,1500.62,Marshall Medical Center,2019
1911,761000529,HC CATH/INJECT HYSTEROSALPINGOGRAM,58340,1500.62,1500.62,Marshall Medical Center,2019
1912,761000534,"HC AMNIOCENTESIS,DIAGNOSTIC",59000,2543.53,2543.53,Marshall Medical Center,2019
1913,761000661,HC APPLY MULTLAY COMPR B/KNEE,29581,360.53,470.25,Marshall Medical Center,2019
1914,761000782,HC DRAIN SKIN ABSCESS SIMPLE,10060,323.95,323.95,Marshall Medical Center,2019
1915,761000783,HC DRAIN SKIN ABSCESS COMPLIC,10061,420.09,420.09,Marshall Medical Center,2019
1916,761000787,HC PUNCTURE DRAINAGE OF LESION,10160,355.3,355.3,Marshall Medical Center,2019
1917,761000789,"HC DEBRIDE, SKIN, SUB-Q TISSUE,=<20 SQ CM",11042,971.85,971.85,Marshall Medical Center,2019
1918,761000790,"HC DEBRIDE, SKIN, SUB-Q TISSUE,MUSCLE,=<20 SQ CM",11043,1166.22,1166.22,Marshall Medical Center,2019
1919,761000791,"HC DEBRIDE, SKIN, SUB-Q TISSUE,EA ADD 20 SQ CM",11045,923.78,923.78,Marshall Medical Center,2019
1920,761000792,"HC DEBRIDE, SKIN, SUB-Q TISSUE,MUSCLE,EA ADD 20 SQ CM",11046,1107.7,1107.7,Marshall Medical Center,2019
1921,761000793,"HC TRIM HYPERKERATOTIC SKIN LESION, ONE",11055,198.55,198.55,Marshall Medical Center,2019
1922,761000794,HC BIOPSY OF SKIN LESION,11100,355.3,355.3,Marshall Medical Center,2019
1923,761000826,HC DRESS/DEBRID SMALL BURN NO ANES,16020,384.56,384.56,Marshall Medical Center,2019
1924,761000795,HC RMVL OF NAIL PLATE,11730,534.0,534.0,Marshall Medical Center,2019
1925,761000796,HC RMV ADDITIONAL NAIL PLATE,11732,521.46,521.46,Marshall Medical Center,2019
1926,761000798,HC RMVL OF NAIL BED,11750,1067.99,1067.99,Marshall Medical Center,2019
1927,761000827,HC DRESS/DEBRID MED BURN NO ANESTH,16025,384.56,384.56,Marshall Medical Center,2019
1928,761000828,HC DRESS/DEBRID LARGE BURN NO ANESTH,16030,384.56,384.56,Marshall Medical Center,2019
1929,761000829,HC DESTRUCTION BENIGN LESIONS UP TO 14,17110,320.82,320.82,Marshall Medical Center,2019
1930,761000833,HC DRAIN/INJECT SMALL JNT/BURSA - W/O US,20600,1529.88,1259.23,Marshall Medical Center,2019
1931,761000834,HC DRAIN/INJ JOINT/BURSA W/O US,20605,1529.88,1259.23,Marshall Medical Center,2019
1932,761000835,HC DRAIN/INJECT LARGE JNT/BURSA W/O US,20610,1529.88,1259.23,Marshall Medical Center,2019
1933,761000852,HC IRRIGATION OF BLADDER,51700,1116.06,1116.06,Marshall Medical Center,2019
1934,761000854,"HC MEAS,POST-VOID RES,US,NON-IMG",51798,306.19,306.19,Marshall Medical Center,2019
1935,761000864,"HC INJ,LUMB EPIDUR,BLOOD/CLOT PATCH",62273,2709.69,2091.05,Marshall Medical Center,2019
1936,761000875,HC FINE NEEDLE ASPIRATION,10021,355.3,355.3,Marshall Medical Center,2019
1937,761000885,HC ASPIRATE PLEURA W/ IMAGING,32555,4227.03,3842.47,Marshall Medical Center,2019
1938,761000926,HC INJECTION FOR HIP X-RAY,27093,869.44,869.44,Marshall Medical Center,2019
1939,761000927,HC APPLICATION OF PASTE BOOT,29580,470.25,360.53,Marshall Medical Center,2019
1940,761000932,"HC SPINAL PUNCTURE,LUMBAR,DIAGNOSTIC",62270,3068.12,3068.12,Marshall Medical Center,2019
1941,761000945,HC REMOVE FOREIGN BODY,10120,971.85,971.85,Marshall Medical Center,2019
1942,761000953,HC INJECTION FOR KNEE X-RAY,27370,869.44,869.44,Marshall Medical Center,2019
1943,761000974,HC SKIN SUB GRAFT FACE/NK/HF/G,15275,432.63,432.63,Marshall Medical Center,2019
1944,761000975,HC SKIN SUB GRAFT F/N/HF/G ADDL,15276,432.63,432.63,Marshall Medical Center,2019
1945,761000982,HC SKIN SUB GRFT T/ARM/LG CHILD,15273,606.1,606.1,Marshall Medical Center,2019
1946,761000983,HC SKN SUB GRFT T/A/L CHILD ADD,15274,606.1,606.1,Marshall Medical Center,2019
1947,761000984,HC SKN SUB GRFT F/N/HF/G CHILD,15277,606.1,606.1,Marshall Medical Center,2019
1948,761000985,HC SKN SUB GRFT F/N/HF/G CH ADD,15278,606.1,606.1,Marshall Medical Center,2019
1949,761001051,HC MYELOGRAPHY LUMBAR INJECTION,62304,7640.0,6703.68,Marshall Medical Center,2019
1950,761001052,"HC MYELOGRAPHY LUMBAR INJ, CERVICAL",62303,8459.28,7368.3,Marshall Medical Center,2019
1951,761001053,"HC MYELOGRAPHY LUMBAR INJ, THORACIC",62302,8459.28,7368.3,Marshall Medical Center,2019
1952,761001083,HC NJX PX NFROSGRM &/URTRGRM EXISTING ACCESS,50431,5000.33,4081.77,Marshall Medical Center,2019
1953,761001084,HC PLMT NEPHROSTOMY CATHETER,50432,5000.33,4081.77,Marshall Medical Center,2019
1954,761001086,"HC INJECTION FOR CHOLANGIOGRAM, EXISTING ACCESS",47531,1219.52,999.02,Marshall Medical Center,2019
1955,761001193,HC HBOT TX 30 MINUTE INTERVAL,G0277,600.88,600.88,Marshall Medical Center,2019
1956,761001194,HC HBOT TX 1ST 15 MINUTES(MCL),Z7606,300.44,300.44,Marshall Medical Center,2019
1957,761001195,HC HBOT TX EA ADDTL15 MIN(MCL),Z7608,300.44,300.44,Marshall Medical Center,2019
1958,761001196,HC BX BONE OPEN SUPERFICIAL,20240,5582.39,5582.39,Marshall Medical Center,2019
1959,761001203,HC EPIDRM AUTOGRFT TRNK/ARM/LEG 1ST 100SQCM,15110,4753.71,4753.71,Marshall Medical Center,2019
1960,761001204,HC EPIDRM AUTOGRFTRNK/ARM/LEG EA ADD100SQCM,15111,1188.17,1188.17,Marshall Medical Center,2019
1961,761001246,HC EPIDRM AUTOGRFT F/N/HF/G ADDTL 100 SQCM,15116,1188.17,1188.17,Marshall Medical Center,2019
1962,761001247,HC EPIDRM AUTOGRFT F/N/HF/G 1ST 100 SQCM,15115,4753.71,4753.71,Marshall Medical Center,2019
1963,761001260,HC NJX CNTRST KNEE ARTHG/CT/MRI,27369,869.44,869.44,Marshall Medical Center,2019
1964,761001268,"HC TANGENT BX OF SKIN (SHV,SCP,SAUC,CUR) SING LES",11102,355.3,355.3,Marshall Medical Center,2019
1965,761001269,HC TANGNTL BX EA SEP/ADDL LESION,11103,214.23,214.23,Marshall Medical Center,2019
1966,761001270,"HC PUNCH BX OF SKIN,INC. SIMPLE CLOSURE",11104,355.3,355.3,Marshall Medical Center,2019
1967,761001271,HC PUNCH BX EA SEP/ADDL LESION,11105,214.23,214.23,Marshall Medical Center,2019
1968,761001272,"HC INCISIONAL BX OF SKIN (WEDGE), INC. SIMP CLOSURE",11106,355.3,355.3,Marshall Medical Center,2019
1969,761001273,HC INCIS BX SKIN EA SEP/ADDL LESION,11107,214.23,214.23,Marshall Medical Center,2019
1970,762000005,HC OBSERVATION PER 60 MIN,762000005,182.88,182.88,Marshall Medical Center,2019
1971,771000001,"HC IMMUNIZ ADMIN,INTRANASAL/ORAL,1 VAC/TOX",90473,256.03,260.21,Marshall Medical Center,2019
1972,771000002,HC IMMUNIZ ADMIN EA ADD'L,90472,151.53,151.53,Marshall Medical Center,2019
1973,771000007,HC IMMUNIZATION ADMIN,90471,303.05,303.05,Marshall Medical Center,2019
1974,771000008,HC IMMUNE ADMIN ORAL/NASAL ADDL,90474,151.53,151.53,Marshall Medical Center,2019
1975,803000001,HC CAPD PER TREATMENT VISIT,803000001,359.38,359.38,Marshall Medical Center,2019
1976,803000002,HC PLASMA EXCHANGE (TPE) PER TREATMENT(APHR,803000002,1188.26,1188.26,Marshall Medical Center,2019
1977,804000001,HC CCPD PER TREATMENT VISIT,804000001,359.38,359.38,Marshall Medical Center,2019
1978,810000003,HC CX FEE (ONLY IF COSTS INCUR),810000003,289.82,289.82,Marshall Medical Center,2019
1979,810000006,HC DELAY TIME 15 GRACE PRD PER 30 M,810000006,57.97,57.97,Marshall Medical Center,2019
1980,810000007,HC DIFF SAME DAY SVC AFTR HRS,810000007,115.93,115.93,Marshall Medical Center,2019
1981,810000008,HC DIFF WKNDS&HLDYS PER TX,810000008,115.93,115.93,Marshall Medical Center,2019
1982,810000009,HC HEMO TX 1:1 PT/STAFF UP TO 4 HRS,810000009,605.0,605.0,Marshall Medical Center,2019
1983,810000010,HC HEMO TX ADDTL PER HOUR TX AFTR 4 HRS,810000010,115.93,115.93,Marshall Medical Center,2019
1984,810000011,HC NURSE TIME/CNSLT PER 30 MINUTES,810000011,57.97,57.97,Marshall Medical Center,2019
1985,810000012,HC TPA ADMINISTRATION,810000012,100.0,100.0,Marshall Medical Center,2019
1986,917000001,HC BIOFEEDBACK PERI/URO/RECTAL,90911,797.34,797.34,Marshall Medical Center,2019
1987,918000014,"HC COGNITIVE TEST BY HC PRO, PER HOUR",96125,710.6,710.6,Marshall Medical Center,2019
1988,920000025,HC NON-INVAS PHYSIOLOGIC STD XTRMTY ART 1-2 LVL,93922,727.32,566.39,Marshall Medical Center,2019
1989,920000026,HC NON-INVASIVE PHYSIOLOGIC STDY XTRMTY 3 LVLS,93923,1977.14,1458.82,Marshall Medical Center,2019
1990,920000027,"HC NON-INVASIVE LWR EXTREM ART STRESS/REST, COMPL,BILTRL",93924,1136.96,879.89,Marshall Medical Center,2019
1991,920000028,"HC DUPLEX EXTREM VENOUS,UNI OR LTD",93971,1673.05,1292.67,Marshall Medical Center,2019
1992,920000029,"HC GLUCOSE MONITORING,72 HRS,SUB-Q SENSOR",95250,1047.09,1047.09,Marshall Medical Center,2019
1993,921000003,"HC DUPLEX SCAN EXTRACRANIAL,BILAT",93880,2272.88,1788.0,Marshall Medical Center,2019
1994,921000007,HC DUPLEX LO EXTREM ART BILAT,93925,2126.58,1641.7,Marshall Medical Center,2019
1995,921000008,HC DUPLEX LO EXTREM ART UNILAT/LTD,93926,1804.72,1394.03,Marshall Medical Center,2019
1996,921000009,HC DUPLEX UP EXTREM ART BILAT,93930,2815.23,2155.84,Marshall Medical Center,2019
1997,921000010,HC DUPLEX UP EXTREM ART UNILAT/LTD,93931,1804.72,1394.03,Marshall Medical Center,2019
1998,921000012,"HC DUPLEX ABD/PEL VASC STDY,COMPL",93975,2044.02,1574.82,Marshall Medical Center,2019
1999,921000013,"HC DUPLEX ABD/PEL VASC STDY,LIMITD",93976,1168.31,903.93,Marshall Medical Center,2019
2000,921000014,"HC DUPLEX LARGE VESSEL,COMPL",93978,2069.1,1594.67,Marshall Medical Center,2019
2001,921000015,"HC DUPLEX LARGE VESSEL,LTD",93979,1587.36,1224.74,Marshall Medical Center,2019
2002,940000007,HC PHLEBOTOMY,99195,699.11,699.11,Marshall Medical Center,2019
2003,940000010,HC BLD TRANSFUSION SVC 13-23 HRS,36430,7786.3,7786.3,Marshall Medical Center,2019
2004,940000011,HC BLD TRANSFUSION SVC  4-8 HRS,36430,3143.36,3143.36,Marshall Medical Center,2019
2005,940000012,HC BLD TRANSFUSION SVC 9-12 HRS,36430,4724.45,4724.45,Marshall Medical Center,2019
2006,940000013,HC LACT DETAILED CONSULT  25 MINS +,99214,249.76,175.56,Marshall Medical Center,2019
2007,940000014,HC LACT EXPND FOCUS CNSLT 15 25 MINS,99213,168.25,118.09,Marshall Medical Center,2019
2008,940000016,HC LACT FOLLOW UP WEIGHT CHECK,940000016,10.45,10.45,Marshall Medical Center,2019
2009,940000017,HC FECAL MICROBIOTA,44705,6384.95,6384.95,Marshall Medical Center,2019
2010,940000024,HC LACTATION-FOCUS CONSULT,99212,71.06,59.57,Marshall Medical Center,2019
2011,940000026,HC BLD TRANSFUSION SVC UP TO 4 HOURS,36430,1571.68,1571.68,Marshall Medical Center,2019
2012,942000002,"HC MED NUTR THER, SUBSQ, INDIV, EA 15 MIN",97803,41.8,41.8,Marshall Medical Center,2019
2013,942000003,"HC MED NUTR THER, GROUP, EA 30 MIN",97804,28.22,28.22,Marshall Medical Center,2019
2014,942000011,HC DIABETES IP SELF MGMT INDIV 30 MIN,942000011,96.14,96.14,Marshall Medical Center,2019
2015,942000012,HC DIABETES OP SELF MGMT GRP 30 MIN,G0109,45.98,45.98,Marshall Medical Center,2019
2016,942000013,HC DIABETES OP SELF MGMT INDIV 30 MIN,G0108,83.6,83.6,Marshall Medical Center,2019
